"","gene","p_val_adj","avg_log2FC","cluster","p_val","celltype","pct.1","pct.2"
"146","AGBL4",0.000327547358427875,0.102119687103379,"COPD",7.44312536523906e-05,"Monocytes",0.0479548660084626,0.012396694214876
"147","AGBL5",0.0314081310845889,0.0727463217456255,"COPD",0.0244860753116983,"Monocytes",0.0409026798307475,0.0206611570247934
"148","AGFG1",0.000149050655606639,0.327467177983267,"COPD",2.94850396584272e-05,"Monocytes",0.447108603667137,0.329201101928375
"149","AGO2",0.0411622469022071,0.127839116876959,"COPD",0.036495863825888,"Monocytes",0.236953455571227,0.191460055096419
"150","AGO3",0.000166648758048083,0.225492713083066,"COPD",3.38960953473403e-05,"Monocytes",0.204513399153738,0.12396694214876
"151","AGPAT2",0.00790736366607087,0.123995047545593,"Normal",0.00358368218901056,"Monocytes",0.126939351198872,0.184573002754821
"152","AGPAT3",0.0137332819881981,0.128209054412512,"COPD",0.00758935365262078,"Monocytes",0.167842031029619,0.119834710743802
"153","AGPAT4",0.000702683412003591,0.198934000656027,"COPD",0.000181596347154872,"Monocytes",0.162200282087447,0.0977961432506887
"154","AGR3",0.000684977720157959,0.126866599401833,"COPD",0.000176152018321119,"Monocytes",0.0451339915373766,0.012396694214876
"155","AGTPBP1",3.45005825686109e-12,0.575201621799492,"COPD",9.44981718846052e-14,"Monocytes",0.407616361071932,0.245179063360882
"156","AGTRAP",0.0285103885189581,0.142911986182286,"Normal",0.0209543763449,"Monocytes",0.277856135401975,0.331955922865014
"157","AHCTF1",3.60649103705257e-06,0.318773715615849,"COPD",4.5275502494066e-07,"Monocytes",0.256699576868829,0.152892561983471
"158","AHCYL2",0.00203059956186088,0.152513125791724,"COPD",0.000661760191983573,"Monocytes",0.110014104372355,0.0606060606060606
"159","AHNAK2",0.0449620855063411,0.0152047249140997,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"160","AHR",0.0379531486203905,0.161515221808286,"COPD",0.0325917730734573,"Monocytes",0.267983074753174,0.227272727272727
"161","AHSA1",0.0247432915255246,0.098071411182305,"Normal",0.0169739170699915,"Monocytes",0.0959097320169253,0.137741046831956
"162","AIF1",1.45004319102975e-11,0.500071434262341,"Normal",4.74399116517467e-13,"Monocytes",0.758815232722144,0.815426997245179
"163","AIFM2",0.0411622469022071,0.0160665681133012,"Normal",0.0365202195835433,"Monocytes",0.00141043723554302,0.00964187327823691
"164","AIPL1",0.030466913255671,0.0156294890721109,"COPD",0.023497307433552,"Monocytes",0.00705218617771509,0
"165","AK1",0.00048836195449269,0.136936424635617,"COPD",0.000118432289083374,"Monocytes",0.0437235543018336,0.0110192837465565
"166","AKAP13",7.87132458566554e-22,0.823900896943111,"COPD",2.59516154231935e-24,"Monocytes",0.695345557122708,0.519283746556474
"167","AKAP6",0.0048569205275475,0.0652606452999301,"COPD",0.0019640267200166,"Monocytes",0.0282087447108604,0.0068870523415978
"168","AKAP7",0.00186539910802561,0.0952872725562408,"COPD",0.000595148891173273,"Monocytes",0.0592383638928068,0.0234159779614325
"169","AKAP8",0.0248411789491269,0.0917815676574123,"COPD",0.0170542915078079,"Monocytes",0.107193229901269,0.0716253443526171
"170","AKAP8L",0.0181021874338786,0.109505970747361,"COPD",0.0110412784119904,"Monocytes",0.105782792665726,0.068870523415978
"171","AKAP9",0.00672878573634385,0.182665467613715,"COPD",0.00295280854542006,"Monocytes",0.251057827926657,0.191460055096419
"172","AKIRIN2",0.000290338218177692,0.280517365723386,"COPD",6.42087056177904e-05,"Monocytes",0.346967559943583,0.257575757575758
"173","AKNA",0.000181046311171256,0.244188068584237,"COPD",3.73755255626178e-05,"Monocytes",0.242595204513399,0.159779614325069
"174","AKNAD1",0.0201847781573157,0.0226150660731831,"COPD",0.0130486937669282,"Monocytes",0.00846262341325811,0
"175","AKR1A1",0.00409284497222027,0.152492393671265,"Normal",0.00158918226032697,"Monocytes",0.174894217207334,0.246556473829201
"176","AKR1E2",0.0449620855063411,0.0164434882952008,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"177","AKT3",0.00122222334831164,0.137780065632944,"COPD",0.000348719570593608,"Monocytes",0.114245416078984,0.0606060606060606
"178","AL022069.1",0.030466913255671,0.0121675855265073,"COPD",0.023497307433552,"Monocytes",0.00705218617771509,0
"179","AL118516.1",0.0295525027572563,0.0542624324702207,"COPD",0.0220570066356783,"Monocytes",0.0394922425952045,0.0192837465564738
"180","AL121603.2",0.00225580764017602,0.0504750840613648,"COPD",0.000750028865399637,"Monocytes",0.0225669957686883,0.00275482093663912
"181","AL121832.2",0.0449620855063411,0.0168398372322143,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"182","AL121899.1",0.0133820593438576,0.0287066988438659,"COPD",0.0073104123324041,"Monocytes",0.00987306064880113,0
"183","AL121985.1",0.0030306963039265,0.0428818925362212,"COPD",0.00108606996638299,"Monocytes",0.0183356840620592,0.00137741046831956
"184","AL133415.1",0.000484510734375766,0.0931903836263774,"Normal",0.000116611891179965,"Monocytes",0.0183356840620592,0.0578512396694215
"185","AL136040.1",0.030466913255671,0.0155357212927829,"COPD",0.023497307433552,"Monocytes",0.00705218617771509,0
"186","AL137077.2",0.0369140553411948,0.0170989246608043,"COPD",0.0311283880318217,"Monocytes",0.0126939351198872,0.00275482093663912
"187","AL138963.3",3.13124473810584e-05,0.0636363401221555,"Normal",5.11418110915587e-06,"Monocytes",0,0.0289256198347107
"188","AL139246.5",0.000963830816517394,0.0892810545033131,"COPD",0.000263718411365836,"Monocytes",0.0437235543018336,0.012396694214876
"189","AL160408.2",0.0449620855063411,0.0159475419976789,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"190","AL161421.1",0.0485322611945112,0.0403336303901613,"COPD",0.0480399227598724,"Monocytes",0.0267983074753173,0.012396694214876
"191","AL354892.2",0.0449620855063411,0.013853901130715,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"192","AL355075.4",0.0498756470530089,0.0328634741252571,"COPD",0.0497997520790504,"Monocytes",0.0225669957686883,0.00964187327823691
"193","AL357060.1",0.00535647836798146,0.0383930937675053,"COPD",0.00221703593622768,"Monocytes",0.0225669957686883,0.00413223140495868
"194","AL358472.4",0.0449620855063411,0.010141115649386,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
