"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"70","WWOX",1.16451793133464e-13,0.748422136900751,0.44,0.261,1.06634906972313e-08,"Normal","WWOX","Plasma+B"
"72","AMBRA1",1.68675205029157e-13,0.541957268851391,0.619,0.436,1.54455885245199e-08,"Normal","AMBRA1","Plasma+B"
"73","EIF2AK3",1.8634026602226e-13,0.565970338719874,0.616,0.427,1.70631781596584e-08,"Normal","EIF2AK3","Plasma+B"
"74","HSPA1A",1.93785200727925e-13,0.979163050162178,0.35,0.2,1.77449108306561e-08,"Normal","HSPA1A","Plasma+B"
"77","BCL2L14",2.94569116221909e-13,0.64417861840988,0.521,0.334,2.69736939724402e-08,"Normal","BCL2L14","Plasma+B"
"79","STRADA",5.0183728172797e-13,0.868492223021713,0.374,0.218,4.59532398878302e-08,"Normal","STRADA","Plasma+B"
"81","RUBCNL",1.0173226450807e-12,0.846030437587428,0.406,0.253,9.31562346100398e-08,"Normal","RUBCNL","Plasma+B"
"82","ND6",1.13948543570266e-12,0.59300565369691,0.59,0.408,1.04342681347293e-07,"Normal","ND6","Plasma+B"
"83","ARMC9",1.37882977644422e-12,0.446682811082484,0.781,0.555,1.26259442628997e-07,"Normal","ARMC9","Plasma+B"
"84","RALGPS2",1.71596638016858e-12,0.473746010006021,0.732,0.573,1.57131041432037e-07,"Normal","RALGPS2","Plasma+B"
"85","MICOS10",2.16894330081951e-12,0.640560156675729,0.497,0.316,1.98610138056043e-07,"Normal","MICOS10","Plasma+B"
"87","SIPA1L3",3.16838912781013e-12,0.677764153694335,0.477,0.314,2.90129392433574e-07,"Normal","SIPA1L3","Plasma+B"
"88","PRH1",3.28700062507344e-12,0.870496819629861,0.365,0.214,3.00990647237975e-07,"Normal","PRH1","Plasma+B"
"89","SNHG32",4.11787228849208e-12,0.738940069914378,0.445,0.291,3.7707356545722e-07,"Normal","SNHG32","Plasma+B"
"90","ARHGEF18",5.45516684238858e-12,0.715044296496866,0.416,0.255,4.99529627757522e-07,"Normal","ARHGEF18","Plasma+B"
"91","FOXN3",7.56498219414891e-12,0.495658178512254,0.681,0.522,6.92725419518216e-07,"Normal","FOXN3","Plasma+B"
"92","FUT8",8.12375505362472e-12,0.910449028390941,0.342,0.2,7.43892250260416e-07,"Normal","FUT8","Plasma+B"
"93","NUMB",8.39897160030451e-12,0.773991181538932,0.379,0.225,7.69093829439884e-07,"Normal","NUMB","Plasma+B"
"94","ADK",8.92421415772394e-12,0.606915175758239,0.569,0.416,8.17190290422781e-07,"Normal","ADK","Plasma+B"
"95","HLA-DRB6",9.58867331951832e-12,0.861201165137659,0.358,0.214,8.78034815868292e-07,"Normal","HLA-DRB6","Plasma+B"
"96","RIPOR2",1.01723135118755e-11,0.650034111908963,0.494,0.336,9.31478748282443e-07,"Normal","RIPOR2","Plasma+B"
"97","SREBF2",1.16433933913638e-11,0.591076544232642,0.54,0.375,1.06618553284719e-06,"Normal","SREBF2","Plasma+B"
"98","SNX29",1.28691371128408e-11,0.641820452126595,0.534,0.373,1.17842688542283e-06,"Normal","SNX29","Plasma+B"
"99","HSPD1",1.55070954318425e-11,0.675089538454362,0.526,0.391,1.41998472869382e-06,"Normal","HSPD1","Plasma+B"
"100","FCHSD2",2.21048705474084e-11,0.44553979184695,0.694,0.52,2.02414299602619e-06,"Normal","FCHSD2","Plasma+B"
"101","CCSER1",2.51988872545784e-11,0.437166696273862,0.752,0.555,2.30746210590175e-06,"Normal","CCSER1","Plasma+B"
"102","ZFAND3",4.03957468028549e-11,0.491877018531548,0.619,0.439,3.69903853473742e-06,"Normal","ZFAND3","Plasma+B"
"103","UVRAG",4.37956397030654e-11,0.574038659481626,0.574,0.404,4.0103667276097e-06,"Normal","UVRAG","Plasma+B"
"105","H2AZ1",7.41666387458073e-11,0.815415529312091,0.26,0.131,6.79143910995358e-06,"Normal","H2AZ1","Plasma+B"
"107","DOCK8",1.22274667799667e-10,0.524660152211142,0.587,0.433,1.11966913304155e-05,"Normal","DOCK8","Plasma+B"
"109","MARCHF1",1.38733532587993e-10,0.636823801801101,0.423,0.271,1.27038295790825e-05,"Normal","MARCHF1","Plasma+B"
"110","DLG1",1.40515266623805e-10,0.761091388946724,0.389,0.248,1.28669829647418e-05,"Normal","DLG1","Plasma+B"
"111","XKR6",1.58511876992794e-10,0.875971490008746,0.284,0.156,1.45149325762301e-05,"Normal","XKR6","Plasma+B"
"112","ATG7",1.61621098411466e-10,0.831017372502846,0.298,0.167,1.4799643981538e-05,"Normal","ATG7","Plasma+B"
