"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"1266","RNASE1",1.07450598280222e-08,0.505512272692231,0.882,0.705,0.000983925128451997,"COPD","RNASE1","AT2"
"1268","DAB2",1.29597304778654e-08,0.910270735940619,0.321,0.141,0.00118672251985813,"COPD","DAB2","AT2"
"1269","LDHA",1.34683572950469e-08,0.459723660899898,0.793,0.683,0.00123329747750745,"COPD","LDHA","AT2"
"1270","NPC2",1.48197387864968e-08,0.455285709057117,0.924,0.793,0.00135704348067951,"COPD","NPC2","AT2"
"1271","YTHDF1",1.49504480347004e-08,0.946347714847005,0.351,0.163,0.00136901252653752,"COPD","YTHDF1","AT2"
"1272","TIPARP",1.6204717631693e-08,0.48286468448614,0.732,0.539,0.00148386599353413,"COPD","TIPARP","AT2"
"1273","STEAP3",1.64962442915591e-08,1.08268654077929,0.224,0.072,0.00151056108977806,"COPD","STEAP3","AT2"
"1274","PLPP3",1.68471685485281e-08,0.455050053735233,0.626,0.376,0.00154269522398872,"COPD","PLPP3","AT2"
"1275","CD63",1.71293250893572e-08,0.418820346946024,0.896,0.749,0.00156853229843244,"COPD","CD63","AT2"
"1276","HILPDA",1.75961060945997e-08,1.3468634428703,0.123,0.013,0.0016112754350825,"COPD","HILPDA","AT2"
"1277","CD24",1.88664732253518e-08,1.31647209606671,0.311,0.138,0.00172760295324547,"COPD","CD24","AT2"
"1278","PA2G4",2.13709815772175e-08,0.697296993438597,0.609,0.433,0.00195694078302581,"COPD","PA2G4","AT2"
"1279","NAP1L1",2.31947120779789e-08,0.472743985617846,0.761,0.618,0.00212393978498053,"COPD","NAP1L1","AT2"
"1280","MTRNR2L6",2.351514637904e-08,1.23290004030403,0.156,0.031,0.00215328195392869,"COPD","MTRNR2L6","AT2"
"1281","PPP1R10",2.39726816167991e-08,0.626315494037044,0.594,0.408,0.0021951784556503,"COPD","PPP1R10","AT2"
"1282","DNTTIP2",2.54429450543953e-08,0.913963522140851,0.452,0.26,0.00232981047863098,"COPD","DNTTIP2","AT2"
"1283","HSD17B7",2.71870634166033e-08,0.908541002814879,0.387,0.204,0.00248951939705836,"COPD","HSD17B7","AT2"
"1285","GPRIN3",3.15185515626801e-08,0.958746580656725,0.22,0.069,0.00288615376659462,"COPD","GPRIN3","AT2"
"1286","CITED2",3.40776864396763e-08,0.571024015645523,0.774,0.621,0.00312049374728116,"COPD","CITED2","AT2"
"1287","PRDX1",3.41695086371069e-08,0.658891907593858,0.74,0.511,0.00312890190589988,"COPD","PRDX1","AT2"
"1288","EIF3J",3.52841884819918e-08,0.519605032800573,0.603,0.429,0.00323097313929599,"COPD","EIF3J","AT2"
"1290","LRRC4",3.66715198134392e-08,1.18744807925325,0.218,0.072,0.00335801106931662,"COPD","LRRC4","AT2"
"1291","SEPT7",3.89576924643875e-08,0.757868909947233,0.552,0.345,0.00356735589896396,"COPD","SEPT7","AT2"
"1293","DNAJB1",3.99009728702197e-08,0.596269048027929,0.717,0.536,0.00365373208572602,"COPD","DNAJB1","AT2"
"1294","PLK3",4.45459453689936e-08,0.725872799672147,0.444,0.245,0.00407907221743875,"COPD","PLK3","AT2"
"1295","TPR",4.6477881712191e-08,0.637624792829053,0.649,0.455,0.00425597962838533,"COPD","TPR","AT2"
"1296","H3F3B",4.76200364094969e-08,0.705368562020856,0.689,0.448,0.00436056673401763,"COPD","H3F3B","AT2"
"1298","WDR77",4.97158945414231e-08,1.20886634580063,0.226,0.078,0.00455248446315811,"COPD","WDR77","AT2"
"1299","H3F3A",4.97922848804126e-08,0.739189695344896,0.693,0.448,0.00455947952649938,"COPD","H3F3A","AT2"
"1300","HBA2",5.01207958567465e-08,2.48415616092679,0.104,0.006,0.00458956127660228,"COPD","HBA2","AT2"
"1301","HLA-C",5.34798755339794e-08,0.522712514887176,0.854,0.699,0.00489715220264649,"COPD","HLA-C","AT2"
"1302","JMJD6",5.96502210069367e-08,0.781481736248606,0.385,0.194,0.0054621707376052,"COPD","JMJD6","AT2"
"1303","LIF",5.98807452189997e-08,1.89799208857622,0.137,0.025,0.00548327983970381,"COPD","LIF","AT2"
"1304","CYCS",6.48275820126911e-08,0.543683543132006,0.696,0.53,0.00593626168490212,"COPD","CYCS","AT2"
"1307","CAP1",7.44567169899622e-08,0.693811822787766,0.564,0.386,0.00681800157477083,"COPD","CAP1","AT2"
"1308","CDKN1A",7.68328323724766e-08,0.5999602659054,0.497,0.279,0.00703558246034768,"COPD","CDKN1A","AT2"
"1309","HNRNPU",8.29162793991647e-08,0.374954233888369,0.825,0.721,0.00759264370458151,"COPD","HNRNPU","AT2"
"1310","FTL",8.35514600725214e-08,0.211982436703194,0.981,0.981,0.00765080719884079,"COPD","FTL","AT2"
"1311","SCUBE2",8.74999210608763e-08,1.45856031666611,0.184,0.053,0.00801236777154444,"COPD","SCUBE2","AT2"
"1312","LRG1",8.82548868443027e-08,0.962114790015929,0.423,0.248,0.0080814999883328,"COPD","LRG1","AT2"
"1314","PELO",9.68407924079294e-08,0.948752787106686,0.209,0.069,0.0088677113607941,"COPD","PELO","AT2"
"1315","NOP16",1.00857968366135e-07,1.30304945772044,0.266,0.11,0.00923556416328702,"COPD","NOP16","AT2"
"1316","FN1",1.0615899111401e-07,0.526515711510738,0.516,0.307,0.00972097881630993,"COPD","FN1","AT2"
"1317","PCSK1N",1.0654402158895e-07,0.872184716436221,0.224,0.075,0.00975623605690015,"COPD","PCSK1N","AT2"
"1318","TNFRSF12A",1.10353884598991e-07,0.766081537313887,0.533,0.329,0.0101051052127296,"COPD","TNFRSF12A","AT2"
"1319","TMEM213",1.1877022675994e-07,1.29098083540608,0.152,0.034,0.0108757896644077,"COPD","TMEM213","AT2"
"1320","CNIH4",1.19728899565733e-07,0.594304675826434,0.615,0.417,0.0109635753332341,"COPD","CNIH4","AT2"
"1321","PAICS",1.20068343577764e-07,0.951093336517763,0.313,0.144,0.0109946582214159,"COPD","PAICS","AT2"
"1322","P4HB",1.20320250701909e-07,0.487118887608017,0.797,0.639,0.0110177253567738,"COPD","P4HB","AT2"
"1323","MRPL14",1.22784523777191e-07,0.454220577716509,0.808,0.655,0.0112433788422774,"COPD","MRPL14","AT2"
"1324","ACVR1B",1.26147660393056e-07,0.550693876939649,0.425,0.232,0.0115513412621921,"COPD","ACVR1B","AT2"
"1325","NTMT1",1.36882919123926e-07,0.832872943746369,0.256,0.103,0.0125343689041779,"COPD","NTMT1","AT2"
"1326","RCAN2",1.39735550945876e-07,0.816434780162686,0.29,0.122,0.0127955844001139,"COPD","RCAN2","AT2"
"1327","TYMP",1.45067094544008e-07,0.877340379530563,0.465,0.298,0.0132837938473948,"COPD","TYMP","AT2"
"1328","MFHAS1",1.60896300781257e-07,0.494307617362626,0.594,0.364,0.0147332742625397,"COPD","MFHAS1","AT2"
"1330","PPP1R15B",1.6419556202735e-07,0.727101236422415,0.48,0.301,0.0150353876148445,"COPD","PPP1R15B","AT2"
"1331","HNRNPAB",1.67405225822067e-07,0.677115536969988,0.6,0.439,0.0153292965285267,"COPD","HNRNPAB","AT2"
"1332","FOLR1",1.70194007248407e-07,0.546426330554166,0.751,0.621,0.0155846652437366,"COPD","FOLR1","AT2"
"1334","SLC5A3",1.7581691379835e-07,0.9184806261548,0.362,0.194,0.0160995547965149,"COPD","SLC5A3","AT2"
"1335","PTGS2",1.77875935036023e-07,0.711626023972059,0.271,0.11,0.0162880993712486,"COPD","PTGS2","AT2"
"1336","KIAA1324",1.78185631411432e-07,1.09974426066726,0.197,0.063,0.0163164582683449,"COPD","KIAA1324","AT2"
"1337","UGDH",1.80438019413332e-07,0.795411306952585,0.49,0.307,0.0165227094376788,"COPD","UGDH","AT2"
"1338","SCGB3A1",1.81661057173083e-07,0.819682437451276,0.677,0.524,0.0166347030053392,"COPD","SCGB3A1","AT2"
"1339","ALKBH2",1.82033977911809e-07,1.00331993560409,0.156,0.038,0.0166688513573843,"COPD","ALKBH2","AT2"
"1340","FGA",1.8265881250149e-07,1.5210620073369,0.11,0.013,0.0167260674607615,"COPD","FGA","AT2"
"1341","NFE2L1",1.96593848480192e-07,0.646904695348528,0.512,0.329,0.0180020987053312,"COPD","NFE2L1","AT2"
"1342","BZW1",2.00423601756336e-07,0.57210881449165,0.681,0.545,0.0183527892128277,"COPD","BZW1","AT2"
"1343","DMBT1",2.00775669322573e-07,0.721777887807436,0.567,0.401,0.018385028039868,"COPD","DMBT1","AT2"
"1344","LACTB",2.02592567032733e-07,0.994265184489249,0.292,0.132,0.0185514013631874,"COPD","LACTB","AT2"
"1346","EGR1",2.26416952517705e-07,0.571587475479487,0.746,0.624,0.0207330003420462,"COPD","EGR1","AT2"
"1347","CXCL16",2.34881973661081e-07,0.711750671092556,0.507,0.326,0.0215081423281452,"COPD","CXCL16","AT2"
"1348","TSPAN3",2.37155901800578e-07,0.353634229509408,0.856,0.721,0.0217163659278789,"COPD","TSPAN3","AT2"
"1349","HNRNPK",2.37444296597918e-07,0.417671793831093,0.801,0.658,0.0217427742394714,"COPD","HNRNPK","AT2"
"1350","SOD3",2.41050876048781e-07,0.799020013474881,0.579,0.401,0.0220730287197869,"COPD","SOD3","AT2"
"1351","UQCR11",2.44540496970298e-07,0.638305046958229,0.651,0.439,0.0223925733075702,"COPD","UQCR11","AT2"
"1352","C1QBP",2.5164253884042e-07,0.746041582679134,0.533,0.364,0.0230429072816173,"COPD","C1QBP","AT2"
"1353","SFTPA2",2.56806673539345e-07,0.387573785722753,0.894,0.784,0.0235157870959978,"COPD","SFTPA2","AT2"
"1354","TPM1",2.67729653244791e-07,0.743790612044025,0.584,0.426,0.0245160043476255,"COPD","TPM1","AT2"
"1355","RAN",2.69746416459525e-07,0.564299761080641,0.723,0.564,0.0247006793551987,"COPD","RAN","AT2"
"1356","BTG3",2.71685053513026e-07,0.404032480773147,0.78,0.627,0.0248782003501878,"COPD","BTG3","AT2"
"1357","PHPT1",2.74597597544414e-07,0.58111111740651,0.727,0.571,0.025144902007142,"COPD","PHPT1","AT2"
"1358","SRP72",2.76695355725266e-07,0.63835637473313,0.613,0.423,0.0253369937237626,"COPD","SRP72","AT2"
"1359","LPCAT1",2.77842258299884e-07,0.344285658025196,0.833,0.787,0.0254420155925204,"COPD","LPCAT1","AT2"
"1361","SYNGR2",2.9362302643786e-07,0.555883919919736,0.719,0.549,0.0268870605309149,"COPD","SYNGR2","AT2"
"1362","POLR2L",3.15990617241779e-07,0.440218103357795,0.85,0.665,0.0289352608208297,"COPD","POLR2L","AT2"
"1363","ZNFX1",3.17382077320728e-07,0.697001771182218,0.355,0.185,0.0290626768202591,"COPD","ZNFX1","AT2"
"1364","LACTB2",3.23951592957849e-07,0.608235913901106,0.505,0.31,0.0296642473671502,"COPD","LACTB2","AT2"
"1365","UQCRQ",3.25147937965805e-07,0.425232095567589,0.808,0.655,0.0297737966795288,"COPD","UQCRQ","AT2"
"1366","CCT3",3.32830279481741e-07,0.67470455406749,0.615,0.442,0.030477268692143,"COPD","CCT3","AT2"
"1367","IFIT5",3.39580998269961e-07,0.679047686132419,0.307,0.138,0.0310954320115803,"COPD","IFIT5","AT2"
"1368","CYB5A",3.40778321222149e-07,0.421751371340589,0.903,0.771,0.0312050708743121,"COPD","CYB5A","AT2"
"1369","ETFB",3.52922711690842e-07,0.643950837809349,0.63,0.455,0.0323171327095304,"COPD","ETFB","AT2"
"1370","HOXD1",3.53566896771611e-07,1.08555239481934,0.258,0.11,0.0323761207373764,"COPD","HOXD1","AT2"
"1371","ADSS",3.5678431066629e-07,0.807132371832861,0.376,0.207,0.0326707393277122,"COPD","ADSS","AT2"
"1373","EIF1",3.65903187841289e-07,0.397273831677166,0.926,0.806,0.0335057549106268,"COPD","EIF1","AT2"
"1374","VWA1",3.69320093235484e-07,0.622664682362613,0.59,0.401,0.0338186409375733,"COPD","VWA1","AT2"
"1375","JOSD1",3.75304662049024e-07,0.653549971063397,0.444,0.254,0.0343666479038292,"COPD","JOSD1","AT2"
"1376","PDE8B",3.77020886182182e-07,0.689816005183795,0.275,0.119,0.0345238025477024,"COPD","PDE8B","AT2"
"1377","SNRPF",4.01548932870359e-07,0.538834782938291,0.704,0.527,0.0367698357829388,"COPD","SNRPF","AT2"
"1378","CD274",4.1492722498368e-07,1.01768342110893,0.188,0.06,0.0379948859917556,"COPD","CD274","AT2"
"1379","KLB",4.48544397990931e-07,0.739124032777953,0.258,0.107,0.0410732105240296,"COPD","KLB","AT2"
"1380","HNRNPA1",4.48854433018672e-07,0.661536671726467,0.666,0.445,0.0411016004315198,"COPD","HNRNPA1","AT2"
"1381","GDF15",4.50589046249052e-07,0.734460338712523,0.404,0.226,0.0412604389650257,"COPD","GDF15","AT2"
"1382","TACSTD2",4.53516761933077e-07,0.532685432385528,0.704,0.552,0.0415285298902119,"COPD","TACSTD2","AT2"
"1383","SNHG15",4.77537020701369e-07,0.745719626881423,0.414,0.241,0.0437280649856243,"COPD","SNHG15","AT2"
"1384","PNRC1",5.42482275985417e-07,0.429505174489083,0.814,0.696,0.0496751020119847,"COPD","PNRC1","AT2"
"1385","KDM5D",5.43207787156148e-07,0.729879720247346,0.205,0.069,0.0497415370698885,"COPD","KDM5D","AT2"
