"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"310","MYO1D",1.08820056596718e-16,1.06375317779961,0.155,0.067,9.96465258256144e-12,"Normal","MYO1D","NK+T"
"311","TBC1D3P1-DHX40P1",1.09938437828204e-16,1.13597342337611,0.114,0.04,1.00670627519286e-11,"Normal","TBC1D3P1-DHX40P1","NK+T"
"312","WWOX",1.16729545068862e-16,0.858324928253952,0.278,0.161,1.06889244419557e-11,"Normal","WWOX","NK+T"
"313","SERPINB9",1.30298829803758e-16,0.646805708837017,0.315,0.184,1.19314638451301e-11,"Normal","SERPINB9","NK+T"
"314","SMG1P5",1.32183057575549e-16,0.963807966083919,0.168,0.075,1.2104002582193e-11,"Normal","SMG1P5","NK+T"
"316","CCSER2",2.40729407132779e-16,0.629013919253582,0.51,0.399,2.20435918111486e-11,"Normal","CCSER2","NK+T"
"317","A2MP1",2.59439021943166e-16,1.05546589802402,0.124,0.047,2.37568312393357e-11,"Normal","A2MP1","NK+T"
"318","HERC1",3.44323165946227e-16,0.619180443593288,0.424,0.293,3.1529672305696e-11,"Normal","HERC1","NK+T"
"319","EIF3FP3",3.91340930967947e-16,1.08575487829994,0.12,0.045,3.58350890487349e-11,"Normal","EIF3FP3","NK+T"
"321","TRERF1",4.05663374756466e-16,0.962741610472104,0.321,0.212,3.71465952264496e-11,"Normal","TRERF1","NK+T"
"323","FOXP1",4.42766938077566e-16,0.428500278796791,0.657,0.558,4.05441685197627e-11,"Normal","FOXP1","NK+T"
"324","AFF1",5.36576891215804e-16,0.870464261567668,0.297,0.183,4.91343459286312e-11,"Normal","AFF1","NK+T"
"325","ADGRG5",5.62734730454472e-16,1.03477695838233,0.106,0.036,5.1529619267716e-11,"Normal","ADGRG5","NK+T"
"326","THSD4",5.82034986845394e-16,1.06827278375461,0.237,0.136,5.32969437454327e-11,"Normal","THSD4","NK+T"
"327","ARID2",5.90407616471054e-16,0.958066393079798,0.286,0.176,5.40636254402544e-11,"Normal","ARID2","NK+T"
"328","PLAAT4",6.83316302383572e-16,0.961323774906068,0.175,0.082,6.25712738092636e-11,"Normal","PLAAT4","NK+T"
"329","SPIDR",7.07784440989628e-16,0.931640944960773,0.257,0.149,6.48118212614202e-11,"Normal","SPIDR","NK+T"
