"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"COL5A2",0.00505826961091129,0.568260522418494,0.428,0.306,1,"Normal","COL5A2"
"AKAP13",0.00514160336946863,0.33112659024691,0.664,0.528,1,"Normal","AKAP13"
"ASTN2",0.00516474405668022,0.775625359218643,0.148,0.066,1,"Normal","ASTN2"
"MAPKAP1",0.00517641931941606,0.791689900661574,0.271,0.162,1,"Normal","MAPKAP1"
"FAAP20",0.00518680716990671,0.553090189523182,0.266,0.157,1,"Normal","FAAP20"
"EPS15L1",0.00522898713245402,0.929645495568431,0.192,0.1,1,"Normal","EPS15L1"
"SCAPER",0.00527105059219255,0.67451383371572,0.262,0.153,1,"Normal","SCAPER"
"ZNF609",0.00528503710515033,0.77542904649735,0.314,0.201,1,"Normal","ZNF609"
"BTRC",0.00529783024589084,1.12156851612443,0.183,0.096,1,"Normal","BTRC"
"CBFA2T2",0.005323564271149,0.699707168174066,0.218,0.118,1,"Normal","CBFA2T2"
"SRGAP2",0.00535870456874298,0.545258131686456,0.271,0.157,1,"Normal","SRGAP2"
"SMG1P1",0.00536849192191129,0.525673093595809,0.349,0.214,1,"Normal","SMG1P1"
"CD36",0.00536889268052788,1.2655251297921,0.1,0.035,1,"Normal","CD36"
"CNOT10",0.00539108167647641,1.37651644564152,0.148,0.07,1,"Normal","CNOT10"
"DCLK1",0.00541484530978057,0.930036283435924,0.157,0.074,1,"Normal","DCLK1"
"NIPBL",0.00544533064476189,0.627898075482797,0.454,0.332,1,"Normal","NIPBL"
"PTPRS",0.00551418420455026,0.783227245832339,0.231,0.131,1,"Normal","PTPRS"
"MTCO1P40",0.00558503846729681,1.1337732096358,0.114,0.044,1,"Normal","MTCO1P40"
"ANK2",0.00559533375106573,0.786682965483279,0.197,0.105,1,"Normal","ANK2"
"SPATA5",0.00567475460318734,1.00584562540575,0.157,0.074,1,"Normal","SPATA5"
"TRPM7",0.00572844874848209,0.6750766092541,0.21,0.114,1,"Normal","TRPM7"
"A2MP1",0.00574168978546846,0.68849726963319,0.14,0.061,1,"Normal","A2MP1"
"COLEC11",0.00577291515676494,0.714326380603728,0.236,0.131,1,"Normal","COLEC11"
"GOLPH3",0.00581559248449613,0.829252061487573,0.253,0.153,1,"Normal","GOLPH3"
"ADCY3",0.00582653599150957,0.460016419194608,0.493,0.371,1,"Normal","ADCY3"
"SLC26A3",0.00584307213077641,0.671098753686527,0.1,0.035,1,"Normal","SLC26A3"
"LCLAT1",0.00584949127449883,1.13413179492191,0.188,0.1,1,"Normal","LCLAT1"
"EVA1C",0.00588790345339974,0.687820446684153,0.323,0.214,1,"Normal","EVA1C"
"FAM222B",0.00594395908645436,1.38584056860149,0.153,0.074,1,"Normal","FAM222B"
"PTBP2",0.00595896631918735,0.648310315721877,0.328,0.218,1,"Normal","PTBP2"
"SMG1P5",0.00595977257098498,0.836512927840024,0.153,0.07,1,"Normal","SMG1P5"
"LEPROTL1",0.00601419008381277,0.604447555849602,0.249,0.144,1,"Normal","LEPROTL1"
"ECPAS",0.006077548832855,0.731307988806465,0.271,0.166,1,"Normal","ECPAS"
"TVP23C-CDRT4",0.00615679728398523,0.848206978773127,0.157,0.074,1,"Normal","TVP23C-CDRT4"
"LAMA3",0.00622140115172696,1.33502925359405,0.105,0.039,1,"Normal","LAMA3"
"NRF1",0.0062353539559143,0.770856445273832,0.192,0.1,1,"Normal","NRF1"
"MIR100HG",0.00624886897508233,1.07366292045669,0.148,0.07,1,"Normal","MIR100HG"
"ZZZ3",0.00633936646459058,0.683963334939312,0.14,0.061,1,"Normal","ZZZ3"
"AMOTL1",0.00652016583005717,0.749922542677934,0.183,0.096,1,"Normal","AMOTL1"
"DLEU2",0.00661173279728899,0.960473281016179,0.218,0.127,1,"Normal","DLEU2"
"KIF16B",0.00663333513141144,0.623317287157684,0.127,0.052,1,"Normal","KIF16B"
"RCAN1",0.00666902052412336,1.15369577115723,0.118,0.048,1,"Normal","RCAN1"
"NUMB",0.0066708155384319,0.668655903216967,0.336,0.227,1,"Normal","NUMB"
"RALGAPA2",0.00667540693006403,0.79959334525829,0.157,0.074,1,"Normal","RALGAPA2"
"YEATS2",0.00671215026445214,0.801448893668012,0.144,0.066,1,"Normal","YEATS2"
"PDXDC1",0.00673818215706808,0.617743204904702,0.371,0.253,1,"Normal","PDXDC1"
"TSPAN14",0.00679599880683472,0.783902441785302,0.14,0.061,1,"Normal","TSPAN14"
"USP9X",0.00680316188391366,0.594864122591256,0.323,0.205,1,"Normal","USP9X"
"NCOA1",0.00681955710474891,0.575547125590909,0.445,0.336,1,"Normal","NCOA1"
"DYNC2LI1",0.00686282323780128,1.03005051197818,0.153,0.074,1,"Normal","DYNC2LI1"
"MITF",0.00699574555136512,1.07435761691644,0.122,0.052,1,"Normal","MITF"
"CLASP2",0.00701857312568886,0.892559709596349,0.253,0.157,1,"Normal","CLASP2"
"ADGRL3",0.00703937626963093,0.960028376480003,0.297,0.201,1,"Normal","ADGRL3"
"DIP2B",0.00713347464829589,0.805522325554476,0.179,0.092,1,"Normal","DIP2B"
"CREB5",0.00715697868653182,0.861830438302182,0.24,0.144,1,"Normal","CREB5"
"AVL9",0.00719946641630961,1.05521134710737,0.148,0.07,1,"Normal","AVL9"
"FAM189A1",0.00724264692233121,0.922112494644048,0.105,0.039,1,"Normal","FAM189A1"
"RPL10P16",0.00724725556740586,0.466330035040598,0.354,0.223,1,"Normal","RPL10P16"
"RPL13AP25",0.00725099577752749,0.405315840237714,0.279,0.166,1,"Normal","RPL13AP25"
"DDB2",0.00727034693023711,0.965686172926379,0.153,0.074,1,"Normal","DDB2"
"ZNF385B",0.0073573940403494,1.35472653211983,0.162,0.083,1,"Normal","ZNF385B"
"SVIL",0.00735939984773209,0.408285776565899,0.445,0.306,1,"Normal","SVIL"
"TEX41",0.00740987947494832,1.19318978624792,0.109,0.044,1,"Normal","TEX41"
"HNRNPA1P48",0.00755576156343828,0.627546156192829,0.266,0.166,1,"Normal","HNRNPA1P48"
"RBPMS",0.00756570001778008,0.408227379727182,0.668,0.555,1,"Normal","RBPMS"
"PTPN9",0.00757515540863925,0.89893194868303,0.197,0.109,1,"Normal","PTPN9"
"MIRLET7BHG",0.00765067649325145,1.2592410612056,0.109,0.044,1,"Normal","MIRLET7BHG"
"ACOT7",0.00769138973733809,0.96572471921235,0.122,0.052,1,"Normal","ACOT7"
"MEMO1",0.00775001998952979,0.651939337564805,0.192,0.1,1,"Normal","MEMO1"
"GATAD2B",0.00775146482926403,0.537937001833011,0.31,0.197,1,"Normal","GATAD2B"
"MTHFD1L",0.00777583053512384,0.612135698554963,0.323,0.21,1,"Normal","MTHFD1L"
"MTND4P12",0.00779090545034812,1.41402335013036,0.122,0.052,1,"Normal","MTND4P12"
"PHLPP1",0.0078072912347683,0.996722232845143,0.197,0.109,1,"Normal","PHLPP1"
"FOCAD",0.00782433281386076,1.07272157317589,0.122,0.052,1,"Normal","FOCAD"
"BRD4",0.00785265857321803,0.583561447718309,0.463,0.362,1,"Normal","BRD4"
"SPIRE1",0.0078541276411782,1.1695599063557,0.192,0.109,1,"Normal","SPIRE1"
"SUCLG2",0.00788969989219671,0.564191750109534,0.275,0.166,1,"Normal","SUCLG2"
"MEIS1",0.00794112328772116,0.716161198098664,0.314,0.21,1,"Normal","MEIS1"
"PSPC1",0.00794228188220038,0.969546242113144,0.249,0.157,1,"Normal","PSPC1"
"ERI3",0.00796733860815836,0.765114704344459,0.214,0.122,1,"Normal","ERI3"
"MAP3K7CL",0.00802113885221736,0.285526508412956,0.236,0.144,1,"Normal","MAP3K7CL"
"ARMC9",0.00804654649615218,0.172588117360909,0.568,0.349,1,"Normal","ARMC9"
"FAF2",0.0080696727315616,1.38443041267306,0.148,0.074,1,"Normal","FAF2"
"TAF15",0.00809948396968458,0.630910479661721,0.336,0.223,1,"Normal","TAF15"
"ALMS1",0.00812831353808466,1.12723141082553,0.135,0.061,1,"Normal","ALMS1"
