"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LINC01619",1.51233048527481e-92,1.1982022455289,0.657,0.282,4.10144027606528e-88,"Normal","LINC01619"
"MTCO1P12",7.4831312570338e-89,1.1234749687149,0.7,0.309,2.02942519690757e-84,"Normal","MTCO1P12"
"ATP8",1.87245516914568e-83,1.11829872684565,0.694,0.338,5.07809841872307e-79,"Normal","ATP8"
"RPL21P75",1.19404431058803e-79,1.16391704183742,0.607,0.269,3.23824817031473e-75,"Normal","RPL21P75"
"MTATP8P1",3.48109151916558e-76,1.0944119801948,0.626,0.279,9.44072019997705e-72,"Normal","MTATP8P1"
"MTND4P12",3.51810131803199e-76,3.16323185503677,0.185,0.015,9.54109077450276e-72,"Normal","MTND4P12"
"ND4L",4.87977074550325e-76,1.07654173392609,0.707,0.404,1.32339382618048e-71,"Normal","ND4L"
"RPL3P4",1.65182680468634e-73,1.18279276491042,0.56,0.242,4.47975429430935e-69,"Normal","RPL3P4"
"RPL7P23",4.35627939885125e-72,1.15841332584853,0.562,0.244,1.18142297296846e-67,"Normal","RPL7P23"
"RPL17P6",1.40745329981601e-71,1.14624724365517,0.572,0.244,3.81701334910101e-67,"Normal","RPL17P6"
"RPL13P12",1.57155771632104e-71,1.14615853247601,0.573,0.261,4.26206452666266e-67,"Normal","RPL13P12"
"RPL17-C18orf32",1.04954217507089e-70,1.11051291025595,0.595,0.262,2.84635837879226e-66,"Normal","RPL17-C18orf32"
"LINC-PINT",2.87032680154557e-70,1.00944098260562,0.659,0.328,7.78432628579158e-66,"Normal","LINC-PINT"
"STEAP1B",7.48578466946693e-70,1.11373700479539,0.604,0.288,2.03014480235943e-65,"Normal","STEAP1B"
"SCHLAP1",1.8427440652117e-69,1.20422519064236,0.516,0.211,4.99752190485413e-65,"Normal","SCHLAP1"
"PLEKHA6",1.81120373999162e-68,1.39485760416659,0.435,0.161,4.91198454285726e-64,"Normal","PLEKHA6"
"ATP6",1.07351379094812e-67,0.877726814904449,0.706,0.411,2.91136940105129e-63,"Normal","ATP6"
"CCSER1",1.77644126970878e-67,1.08465058277589,0.581,0.263,4.8177087234502e-63,"Normal","CCSER1"
"RPL21P16",2.67040667788818e-67,1.31244104934187,0.456,0.177,7.24214291043274e-63,"Normal","RPL21P16"
"RPL10P9",3.62572442025864e-67,1.07782623501425,0.579,0.263,9.83296462774144e-63,"Normal","RPL10P9"
"SIK3",6.93673492829021e-65,1.0371308702988,0.636,0.353,1.8812425125523e-60,"Normal","SIK3"
"LINC00486",6.03721905448387e-64,1.08561511963911,0.536,0.235,1.63729380757602e-59,"Normal","LINC00486"
"RPL13AP5",6.28635493037554e-63,1.23142786870059,0.468,0.193,1.70485945711785e-58,"Normal","RPL13AP5"
"RPS10-NUDT3",9.90023093278191e-63,1.09617560745393,0.539,0.235,2.68494262897045e-58,"Normal","RPS10-NUDT3"
"RPS18P5",3.06913512623695e-62,1.12493859164597,0.518,0.228,8.3234944623546e-58,"Normal","RPS18P5"
"ND2",4.3086186093375e-62,0.843960254405568,0.697,0.411,1.16849736685233e-57,"Normal","ND2"
"RPL6P27",5.56912784421479e-62,1.11129819693592,0.523,0.228,1.51034747135105e-57,"Normal","RPL6P27"
"RPL41P2",3.68981737383219e-61,1.12504733322642,0.508,0.22,1.00067847178329e-56,"Normal","RPL41P2"
"MGC4859",5.0525672058712e-60,1.76850093126844,0.276,0.072,1.37025622623227e-55,"Normal","MGC4859"
"SNHG5",1.4512724116776e-59,1.3441096193374,0.392,0.143,3.93585078046965e-55,"Normal","SNHG5"
"ND3",1.03492630079762e-58,0.849616619102757,0.671,0.404,2.80672012776313e-54,"Normal","ND3"
"NPIPB4",1.12596392828574e-58,1.13839046748005,0.494,0.217,3.05361417351093e-54,"Normal","NPIPB4"
"COX1",1.16036025205707e-58,0.797344778413386,0.712,0.418,3.14689700357877e-54,"Normal","COX1"
"PPP1R16B",1.24421091360916e-58,1.09135054259905,0.522,0.244,3.37429999770804e-54,"Normal","PPP1R16B"
"DGKI",1.43244593793727e-58,1.15852182092623,0.477,0.207,3.88479338368589e-54,"Normal","DGKI"
"MIR1244-2",1.66332118730157e-57,1.15798985456534,0.469,0.199,4.51092705996187e-53,"Normal","MIR1244-2"
"IL6ST",6.76652078422707e-57,0.830985820476419,0.731,0.503,1.83508043668238e-52,"Normal","IL6ST"
"EEF1G",1.00995082285351e-56,1.11828300982009,0.508,0.239,2.73898663157872e-52,"Normal","EEF1G"
"RPL18AP6",1.71163260029013e-56,1.18907134459201,0.431,0.172,4.64194761198682e-52,"Normal","RPL18AP6"
"MTND1P23",6.26693581043611e-56,1.09321350148521,0.478,0.206,1.69959299179027e-51,"Normal","MTND1P23"
"RPS15P4",7.24754742348511e-56,1.00850192377927,0.55,0.257,1.96553486124916e-51,"Normal","RPS15P4"
"COX2",1.33840900418209e-55,0.780103070780283,0.712,0.418,3.62976521934183e-51,"Normal","COX2"
"RPL21P28",2.38953367060513e-54,1.44588855370325,0.326,0.107,6.48041531468112e-50,"Normal","RPL21P28"
"RPL13AP25",5.02263895552871e-54,1.26311613941477,0.397,0.156,1.36213968473939e-49,"Normal","RPL13AP25"
"PLEKHA7",5.16518596417964e-54,1.10412637254907,0.463,0.198,1.40079843348552e-49,"Normal","PLEKHA7"
"MTCO2P12",1.70017227294832e-53,1.22126926871673,0.402,0.158,4.61086720423584e-49,"Normal","MTCO2P12"
"DENND4A",4.04413005020779e-53,0.911928429575376,0.611,0.338,1.09676806961635e-48,"Normal","DENND4A"
"CYTB",1.42643403952758e-52,0.784566881356939,0.687,0.406,3.8684891151988e-48,"Normal","CYTB"
"MTATP6P1",1.89889406876016e-52,1.03408889735739,0.503,0.233,5.14980071447756e-48,"Normal","MTATP6P1"
"NPIPB3",1.40293375281424e-51,1.16633641135226,0.42,0.176,3.80475633763223e-47,"Normal","NPIPB3"
"GAS5",2.32008014887059e-51,1.34913479882688,0.348,0.128,6.29205736373703e-47,"Normal","GAS5"
"RPL4P4",5.60948485393603e-51,1.1914094000338,0.396,0.158,1.52129229238745e-46,"Normal","RPL4P4"
"NPIPB5",5.98035107602766e-49,1.01983085401772,0.509,0.257,1.6218712118187e-44,"Normal","NPIPB5"
"ND1",1.4638952039427e-48,0.766177269420715,0.652,0.393,3.97008379309259e-44,"Normal","ND1"
"ARHGAP15",3.91467397349386e-48,0.811422143601769,0.652,0.393,1.06165958161154e-43,"Normal","ARHGAP15"
"DTWD2",5.54768619637393e-48,1.14320259593302,0.408,0.173,1.50453249645661e-43,"Normal","DTWD2"
"ATXN1",8.2202999922335e-48,0.895681848438425,0.602,0.35,2.22934535789373e-43,"Normal","ATXN1"
"SNHG31",1.12048609995579e-47,1.01091253988593,0.461,0.209,3.03875830308011e-43,"Normal","SNHG31"
"CBLB",1.24271471991011e-47,0.850431050762132,0.636,0.375,3.37024232039621e-43,"Normal","CBLB"
"RABGAP1L",1.83125321210601e-47,0.901860049598112,0.578,0.323,4.96635871123151e-43,"Normal","RABGAP1L"
"H3-3B",2.05583130887591e-47,0.834781156149103,0.592,0.356,5.57541450967147e-43,"Normal","H3-3B"
"RBFOX2",4.99205281343276e-47,0.952267366469809,0.614,0.376,1.35384472300296e-42,"Normal","RBFOX2"
"CNOT6L",1.8881148003361e-46,0.686205041390823,0.748,0.523,5.12056733851152e-42,"Normal","CNOT6L"
"PDXDC2P-NPIPB14P",1.93083708149698e-46,1.19179880753833,0.361,0.143,5.2364301650198e-42,"Normal","PDXDC2P-NPIPB14P"
"RPS23P8",2.30573288058907e-46,1.25266143007988,0.332,0.123,6.25314757215757e-42,"Normal","RPS23P8"
"RORA-AS1",6.70973882373246e-46,1.24302830206051,0.361,0.148,1.81968116899624e-41,"Normal","RORA-AS1"
"PRKCH",8.20185824404727e-46,0.720537775586616,0.687,0.398,2.22434395578562e-41,"Normal","PRKCH"
"TXNRD1",3.14768919755256e-45,0.950640453725637,0.579,0.375,8.53653310376255e-41,"Normal","TXNRD1"
"RPS7P1",4.46608110727041e-45,1.17245243704027,0.357,0.143,1.21120119629174e-40,"Normal","RPS7P1"
"ARMC9",8.51571454803267e-45,0.872116979782179,0.558,0.281,2.30946178542646e-40,"Normal","ARMC9"
"BCL2L14",1.21978970531347e-44,1.13679375325648,0.345,0.134,3.30806968081012e-40,"Normal","BCL2L14"
"FOXN3",4.44268049331219e-44,0.778431536617719,0.656,0.423,1.20485494978627e-39,"Normal","FOXN3"
"PARP8",5.08674923863227e-44,0.763345202209749,0.662,0.409,1.37952639351707e-39,"Normal","PARP8"
"CDC42SE2",7.12634648633664e-44,0.666010860061107,0.773,0.572,1.9326651670945e-39,"Normal","CDC42SE2"
"KDM6A",2.60126518665926e-43,1.05881380289129,0.432,0.206,7.0546311862199e-39,"Normal","KDM6A"
"RPL9P8",3.45905558165849e-43,0.93184797286653,0.474,0.225,9.38095873745781e-39,"Normal","RPL9P8"
"CLVS1",5.20849737124498e-43,1.20142609155077,0.331,0.128,1.41254448708164e-38,"Normal","CLVS1"
"SMG1P3",5.65750471128109e-43,1.15660187776285,0.362,0.151,1.53431527769943e-38,"Normal","SMG1P3"
"CYTH1",5.46597547683519e-42,0.775944840846351,0.624,0.378,1.4823725493177e-37,"Normal","CYTH1"
"AMBRA1",5.89986203190567e-42,1.05757444887589,0.427,0.204,1.60004258305282e-37,"Normal","AMBRA1"
"AOAH",3.75091006324288e-41,0.964355908983844,0.457,0.227,1.01724680915147e-36,"Normal","AOAH"
"RPL13AP20",4.5618822627116e-41,1.44932923543171,0.254,0.086,1.23718246964739e-36,"Normal","RPL13AP20"
"TSPAN9",7.98655198301164e-41,1.37164918588712,0.299,0.117,2.16595289779276e-36,"Normal","TSPAN9"
"RPS3AP6",2.08705608361339e-40,1.02866104802116,0.383,0.169,5.66009609875951e-36,"Normal","RPS3AP6"
"RPL31P4",3.49114345149551e-40,1.11588964483247,0.339,0.139,9.46798104045583e-36,"Normal","RPL31P4"
"CHST11",3.07012849666191e-39,0.805768200047086,0.585,0.344,8.32618848294709e-35,"Normal","CHST11"
"RPS2P5",9.06987934711872e-39,1.10422787330326,0.332,0.136,2.4597512789386e-34,"Normal","RPS2P5"
"RPS27AP16",1.40800322386547e-38,1.12104532179796,0.324,0.133,3.81850474312314e-34,"Normal","RPS27AP16"
"RPL10P16",8.86017549780982e-38,1.01734055163272,0.361,0.157,2.40287959500602e-33,"Normal","RPL10P16"
"ARHGAP26",1.36693292712687e-37,0.889908909295574,0.459,0.237,3.70712209836808e-33,"Normal","ARHGAP26"
"SLFN12L",3.55772089810225e-37,1.03238617498748,0.385,0.185,9.6485390756533e-33,"Normal","SLFN12L"
"PBX4",3.94035963573192e-37,0.997746918791664,0.403,0.198,1.0686255332105e-32,"Normal","PBX4"
"LOC101928626",7.77604834435765e-37,0.895936385740878,0.421,0.203,2.10886431098979e-32,"Normal","LOC101928626"
"ND5",1.23444271926249e-36,0.854045043935648,0.517,0.329,3.34780865463986e-32,"Normal","ND5"
"RIPOR2",1.27063050053384e-36,0.897795757656344,0.467,0.25,3.44594991744776e-32,"Normal","RIPOR2"
"PITPNC1",1.59821272690909e-36,0.716407829265991,0.648,0.454,4.33435291537747e-32,"Normal","PITPNC1"
"NIBAN1",7.58782524927131e-36,1.13871149457202,0.412,0.224,2.05781820760238e-31,"Normal","NIBAN1"
"MIR4300HG",9.55399416727575e-36,1.11195764828965,0.313,0.132,2.59104321816518e-31,"Normal","MIR4300HG"
"RPS13P2",1.21368189291599e-35,0.994414456229187,0.364,0.166,3.29150529358818e-31,"Normal","RPS13P2"
"PIP4K2A",1.36204055773144e-35,0.652940312395491,0.697,0.499,3.69385399256766e-31,"Normal","PIP4K2A"
"SMG1P1",1.3643809733357e-35,0.947906339310473,0.389,0.187,3.70020119968643e-31,"Normal","SMG1P1"
"EEF1B2P6",3.22491851805454e-35,1.11091757376787,0.313,0.133,8.74597902096391e-31,"Normal","EEF1B2P6"
"IQGAP2",4.4935198309316e-35,0.593994841430165,0.696,0.451,1.21864257814865e-30,"Normal","IQGAP2"
"RPL7P1",1.8929662452281e-34,1.02764568316216,0.326,0.141,5.13372445705862e-30,"Normal","RPL7P1"
"RPL7P9",2.25093775186943e-34,0.889167955064891,0.385,0.18,6.10454318306989e-30,"Normal","RPL7P9"
"RPL21P37",1.44305932807049e-33,1.09595467216431,0.303,0.13,3.91357689772716e-29,"Normal","RPL21P37"
"POLR2J4",1.97716843651472e-33,1.21636268351104,0.269,0.108,5.36208079982793e-29,"Normal","POLR2J4"
"ARL15",4.69110230602153e-33,1.11500997927443,0.319,0.144,1.27222694539304e-28,"Normal","ARL15"
"MBNL1",5.62564096813808e-33,0.545002594269577,0.769,0.616,1.52567383055905e-28,"Normal","MBNL1"
"FOXO1",1.68052159515457e-32,0.81376785363849,0.486,0.283,4.55757456605919e-28,"Normal","FOXO1"
"SNHG6",2.93768546121312e-32,1.16196048086495,0.258,0.103,7.96700297080998e-28,"Normal","SNHG6"
"CAMK1D",3.33221905188489e-32,0.936887236756987,0.401,0.209,9.03697806871183e-28,"Normal","CAMK1D"
"STAT4",4.51094304948078e-32,0.655583686978914,0.583,0.356,1.22336775501919e-27,"Normal","STAT4"
"NCOA2",1.34560189060952e-31,0.994549798821394,0.393,0.212,3.64927232733302e-27,"Normal","NCOA2"
"PCED1B-AS1",2.83486367509222e-31,1.17894041180623,0.239,0.091,7.68815028685011e-27,"Normal","PCED1B-AS1"
"PTPRJ",1.58283797661162e-30,0.811491224531611,0.446,0.25,4.29265659257071e-26,"Normal","PTPRJ"
"TVP23C-CDRT4",1.61035335537275e-30,1.54366252514741,0.155,0.042,4.36727829977091e-26,"Normal","TVP23C-CDRT4"
"ZHX2",2.18244908208967e-30,0.982173990844729,0.313,0.143,5.91880191062718e-26,"Normal","ZHX2"
"PTMAP5",2.72498537112101e-30,1.16824952217821,0.244,0.098,7.39016032648018e-26,"Normal","PTMAP5"
"FYN",3.17415536671782e-30,0.479293472514979,0.797,0.569,8.60830935453872e-26,"Normal","FYN"
"ARMH4",3.65210694082418e-30,1.04694830295945,0.301,0.137,9.90451402351518e-26,"Normal","ARMH4"
"PRKCQ",1.30034771100341e-29,0.937197341947343,0.353,0.177,3.52654299224126e-25,"Normal","PRKCQ"
"LINC00869",4.14177792917799e-29,0.982856592942414,0.345,0.173,1.12325017439307e-24,"Normal","LINC00869"
"LRBA",4.34137175594083e-29,0.902253006556551,0.407,0.23,1.17738002021115e-24,"Normal","LRBA"
"KIF13B",4.74993860489832e-29,0.892024868228928,0.411,0.23,1.28818334964842e-24,"Normal","KIF13B"
"ANKHD1",5.91158747103944e-29,1.01357409431326,0.358,0.189,1.6032225221459e-24,"Normal","ANKHD1"
"CEMIP2",7.08462977906538e-29,0.678475045976933,0.59,0.409,1.92135159608253e-24,"Normal","CEMIP2"
"KANSL1",1.05819616257894e-28,0.77266448620901,0.538,0.361,2.86982799291408e-24,"Normal","KANSL1"
"ANKRD44",1.1654775713383e-28,0.60534675143936,0.636,0.423,3.16077517346948e-24,"Normal","ANKRD44"
"SPDYE16",1.25625592645867e-28,1.29746156235716,0.195,0.069,3.40696607255592e-24,"Normal","SPDYE16"
"ITK",1.63561866258653e-28,0.677032737736775,0.558,0.356,4.43579781293467e-24,"Normal","ITK"
"ZC3HAV1",1.8023007305416e-28,0.614490446796663,0.658,0.478,4.88783958122881e-24,"Normal","ZC3HAV1"
"PRKCB",1.81142103468416e-28,0.724157081614631,0.479,0.282,4.91257384606345e-24,"Normal","PRKCB"
"H2AC19",1.99351917117403e-28,1.54306533829252,0.155,0.046,5.40642399222397e-24,"Normal","H2AC19"
"SSH2",2.78024934709269e-28,0.745045415515306,0.54,0.366,7.54003622931538e-24,"Normal","SSH2"
"PPP2R5C",3.38211849801112e-28,0.441470011078473,0.839,0.691,9.17230536660617e-24,"Normal","PPP2R5C"
"SKAP1",5.27766695903087e-28,0.619146974301119,0.606,0.395,1.43130327928917e-23,"Normal","SKAP1"
"FNBP1",7.72004466207132e-28,0.549994236763705,0.711,0.544,2.09367611235374e-23,"Normal","FNBP1"
"GAREM1",8.3521005327011e-28,1.09885906430821,0.257,0.112,2.26508966446854e-23,"Normal","GAREM1"
"SMAP2",8.65387580296859e-28,0.576881204281088,0.681,0.525,2.34693111776508e-23,"Normal","SMAP2"
"RPS26P31",2.7066070485587e-27,0.807243562903278,0.317,0.148,7.3403183156912e-23,"Normal","RPS26P31"
"NME1-NME2",3.48328670337731e-27,1.19505728610357,0.212,0.082,9.44667353955927e-23,"Normal","NME1-NME2"
"MTND2P28",3.77358448877941e-27,0.83776618286777,0.321,0.153,1.02339611335698e-22,"Normal","MTND2P28"
"ARHGEF3",4.66166431984392e-27,0.786243944326466,0.407,0.224,1.26424336354167e-22,"Normal","ARHGEF3"
"GNG2",4.67800695186061e-27,0.643991380169176,0.615,0.443,1.2686754853446e-22,"Normal","GNG2"
"ARL17B",5.5273235686856e-27,1.00132638811143,0.253,0.109,1.49901015182754e-22,"Normal","ARL17B"
"RPL21P80",6.50271213535876e-27,1.28304386320771,0.167,0.054,1.7635355311093e-22,"Normal","RPL21P80"
"TNRC6B",6.53224874204709e-27,0.560141890489099,0.678,0.518,1.77154585884317e-22,"Normal","TNRC6B"
"CYRIB",1.11053968080154e-26,0.998110663450168,0.404,0.242,3.01178361433378e-22,"Normal","CYRIB"
"RPL32P18",2.00675827584426e-26,1.01198324430986,0.258,0.113,5.44232844408962e-22,"Normal","RPL32P18"
"HSPE1-MOB4",2.09782468469106e-26,1.33842917384641,0.16,0.051,5.68930054488217e-22,"Normal","HSPE1-MOB4"
"U2AF1L5",2.52662055720544e-26,1.17470787993516,0.197,0.074,6.85219495114116e-22,"Normal","U2AF1L5"
"EPB42",2.74508596972642e-26,0.941827544917261,0.278,0.128,7.44467314989804e-22,"Normal","EPB42"
"RPL21P119",4.30529870237483e-26,1.39097288407508,0.157,0.051,1.16759700808405e-21,"Normal","RPL21P119"
"FTX",6.4449259882932e-26,0.883861633950696,0.356,0.193,1.74786392802511e-21,"Normal","FTX"
"NUP98",7.20396442420403e-26,0.776955193778707,0.48,0.315,1.95371515184413e-21,"Normal","NUP98"
"PMF1-BGLAP",8.19987446590994e-26,1.04348648475847,0.23,0.095,2.22380595515478e-21,"Normal","PMF1-BGLAP"
"KDM4C",1.873250262028e-25,0.96113126242076,0.326,0.17,5.08025471061994e-21,"Normal","KDM4C"
"BAIAP2L1",1.98149756039196e-25,0.947770035673044,0.291,0.14,5.373821383783e-21,"Normal","BAIAP2L1"
"ZFAND3",2.1812778098883e-25,0.821084954907247,0.477,0.318,5.91562542041707e-21,"Normal","ZFAND3"
"CRYBG1",3.13479290916509e-25,0.640053215009986,0.554,0.367,8.50155836965571e-21,"Normal","CRYBG1"
"MGST2",6.24856262453741e-25,0.933312514213073,0.29,0.141,1.69461018377454e-20,"Normal","MGST2"
"SYTL3",8.49805474342853e-25,0.45262880496856,0.754,0.571,2.30467244641782e-20,"Normal","SYTL3"
"CDK17",8.55877243205943e-25,0.773737654156299,0.474,0.31,2.32113908357452e-20,"Normal","CDK17"
"MATR3",1.35578183249622e-24,1.05797465121783,0.242,0.108,3.67688032972974e-20,"Normal","MATR3"
"WAKMAR2",1.71496719909898e-24,1.36558463800482,0.193,0.078,4.65099104395642e-20,"Normal","WAKMAR2"
"LOC105378083",1.90386057651887e-24,1.34427474567569,0.14,0.042,5.16326988351918e-20,"Normal","LOC105378083"
"DOCK10",5.12867176060234e-24,0.770357184739399,0.451,0.287,1.39089578147535e-19,"Normal","DOCK10"
"RPL15P3",6.82943656165736e-24,0.83078374732526,0.291,0.139,1.85214319552148e-19,"Normal","RPL15P3"
"KIZ-AS1",7.08803025893225e-24,1.21764562845867,0.168,0.06,1.92227380622243e-19,"Normal","KIZ-AS1"
"PPP6R3",1.13427341362314e-23,0.843749056020431,0.441,0.29,3.07614949774594e-19,"Normal","PPP6R3"
"CDC14A",1.66190279140732e-23,0.931317414180551,0.347,0.199,4.50708037029665e-19,"Normal","CDC14A"
"PCED1B",2.83890107489604e-23,0.94665199600076,0.278,0.138,7.69909971511806e-19,"Normal","PCED1B"
"EPB41",3.14487593232823e-23,0.700068342724522,0.412,0.238,8.52890352847417e-19,"Normal","EPB41"
"ABCC1",3.30525188371211e-23,0.963755834581967,0.377,0.234,8.96384310862726e-19,"Normal","ABCC1"
"MRTFA",3.32032995393174e-23,1.01663921690399,0.294,0.153,9.00473483506289e-19,"Normal","MRTFA"
"ADGRE3",4.02400686090552e-23,1.27201066488174,0.126,0.036,1.09131066067758e-18,"Normal","ADGRE3"
"RPL34P18",5.09385923375277e-23,0.953857570038602,0.204,0.083,1.38145462419375e-18,"Normal","RPL34P18"
"PEDS1-UBE2V1",5.80647433018908e-23,1.07503834226008,0.191,0.076,1.57471583834728e-18,"Normal","PEDS1-UBE2V1"
"LINC00174",6.70056177174603e-23,1.2222932759938,0.153,0.053,1.81719235249752e-18,"Normal","LINC00174"
"BTBD9",8.0784882571695e-23,0.847753766502459,0.323,0.173,2.19088601534437e-18,"Normal","BTBD9"
"PCBP1-AS1",8.6317813849849e-23,1.1572410809253,0.168,0.061,2.34093911160791e-18,"Normal","PCBP1-AS1"
"SMCHD1",9.23419471391326e-23,0.531437180272902,0.67,0.54,2.50431360641327e-18,"Normal","SMCHD1"
"BCAS3",9.53591438988883e-23,0.921702029317085,0.287,0.146,2.58613998253785e-18,"Normal","BCAS3"
"NEDD8-MDP1",1.09276573642486e-22,0.959403607750248,0.203,0.083,2.96358067718421e-18,"Normal","NEDD8-MDP1"
"ND6",1.54663357545017e-22,0.871554122388482,0.413,0.281,4.19447025662085e-18,"Normal","ND6"
"MCTP2",2.15692580369199e-22,0.785034609754393,0.347,0.19,5.84958277961267e-18,"Normal","MCTP2"
"TRIM59-IFT80",2.36637652812689e-22,1.27012269201664,0.149,0.052,6.41761314428014e-18,"Normal","TRIM59-IFT80"
"NOL4L",2.72965556888109e-22,0.912708171401749,0.267,0.131,7.40282590280552e-18,"Normal","NOL4L"
"BACH2",3.28326224495789e-22,1.01528238650614,0.244,0.115,8.90420720832579e-18,"Normal","BACH2"
"SMYD3",4.91105680923217e-22,0.808681232937964,0.379,0.227,1.33187860666376e-17,"Normal","SMYD3"
"CORO1B",5.21899406805559e-22,0.744578131013833,0.454,0.3,1.41539119125668e-17,"Normal","CORO1B"
"COMMD1",5.52108035673151e-22,0.865887245203393,0.413,0.273,1.49731699274558e-17,"Normal","COMMD1"
"SV2C",6.72382505360058e-22,0.98900472150065,0.201,0.085,1.82350135453648e-17,"Normal","SV2C"
"ATP8A1",7.52261362133678e-22,0.850096234433164,0.326,0.179,2.04013281410654e-17,"Normal","ATP8A1"
"PPP3CC",1.00707393150255e-21,0.848034571203328,0.384,0.239,2.73118450223491e-17,"Normal","PPP3CC"
"HNRNPC",1.02669498632814e-21,0.370789448633521,0.789,0.665,2.78439680292193e-17,"Normal","HNRNPC"
"RPL26P19",1.02985859237581e-21,0.991700480342508,0.209,0.09,2.79297650252319e-17,"Normal","RPL26P19"
"RPL21P97",1.34559161755393e-21,0.915728708714128,0.23,0.104,3.64924446680625e-17,"Normal","RPL21P97"
"NPIPB13",1.67553099506157e-21,0.910866412266804,0.253,0.124,4.54404005860698e-17,"Normal","NPIPB13"
"AKT3",1.71816821740907e-21,0.94253712470192,0.402,0.27,4.65967220561339e-17,"Normal","AKT3"
"ARIH1",1.74031332142074e-21,0.695916962734365,0.486,0.338,4.71972972769305e-17,"Normal","ARIH1"
"ABI1",1.94450036541502e-21,0.777951250600536,0.442,0.296,5.27348499100553e-17,"Normal","ABI1"
"RAD51B",1.99341567773928e-21,1.10295661009464,0.226,0.106,5.40614331802893e-17,"Normal","RAD51B"
"TGIF2-RAB5IF",2.08117420274768e-21,1.20252699920743,0.161,0.061,5.64414443785171e-17,"Normal","TGIF2-RAB5IF"
"NCALD",2.10547863066348e-21,0.871591368598856,0.271,0.135,5.71005804635935e-17,"Normal","NCALD"
"RAPGEF6",2.7834355374965e-21,0.91555721605289,0.308,0.172,7.54867717769051e-17,"Normal","RAPGEF6"
"IL12RB2",3.40169208190067e-21,1.26124007846615,0.166,0.065,9.22538892611462e-17,"Normal","IL12RB2"
"KLRK1-AS1",3.40531849709123e-21,1.4190348562806,0.127,0.041,9.23522376411141e-17,"Normal","KLRK1-AS1"
"RPL27AP6",3.47266696472378e-21,0.926332176588878,0.226,0.103,9.41787280833089e-17,"Normal","RPL27AP6"
"RPL23AP65",3.80411657933449e-21,1.31118287492596,0.117,0.035,1.03167641631551e-16,"Normal","RPL23AP65"
"BCL2",4.30264662476922e-21,0.791858464387388,0.351,0.202,1.16687776463741e-16,"Normal","BCL2"
"CAPZA1",4.69896105375823e-21,0.467235350397413,0.657,0.536,1.27435823777923e-16,"Normal","CAPZA1"
"RNF111",4.95900567596264e-21,0.960920238166271,0.311,0.178,1.34488233932107e-16,"Normal","RNF111"
"NBPF19",5.80643141440757e-21,1.00299148416557,0.3,0.169,1.57470419958733e-16,"Normal","NBPF19"
"STIM1",8.77901517813148e-21,0.833267360773378,0.372,0.228,2.38086891630926e-16,"Normal","STIM1"
"ZEB2",8.84749459320742e-21,0.558298023368647,0.602,0.454,2.39944053367785e-16,"Normal","ZEB2"
"TBC1D5",9.90168999519897e-21,0.885232248502613,0.37,0.233,2.68533832669796e-16,"Normal","TBC1D5"
"CORO7-PAM16",1.28469726648085e-20,1.01279422698306,0.192,0.081,3.48409898669605e-16,"Normal","CORO7-PAM16"
"STRADA",1.53208268781241e-20,0.944332802466045,0.219,0.101,4.15500824934726e-16,"Normal","STRADA"
"RAB8B",1.78497931849132e-20,0.709475784111685,0.46,0.314,4.84086391174847e-16,"Normal","RAB8B"
"HMGB1P5",1.8990968304079e-20,0.946927931927349,0.195,0.084,5.15035060406623e-16,"Normal","HMGB1P5"
"APOC1",1.96553233714688e-20,0.795824330205903,0.271,0.139,5.33052369834234e-16,"Normal","APOC1"
"CELF2",2.22863190064275e-20,0.439068354144866,0.75,0.584,6.04404971454314e-16,"Normal","CELF2"
"FBXW7",2.26057763177231e-20,0.832111470974531,0.377,0.241,6.13068653736649e-16,"Normal","FBXW7"
"SMG1P6",2.47920352907633e-20,0.967634813420371,0.213,0.097,6.723599970855e-16,"Normal","SMG1P6"
"PAN3",2.87870113891807e-20,0.727403820217685,0.413,0.262,7.80703748874579e-16,"Normal","PAN3"
"RPS18P2",3.01537799959031e-20,1.04761949248283,0.162,0.063,8.17770513488892e-16,"Normal","RPS18P2"
"VTI1A",3.4287247618907e-20,0.962559622519523,0.336,0.205,9.29870155424758e-16,"Normal","VTI1A"
"MIR29A",4.12952814720031e-20,1.07593851924929,0.173,0.07,1.11992803352072e-15,"Normal","MIR29A"
"OOEP",4.59474702837694e-20,0.799219940462981,0.237,0.111,1.24609539409583e-15,"Normal","OOEP"
"LOC729732",4.65027200929202e-20,1.05639934015602,0.187,0.08,1.26115376892e-15,"Normal","LOC729732"
"PRKCE",4.85027134859156e-20,0.968680688284566,0.264,0.139,1.31539358973803e-15,"Normal","PRKCE"
"CDKAL1",4.89108320948482e-20,0.964013265430515,0.311,0.181,1.32646176641228e-15,"Normal","CDKAL1"
"RPS15AP19",4.92544703332417e-20,1.04626095001224,0.179,0.074,1.33578123543751e-15,"Normal","RPS15AP19"
"GPCPD1",5.04232411469884e-20,0.716209369583885,0.459,0.314,1.36747829990632e-15,"Normal","GPCPD1"
"PRKY",5.91817504847493e-20,0.997497455801474,0.187,0.08,1.6050090731464e-15,"Normal","PRKY"
"RNF38",6.21521421181235e-20,0.821848726249767,0.323,0.186,1.68556609424351e-15,"Normal","RNF38"
