"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ADIPOR1",0.00829896976777751,0.263839644684473,0.175,0.133,1,"COPD","ADIPOR1"
"C11orf58",0.00830978334256836,0.237423368000549,0.505,0.442,1,"COPD","C11orf58"
"OGT",0.00833468207269746,0.276994429733122,0.243,0.197,1,"COPD","OGT"
"DDX59",0.00841278289652992,0.246189590371955,0.101,0.069,1,"COPD","DDX59"
"TMED9",0.0084268053327461,0.234482362662374,0.366,0.311,1,"COPD","TMED9"
"RPSA",0.00843610243012591,0.19750088434235,0.594,0.54,1,"COPD","RPSA"
"NXPE3",0.00844051031242941,0.32192704170284,0.164,0.124,1,"COPD","NXPE3"
"ZNF654",0.00848562309672732,0.117528942115146,0.108,0.075,1,"COPD","ZNF654"
"RNF8",0.00850067761771422,0.387539335465296,0.104,0.073,1,"COPD","RNF8"
"CCNL2",0.00851052601343806,0.13295414953151,0.298,0.242,1,"COPD","CCNL2"
"HMG20A",0.00855515880214279,0.442885098885116,0.125,0.092,1,"COPD","HMG20A"
"UBTF",0.00856163760331686,0.268899125563343,0.169,0.129,1,"COPD","UBTF"
"FUT11",0.0085948367958773,0.260645111585909,0.17,0.129,1,"COPD","FUT11"
"PDLIM7",0.00866531609998626,0.204678526281846,0.157,0.117,1,"COPD","PDLIM7"
"GNG5",0.0086939448491442,0.197144393918127,0.571,0.513,1,"COPD","GNG5"
"CTDSPL",0.00869946109726937,0.355396443991078,0.156,0.119,1,"COPD","CTDSPL"
"OSMR",0.00871420279292143,0.168212254269177,0.44,0.372,1,"COPD","OSMR"
"PRKAA1",0.00871956176294853,0.118612787159326,0.262,0.208,1,"COPD","PRKAA1"
"SP140L",0.00875481312265407,0.290279235977468,0.145,0.108,1,"COPD","SP140L"
"PSMA5",0.00876713426966556,0.152523028967442,0.239,0.191,1,"COPD","PSMA5"
"TRAPPC4",0.00880173711011031,0.243794959986434,0.187,0.143,1,"COPD","TRAPPC4"
