"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SRSF6",0.0241868049541359,0.38973933532527,0.249,0.164,1,"COPD","SRSF6"
"SRRM2",0.0244436823868452,0.244441669851831,0.519,0.403,1,"COPD","SRRM2"
"TPCN1",0.0245359835211106,0.732339465004625,0.112,0.06,1,"COPD","TPCN1"
"EFEMP2",0.0245379838586453,0.675310401280267,0.12,0.068,1,"COPD","EFEMP2"
"CEP95",0.0247326309049463,0.151818233889117,0.159,0.093,1,"COPD","CEP95"
"TSPAN12",0.0247686117341102,0.274786040732165,0.288,0.196,1,"COPD","TSPAN12"
"SUGT1",0.0248402115050101,0.391586370176336,0.189,0.121,1,"COPD","SUGT1"
"KEAP1",0.0248557507712168,0.493086702765461,0.129,0.073,1,"COPD","KEAP1"
"ZMAT3",0.024970457200748,0.408723336695693,0.112,0.06,1,"COPD","ZMAT3"
"ESAM",0.0251649949742679,0.991131834202559,0.116,0.065,1,"COPD","ESAM"
"ATP5MC1",0.0252710192562125,0.490507575617193,0.189,0.121,1,"COPD","ATP5MC1"
"DHX29",0.0252770564124647,0.374512600498096,0.185,0.116,1,"COPD","DHX29"
"DHRS3",0.0253003629329619,0.156904685914295,0.361,0.252,1,"COPD","DHRS3"
"KLF6",0.0253190782086704,0.204448292002185,0.833,0.751,1,"COPD","KLF6"
"KIF3A",0.0254751411776094,0.466949492612391,0.112,0.06,1,"COPD","KIF3A"
"FBXW5",0.025653779716267,0.604191550138797,0.21,0.136,1,"COPD","FBXW5"
"CHTOP",0.0257140897795941,0.587772943178155,0.167,0.106,1,"COPD","CHTOP"
"SELENBP1",0.0258303146946813,0.271557581187043,0.429,0.312,1,"COPD","SELENBP1"
"SNAPC1",0.025887098291172,0.577140802942277,0.124,0.071,1,"COPD","SNAPC1"
"SDF2",0.0260099543856407,0.374921035170597,0.172,0.106,1,"COPD","SDF2"
"RFX1",0.0260193001197553,0.488884081546212,0.159,0.096,1,"COPD","RFX1"
"NELFA",0.0261279018037704,0.249085711698037,0.133,0.076,1,"COPD","NELFA"
"SMIM30",0.0261349003676276,0.167348067356551,0.18,0.111,1,"COPD","SMIM30"
"UQCC2",0.0262375745045531,0.777065634057258,0.129,0.076,1,"COPD","UQCC2"
"WHAMM",0.0263247034766033,0.530046408538004,0.116,0.063,1,"COPD","WHAMM"
"ZRANB1",0.0264086300816401,0.0637696159619201,0.124,0.068,1,"COPD","ZRANB1"
"EPS8L1",0.0264397488381294,0.875990380155718,0.142,0.083,1,"COPD","EPS8L1"
"ITGB5",0.0265769709479764,0.352768997559734,0.112,0.06,1,"COPD","ITGB5"
"ZC3H12A",0.0266589784039197,0.119723866565284,0.124,0.068,1,"COPD","ZC3H12A"
"RNF126",0.026775625807229,0.416181744311656,0.112,0.06,1,"COPD","RNF126"
"TXNDC12",0.0268047766225826,0.530209472089721,0.189,0.121,1,"COPD","TXNDC12"
"ADAP1",0.026932861779217,0.793568051637761,0.133,0.078,1,"COPD","ADAP1"
"POLR2C",0.0270135078358895,0.887534947558606,0.124,0.073,1,"COPD","POLR2C"
"MRPS31",0.0270838466433922,0.47425989324613,0.142,0.083,1,"COPD","MRPS31"
"ANKRD40",0.0271182136763379,0.374825703871366,0.176,0.111,1,"COPD","ANKRD40"
"TMEM54",0.0271989599206357,0.415179353036716,0.129,0.073,1,"COPD","TMEM54"
"FGD5-AS1",0.0272133974468516,0.450957589710723,0.189,0.121,1,"COPD","FGD5-AS1"
"AQP3",0.0273398375631463,0.290413750878119,0.133,0.076,1,"COPD","AQP3"
"RILPL1",0.0273488140874598,0.347704968609244,0.176,0.108,1,"COPD","RILPL1"
"RDX",0.0274524314986441,0.304481249005115,0.631,0.496,1,"COPD","RDX"
"C12orf76",0.0275249817314931,0.417170764275223,0.15,0.088,1,"COPD","C12orf76"
"ACBD3",0.0276015557903745,0.337678047793808,0.361,0.264,1,"COPD","ACBD3"
"OTUD1",0.0276446813802307,0.54881430839086,0.236,0.169,1,"COPD","OTUD1"
"ZNF22",0.027662796648991,0.559415133616724,0.103,0.055,1,"COPD","ZNF22"
"SOWAHC",0.0278257720990091,0.513110717091619,0.155,0.096,1,"COPD","SOWAHC"
"POLK",0.0279477517831071,0.0150338349715891,0.249,0.161,1,"COPD","POLK"
"DNAJC8",0.0279732114694993,0.667445718691445,0.202,0.134,1,"COPD","DNAJC8"
"ILVBL",0.0280111098124102,0.676379956105079,0.107,0.058,1,"COPD","ILVBL"
"RPL7L1",0.0280230881522861,0.287396464760875,0.18,0.113,1,"COPD","RPL7L1"
"GDI2",0.0280328412785213,0.368027074503692,0.283,0.194,1,"COPD","GDI2"
"ZNF787",0.0280637918643181,0.385010076348561,0.112,0.06,1,"COPD","ZNF787"
"NOP53",0.0280692688409553,0.254963709278341,0.249,0.166,1,"COPD","NOP53"
"REEP1",0.0282532028150849,0.352989097832506,0.155,0.093,1,"COPD","REEP1"
"NGDN",0.0283707770546692,0.602759067647843,0.155,0.093,1,"COPD","NGDN"
"TCIRG1",0.0283749503028078,0.235691370593987,0.159,0.096,1,"COPD","TCIRG1"
"UBR4",0.0285618712498261,0.229212101818598,0.262,0.176,1,"COPD","UBR4"
"APH1A",0.0289116118667181,0.71983314345032,0.24,0.169,1,"COPD","APH1A"
"TSEN15",0.0291999679525201,0.237718864934974,0.159,0.096,1,"COPD","TSEN15"
"PEG10",0.0293095538271497,0.252631687812757,0.266,0.184,1,"COPD","PEG10"
"LMO4",0.029355273377852,0.126222764400163,0.223,0.144,1,"COPD","LMO4"
"ARRDC1",0.0293976133839978,0.371794102145605,0.24,0.161,1,"COPD","ARRDC1"
"CHD7",0.0294547510549222,0.228949938303259,0.206,0.131,1,"COPD","CHD7"
"PAXBP1",0.0294939052441529,0.0960139480196486,0.21,0.134,1,"COPD","PAXBP1"
"DHRS4L2",0.0295715699586145,0.0954874592058119,0.116,0.063,1,"COPD","DHRS4L2"
"PGD",0.0296262739842193,0.407189223702703,0.124,0.071,1,"COPD","PGD"
"LPIN3",0.0296381075822159,0.523054017603913,0.103,0.055,1,"COPD","LPIN3"
"SFSWAP",0.0298596766671876,0.276506485008354,0.275,0.186,1,"COPD","SFSWAP"
"RNF11",0.0298687416723095,0.0402321230220279,0.245,0.159,1,"COPD","RNF11"
