"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RAPGEF2",0.00109199512811962,0.939406307134405,0.569,0.393,1,"Normal","RAPGEF2"
"PTPRJ",0.00109558095176011,1.50613740946379,0.451,0.27,1,"Normal","PTPRJ"
"RPS27AP11",0.00109952456567645,1.63464104675585,0.216,0.056,1,"Normal","RPS27AP11"
"GOLGA8A",0.0011274288275172,0.928687252422836,0.569,0.382,1,"Normal","GOLGA8A"
"USP54",0.00114097254135454,1.2653324075316,0.52,0.393,1,"Normal","USP54"
"ANAPC1P5",0.00116024127838118,2.31348171764125,0.137,0.011,1,"Normal","ANAPC1P5"
"ATP2B4",0.00118490021315582,1.32068150354038,0.539,0.416,1,"Normal","ATP2B4"
"NNMT",0.00119047763906512,2.02741337973898,0.245,0.079,1,"Normal","NNMT"
"KCNQ5",0.00119786827995271,1.68830165637042,0.333,0.157,1,"Normal","KCNQ5"
"CELF2",0.00119947996120753,0.733100782527572,0.686,0.607,1,"Normal","CELF2"
"RPS2P4",0.00120578036576241,1.55692294170687,0.196,0.045,1,"Normal","RPS2P4"
"KIF1B",0.00120845577257356,1.18493354884853,0.52,0.371,1,"Normal","KIF1B"
"JMJD7",0.00121721289471604,2.02629643729665,0.176,0.034,1,"Normal","JMJD7"
"SPRY4-AS1",0.00122517901090477,2.36364620004933,0.196,0.045,1,"Normal","SPRY4-AS1"
"STX16-NPEPL1",0.00122584596007651,1.78241477579263,0.157,0.022,1,"Normal","STX16-NPEPL1"
"RPL17P36",0.00124491747012661,0.7591602485064,0.255,0.079,1,"Normal","RPL17P36"
"VPS13B",0.00124547195489419,0.920275570429008,0.529,0.36,1,"Normal","VPS13B"
"SNTB1",0.0012463562423185,1.51414002124738,0.402,0.225,1,"Normal","SNTB1"
"EPB42",0.00125272072421762,0.899814837897332,0.412,0.191,1,"Normal","EPB42"
"LOC105374344",0.0012554307335527,2.19462607699341,0.137,0.011,1,"Normal","LOC105374344"
"NUTM2A-AS1",0.00125930160441277,1.34206761702332,0.48,0.326,1,"Normal","NUTM2A-AS1"
"FAM174C",0.00126065902411719,1.78144283503363,0.255,0.09,1,"Normal","FAM174C"
"LOC729732",0.00129025159322062,1.36257354532268,0.363,0.169,1,"Normal","LOC729732"
"UBE3C",0.00129902117038473,1.01019993862617,0.539,0.393,1,"Normal","UBE3C"
"TMEM163",0.00130433543193894,1.22887734974891,0.294,0.112,1,"Normal","TMEM163"
"DIAPH2",0.0013046230738785,1.20318670084917,0.5,0.36,1,"Normal","DIAPH2"
"CA12",0.00131772798203644,2.46149931119661,0.157,0.022,1,"Normal","CA12"
"EML4",0.00132455501022424,0.929736826037556,0.647,0.573,1,"Normal","EML4"
"WDPCP",0.0013367456873015,1.08940967232354,0.48,0.292,1,"Normal","WDPCP"
"RPS23P8",0.00136975193431269,0.999571796390327,0.412,0.191,1,"Normal","RPS23P8"
"ILRUN",0.0013766476344381,0.622088906441964,0.431,0.213,1,"Normal","ILRUN"
"H4C9",0.00138016527418069,1.73648552647067,0.216,0.056,1,"Normal","H4C9"
"MALAT1",0.00138766376786585,0.219239994729271,1,1,1,"Normal","MALAT1"
"CAPZB",0.00139608296476604,0.600995374957247,0.735,0.697,1,"Normal","CAPZB"
"CYP51A1",0.00143398156882391,1.71897120012808,0.333,0.157,1,"Normal","CYP51A1"
"OSMR",0.00144530281591763,0.99005640159511,0.588,0.449,1,"Normal","OSMR"
"DYNC2I2",0.00144619787320134,1.25626630011683,0.265,0.09,1,"Normal","DYNC2I2"
"HS3ST4",0.00145009104406198,0.974887779462465,0.353,0.146,1,"Normal","HS3ST4"
"RPS7P11",0.00146947610539942,1.77814146866471,0.245,0.079,1,"Normal","RPS7P11"
"PPARD",0.00148710939600261,1.64667119934626,0.422,0.27,1,"Normal","PPARD"
"PLEKHA6",0.00149045374315591,0.646725770053465,0.48,0.225,1,"Normal","PLEKHA6"
"SAMD12",0.00150160702846807,0.831700935380793,0.667,0.517,1,"Normal","SAMD12"
"RPL27AP6",0.00151086864017424,0.989360126035361,0.392,0.18,1,"Normal","RPL27AP6"
"MCTP2",0.00154428694716758,1.00236587422909,0.569,0.438,1,"Normal","MCTP2"
"CLEC16A",0.0015506058263758,1.11497069566667,0.52,0.371,1,"Normal","CLEC16A"
"RABGAP1L",0.00155324407928864,0.778197142175959,0.676,0.584,1,"Normal","RABGAP1L"
"COMMD1",0.00155480471839556,0.828461775839111,0.627,0.539,1,"Normal","COMMD1"
"LINC00894",0.0015678262401056,1.78445730204523,0.255,0.09,1,"Normal","LINC00894"
"GUSBP2",0.00158311774463915,1.60180935602346,0.275,0.101,1,"Normal","GUSBP2"
"LURAP1L-AS1",0.0015970654312429,1.94395928310946,0.245,0.079,1,"Normal","LURAP1L-AS1"
"VPS8",0.00162601506910771,2.01727810575006,0.343,0.191,1,"Normal","VPS8"
"TSNAX-DISC1",0.00164430596389766,1.63068199227046,0.304,0.124,1,"Normal","TSNAX-DISC1"
"SH3PXD2A",0.00165580228196236,1.15215112496654,0.569,0.483,1,"Normal","SH3PXD2A"
"CFAP251",0.00171070806850911,2.27118228926282,0.206,0.056,1,"Normal","CFAP251"
"USP34",0.00173597112151109,0.738785489772699,0.696,0.629,1,"Normal","USP34"
"SMC5",0.00173861431938101,0.87446156270869,0.627,0.539,1,"Normal","SMC5"
"DAGLB",0.00174684217795579,0.986731320151635,0.5,0.337,1,"Normal","DAGLB"
"ANKUB1",0.0017532503582658,1.00030810161958,0.539,0.382,1,"Normal","ANKUB1"
"LRRC37A3",0.00176650637126845,1.38786083439453,0.382,0.191,1,"Normal","LRRC37A3"
"LINC01091",0.00179408391740052,1.58494346008499,0.294,0.124,1,"Normal","LINC01091"
"DOCK9",0.00180557027117584,0.920809442588616,0.598,0.461,1,"Normal","DOCK9"
"HOOK2",0.00180729454830665,0.631754311680045,0.725,0.652,1,"Normal","HOOK2"
"ERRFI1",0.00180886367289346,0.582426534109103,0.755,0.697,1,"Normal","ERRFI1"
"KLF6",0.00182881939713353,0.596749323450641,0.804,0.708,1,"Normal","KLF6"
"MET",0.00185838051342797,0.853885182567908,0.686,0.64,1,"Normal","MET"
"DYNC2I1",0.00186660760568104,1.62202923362083,0.314,0.135,1,"Normal","DYNC2I1"
"CTIF",0.00188930770511943,1.87920389139642,0.216,0.067,1,"Normal","CTIF"
"TBC1D2",0.00190360300457841,1.06681801044774,0.578,0.461,1,"Normal","TBC1D2"
"INTS4P1",0.00190921464147917,1.288301282221,0.245,0.079,1,"Normal","INTS4P1"
"RPL31P4",0.00191103941270886,0.802808941807926,0.5,0.27,1,"Normal","RPL31P4"
"STX8",0.00191894067026543,1.21332002722398,0.52,0.416,1,"Normal","STX8"
"BMS1P7",0.00192786978467911,1.93838605504605,0.206,0.056,1,"Normal","BMS1P7"
"LMF1",0.00196848226326867,2.08185783131914,0.245,0.09,1,"Normal","LMF1"
"PDK3",0.00203020800694124,2.3565048142849,0.216,0.067,1,"Normal","PDK3"
"GTF2IRD1",0.00204207297093501,1.49268765779054,0.451,0.303,1,"Normal","GTF2IRD1"
"ANTKMT",0.00205212710981149,1.20740919519872,0.196,0.045,1,"Normal","ANTKMT"
"RPS2P55",0.00207139542599806,1.32037639696502,0.245,0.079,1,"Normal","RPS2P55"
"MBTD1",0.0020991655352159,1.6811010778702,0.373,0.213,1,"Normal","MBTD1"
"PITPNC1",0.00210533446859932,0.863153793239825,0.431,0.236,1,"Normal","PITPNC1"
"DLGAP1",0.00211167210676311,1.29244742889792,0.333,0.157,1,"Normal","DLGAP1"
"ST6GALNAC2",0.00212976433462521,1.443756908532,0.275,0.101,1,"Normal","ST6GALNAC2"
"JARID2",0.0021380022177024,1.05656641989938,0.529,0.382,1,"Normal","JARID2"
"NSMCE2",0.00214512772356423,0.902845078377024,0.578,0.404,1,"Normal","NSMCE2"
"MIR924HG",0.00215667145563021,1.35514363280436,0.225,0.067,1,"Normal","MIR924HG"
"RPL21P97",0.00216526079098136,1.217415719038,0.333,0.146,1,"Normal","RPL21P97"
"H2AZ2",0.00216644458564101,1.23800071728792,0.353,0.157,1,"Normal","H2AZ2"
"MYO1E",0.00217187403231706,0.873941388410871,0.51,0.348,1,"Normal","MYO1E"
"AFG1L",0.0021849309731766,2.55898946912239,0.225,0.079,1,"Normal","AFG1L"
"ANKRD20A11P",0.00218643615122796,1.46407810072515,0.245,0.079,1,"Normal","ANKRD20A11P"
"TUG1",0.00220225153238167,1.63883866234508,0.206,0.056,1,"Normal","TUG1"
"RPL7AP50",0.00221198898390078,1.67119839607892,0.216,0.067,1,"Normal","RPL7AP50"
"GARRE1",0.00221811333998702,1.33767229310414,0.225,0.067,1,"Normal","GARRE1"
"PPP4R1",0.0022473801314217,0.877329710412457,0.627,0.607,1,"Normal","PPP4R1"
"RABGAP1",0.00224777429137667,0.833185096562042,0.608,0.562,1,"Normal","RABGAP1"
"TPST1",0.00224979889201891,1.12754129465207,0.451,0.27,1,"Normal","TPST1"
"GUSBP11",0.00226789389052055,1.61599996069284,0.206,0.056,1,"Normal","GUSBP11"
"YWHAG",0.00228770520268833,0.885075972213314,0.608,0.528,1,"Normal","YWHAG"
"RNLS",0.00231551042819861,2.32616869515449,0.196,0.056,1,"Normal","RNLS"
"NR3C2",0.00232246538119414,1.42787394493651,0.412,0.225,1,"Normal","NR3C2"
"SIK1B",0.00234386919137347,1.68371293452023,0.363,0.202,1,"Normal","SIK1B"
"SUMF1",0.00237473303801554,1.09828330509331,0.539,0.416,1,"Normal","SUMF1"
"CZIB",0.00237631815178138,1.71710465530734,0.147,0.022,1,"Normal","CZIB"
"ELL",0.00238248632726334,1.66835143930719,0.402,0.247,1,"Normal","ELL"
"REPS1",0.0023901103287795,1.70789416666283,0.373,0.213,1,"Normal","REPS1"
"USP31",0.00241410275102124,0.799241692007521,0.618,0.494,1,"Normal","USP31"
"UBE2F-SCLY",0.00241855712083226,1.86801879680249,0.147,0.022,1,"Normal","UBE2F-SCLY"
"HERC2P2",0.00242963463967549,1.3574415088179,0.255,0.09,1,"Normal","HERC2P2"
"PWWP3A",0.00243561562272452,1.62946247404606,0.186,0.045,1,"Normal","PWWP3A"
"MTSS1",0.00243806383170706,1.16471021864709,0.48,0.315,1,"Normal","MTSS1"
"KCMF1",0.00245244397923724,0.788269667217212,0.598,0.461,1,"Normal","KCMF1"
"LOC101929583",0.00250510345143305,2.02321415022597,0.147,0.022,1,"Normal","LOC101929583"
"JPT1",0.00250710978727091,0.686072630692564,0.627,0.584,1,"Normal","JPT1"
"HDAC4",0.00251755399488643,1.46822954818746,0.412,0.247,1,"Normal","HDAC4"
"TENT2",0.00252824769462851,1.05097964819704,0.5,0.348,1,"Normal","TENT2"
"MAGI2",0.00253753196398959,1.09295242539233,0.471,0.303,1,"Normal","MAGI2"
"CDK17",0.00256075112783961,1.0094124613613,0.52,0.393,1,"Normal","CDK17"
"FBXL2",0.00260173928846782,1.12670008337461,0.422,0.247,1,"Normal","FBXL2"
"HMGB1P5",0.00265300276890252,0.923212607860595,0.353,0.157,1,"Normal","HMGB1P5"
"MGST2",0.00265797080115315,0.704900637166447,0.627,0.573,1,"Normal","MGST2"
"HIVEP3",0.00268347546413707,1.10159879056805,0.5,0.337,1,"Normal","HIVEP3"
"RPL32P18",0.00269117810444979,0.804751831315729,0.382,0.169,1,"Normal","RPL32P18"
"SHROOM2",0.00270034553345769,1.46187132098664,0.314,0.146,1,"Normal","SHROOM2"
"LY75-CD302",0.00270339675651535,1.44321072396113,0.167,0.034,1,"Normal","LY75-CD302"
"SERPINE1",0.00274363415392082,1.32096212804478,0.245,0.079,1,"Normal","SERPINE1"
"SCARB1",0.00275237011179415,1.51695902484822,0.275,0.112,1,"Normal","SCARB1"
"RPS15P4",0.00275881955270746,0.503973027029949,0.647,0.315,1,"Normal","RPS15P4"
"NBPF19",0.00276164085981226,0.785276208770916,0.52,0.315,1,"Normal","NBPF19"
"PPP6R2",0.00277486881477709,0.966300304430857,0.49,0.348,1,"Normal","PPP6R2"
"RPS17P16",0.00277956374258414,1.05217043608331,0.324,0.135,1,"Normal","RPS17P16"
"SLC44A3-AS1",0.00278007182544678,1.14146042563259,0.373,0.18,1,"Normal","SLC44A3-AS1"
"STOX2",0.00280091726888417,1.2908282314665,0.402,0.236,1,"Normal","STOX2"
"RPL10P15",0.00286844031792285,1.35103191884159,0.235,0.079,1,"Normal","RPL10P15"
"PTPRE",0.00287341052279356,1.01942594671122,0.598,0.494,1,"Normal","PTPRE"
"WDFY3",0.00290052972251173,0.967143755109274,0.52,0.404,1,"Normal","WDFY3"
"QARS1",0.00290696205336811,1.12752940077112,0.235,0.079,1,"Normal","QARS1"
"KLHL2",0.00293041826250524,1.51663989489309,0.382,0.225,1,"Normal","KLHL2"
"RNF149",0.00294122718617437,0.92977877860619,0.539,0.416,1,"Normal","RNF149"
"DACH2",0.00296312399743418,1.6811862376834,0.275,0.112,1,"Normal","DACH2"
"LYN",0.00296639725829963,0.841010468369791,0.588,0.461,1,"Normal","LYN"
"FANCC",0.00296876880232619,1.02540727093383,0.304,0.135,1,"Normal","FANCC"
"PTPN14",0.00296965370603504,0.902884465241704,0.667,0.573,1,"Normal","PTPN14"
"AARS1",0.0029745356408846,2.04561856223618,0.196,0.056,1,"Normal","AARS1"
"RPL21P37",0.00298783070005416,1.139008175872,0.363,0.18,1,"Normal","RPL21P37"
"PRKCE",0.00299475882444208,0.771010096304214,0.637,0.528,1,"Normal","PRKCE"
"RAI14",0.0030150480565483,0.999154520625507,0.598,0.506,1,"Normal","RAI14"
"NFAT5",0.00301812805855978,0.506693301395172,0.765,0.663,1,"Normal","NFAT5"
"UBR2",0.00304877751112187,1.20002004415942,0.52,0.427,1,"Normal","UBR2"
"DISC1FP1",0.0030658166360448,1.34464939051023,0.235,0.079,1,"Normal","DISC1FP1"
"TMTC2",0.0030773982298148,1.24866897607694,0.48,0.326,1,"Normal","TMTC2"
"ARHGAP32",0.00309021530666005,0.85835063368361,0.578,0.438,1,"Normal","ARHGAP32"
"ITPKC",0.00311106033744663,1.16126182844672,0.549,0.461,1,"Normal","ITPKC"
"SLC2A9",0.00311606513985698,1.73688850139353,0.294,0.135,1,"Normal","SLC2A9"
"DANCR",0.00312157160114797,0.905402483328473,0.333,0.146,1,"Normal","DANCR"
"FBXL18",0.00317466471976758,1.35409674840433,0.324,0.157,1,"Normal","FBXL18"
"PDZD2",0.00323943326946506,1.02818181999774,0.549,0.416,1,"Normal","PDZD2"
"PARG",0.00327449563306186,1.16094995523162,0.431,0.27,1,"Normal","PARG"
"HRH1",0.0032841167090258,1.24386457971633,0.422,0.258,1,"Normal","HRH1"
"VWA8",0.00334657634211499,1.23026231245001,0.451,0.303,1,"Normal","VWA8"
"PCBP1-AS1",0.00335403196102527,0.50272973836495,0.314,0.124,1,"Normal","PCBP1-AS1"
"MARK4",0.0034064487296859,1.55914151124739,0.373,0.236,1,"Normal","MARK4"
"NPIPB13",0.00344456578314841,0.369060415018855,0.373,0.18,1,"Normal","NPIPB13"
"TCF20",0.00344871837455309,1.26831316466715,0.461,0.326,1,"Normal","TCF20"
"SAT1",0.00345130739205221,0.172797478729171,0.971,0.955,1,"Normal","SAT1"
"NPHP3-ACAD11",0.00345257156038367,0.842802306154589,0.235,0.079,1,"Normal","NPHP3-ACAD11"
"PUM1",0.00346449637121902,0.590965890971821,0.657,0.618,1,"Normal","PUM1"
"SNED1",0.00348472610274709,1.294345635875,0.373,0.202,1,"Normal","SNED1"
"RPS6KA5",0.00349375493119926,1.02412039495715,0.529,0.404,1,"Normal","RPS6KA5"
"CERS6",0.0035101178255153,1.20518893903723,0.529,0.461,1,"Normal","CERS6"
"LOC107984893",0.00357481230810381,2.27225111902489,0.176,0.045,1,"Normal","LOC107984893"
"ATG10",0.00360649928759557,0.902639006994064,0.49,0.337,1,"Normal","ATG10"
"ITGB8",0.00362265259535503,0.774171161816341,0.637,0.494,1,"Normal","ITGB8"
"RPS2P7",0.00362458823276829,1.16215509707177,0.265,0.101,1,"Normal","RPS2P7"
"SLC25A27",0.00363698531193066,1.9174874056974,0.137,0.022,1,"Normal","SLC25A27"
"CHROMR",0.0036411829212283,1.71401101410311,0.196,0.056,1,"Normal","CHROMR"
"STX18-AS1",0.003684707912983,1.8791445138125,0.176,0.045,1,"Normal","STX18-AS1"
"GRK3",0.00370108188076721,1.09054067354968,0.52,0.382,1,"Normal","GRK3"
"BRAF",0.00371525519251762,0.888953973428181,0.559,0.438,1,"Normal","BRAF"
"LOC441242",0.00371766642857618,1.22329239417251,0.314,0.146,1,"Normal","LOC441242"
"ARHGAP26",0.00376616641948599,0.852622080637872,0.451,0.27,1,"Normal","ARHGAP26"
"ANO6",0.00377337372472697,1.56731852211366,0.412,0.27,1,"Normal","ANO6"
"DST",0.00377618334527087,0.443816670016878,0.824,0.719,1,"Normal","DST"
"CLTCL1",0.00380063384357721,1.89708940289973,0.196,0.056,1,"Normal","CLTCL1"
"KDM2A",0.00380714167005301,0.800500653158679,0.588,0.449,1,"Normal","KDM2A"
"LOC102724250",0.00381094557172938,1.84551133534348,0.206,0.067,1,"Normal","LOC102724250"
"RCC1",0.00381915017637863,0.934512503744247,0.471,0.292,1,"Normal","RCC1"
"SEPTIN7P2",0.00383213041286596,2.10594560565433,0.137,0.022,1,"Normal","SEPTIN7P2"
"CRYBB2P1",0.00385517787680534,1.47022475300017,0.196,0.056,1,"Normal","CRYBB2P1"
"TRIM59-IFT80",0.00387921376760928,1.38971909424648,0.245,0.09,1,"Normal","TRIM59-IFT80"
"DHFR",0.00388304495048768,0.67153022222135,0.49,0.303,1,"Normal","DHFR"
"ELOVL5",0.00392243489845629,1.33159178746569,0.471,0.36,1,"Normal","ELOVL5"
"PLAU",0.00393159278075718,1.54945131200165,0.422,0.292,1,"Normal","PLAU"
"LOC107985246",0.00395432082905335,1.46459790278782,0.118,0.011,1,"Normal","LOC107985246"
"IL4R",0.00396974416619436,1.44066485368292,0.52,0.427,1,"Normal","IL4R"
"LINC01492",0.00397162656006727,1.65121480860362,0.206,0.067,1,"Normal","LINC01492"
"F3",0.00397613567056597,0.372706219576035,0.745,0.708,1,"Normal","F3"
"LOC101927751",0.00401199130244325,1.87689383857532,0.157,0.034,1,"Normal","LOC101927751"
"GPD2",0.00402233504844201,1.1658720200581,0.48,0.36,1,"Normal","GPD2"
"TMEM135",0.00402869238389069,1.47152765071366,0.304,0.146,1,"Normal","TMEM135"
"HNRNPUL2-BSCL2",0.00402869238389069,0.935009509368472,0.314,0.135,1,"Normal","HNRNPUL2-BSCL2"
"TJP2",0.00404301377088851,1.0786028523252,0.461,0.303,1,"Normal","TJP2"
"RPL14P1",0.00407733625712585,0.771111862750378,0.382,0.18,1,"Normal","RPL14P1"
"EPB41",0.00408146169703901,1.07252435778819,0.461,0.303,1,"Normal","EPB41"
"LINC02615",0.00409396000237203,1.64649672246163,0.176,0.045,1,"Normal","LINC02615"
"CARS1",0.00409396000237203,1.08849776854699,0.176,0.045,1,"Normal","CARS1"
"MAP3K5",0.00413146498848878,0.842886853774633,0.608,0.506,1,"Normal","MAP3K5"
"FAAH2",0.00414770233623752,1.58342406959483,0.343,0.191,1,"Normal","FAAH2"
"DIAPH1",0.00417084730840753,0.779439139140338,0.637,0.551,1,"Normal","DIAPH1"
"MTX1P1",0.00419764371576797,0.941964874932994,0.196,0.056,1,"Normal","MTX1P1"
"ATG7",0.00419978769749444,0.929649344116427,0.51,0.36,1,"Normal","ATG7"
"CRPPA",0.00420896128204312,1.8317884795494,0.157,0.034,1,"Normal","CRPPA"
"ITFG1",0.00422722778594202,0.875133319490807,0.529,0.427,1,"Normal","ITFG1"
"ZNF670-ZNF695",0.00427654196936096,1.90536822531421,0.157,0.034,1,"Normal","ZNF670-ZNF695"
"RFLNA",0.00427654196936096,1.6233096625716,0.157,0.034,1,"Normal","RFLNA"
"FRAS1",0.00430454008842665,1.19632788531834,0.392,0.225,1,"Normal","FRAS1"
"APOE",0.00430753877495724,0.662173779679594,0.529,0.36,1,"Normal","APOE"
"BMPR1B",0.00433625248005516,0.935323673016955,0.559,0.461,1,"Normal","BMPR1B"
"LNC-LBCS",0.00434593216873074,1.34524794139571,0.176,0.045,1,"Normal","LNC-LBCS"
"SAMD4A",0.00438400725888862,1.48408020986605,0.392,0.236,1,"Normal","SAMD4A"
"RPL7AP6",0.00439524977155251,1.10342601086548,0.294,0.124,1,"Normal","RPL7AP6"
"CD44",0.00442091306629854,0.591366923302393,0.725,0.708,1,"Normal","CD44"
"ANKRD36",0.00442760843687482,2.01353386695165,0.343,0.202,1,"Normal","ANKRD36"
"NUP50-DT",0.00443062615662532,1.9079070756122,0.206,0.067,1,"Normal","NUP50-DT"
"GSE1",0.0044451277436184,1.01342692129418,0.549,0.461,1,"Normal","GSE1"
"CIBAR1",0.00447599023311981,1.74841366402599,0.137,0.022,1,"Normal","CIBAR1"
"SPECC1L",0.00450707932463972,1.2825455049686,0.382,0.225,1,"Normal","SPECC1L"
"DARS1",0.00451353776345991,0.672312687589108,0.333,0.157,1,"Normal","DARS1"
"PTPN1",0.00455835155685216,0.7974952731695,0.627,0.573,1,"Normal","PTPN1"
"SH3TC1",0.00460795825310954,1.75830189611517,0.343,0.191,1,"Normal","SH3TC1"
"PINX1",0.0046317597005089,1.51212829353176,0.137,0.022,1,"Normal","PINX1"
"PINK1-AS",0.00464002353541707,1.06403874605811,0.304,0.135,1,"Normal","PINK1-AS"
"DENND2C",0.00466194199481525,1.09567214632394,0.51,0.393,1,"Normal","DENND2C"
"IFFO2",0.00469511993495102,1.95312992902239,0.324,0.18,1,"Normal","IFFO2"
"NPIPB12",0.00474133346530316,1.20058778743089,0.343,0.18,1,"Normal","NPIPB12"
"EFCAB13",0.00475984080864282,1.88245058180682,0.186,0.056,1,"Normal","EFCAB13"
"ZFAND6",0.00479618473986188,0.755047527212954,0.608,0.528,1,"Normal","ZFAND6"
"ATXN7",0.00482568389197574,1.25591904539847,0.402,0.236,1,"Normal","ATXN7"
"PTPRQ",0.004871125191797,1.63896654046228,0.206,0.067,1,"Normal","PTPRQ"
"UBR1",0.00487790411039472,1.27201564206022,0.451,0.315,1,"Normal","UBR1"
"GLUD1",0.00492792983124143,0.522198169213817,0.725,0.764,1,"Normal","GLUD1"
"SLFNL1-AS1",0.00497654865168372,0.845869120582636,0.216,0.067,1,"Normal","SLFNL1-AS1"
"SS18L1",0.00497826509496146,0.898557221298801,0.333,0.169,1,"Normal","SS18L1"
"TMEM41B",0.00500097229683429,1.11906030420863,0.539,0.472,1,"Normal","TMEM41B"
"PCSK5",0.00510834374811192,1.00684966134657,0.5,0.393,1,"Normal","PCSK5"
"MTCL1",0.00514027258683238,1.56865272757282,0.206,0.067,1,"Normal","MTCL1"
"ZSWIM5",0.0051492143832716,2.03366221524747,0.167,0.045,1,"Normal","ZSWIM5"
"MAGI1",0.0051565932636299,0.725182484107492,0.637,0.551,1,"Normal","MAGI1"
"PCLO",0.00517805481018518,0.0882049327206141,0.108,0.292,1,"Normal","PCLO"
"SEC24B",0.00522027506953344,1.19153846439273,0.48,0.371,1,"Normal","SEC24B"
"LYPD1",0.00524918784216853,0.989974141847683,0.157,0.034,1,"Normal","LYPD1"
"TRIM39-RPP21",0.00528111626749174,1.29009465308732,0.235,0.09,1,"Normal","TRIM39-RPP21"
"GALNT2",0.00533550728644732,1.12951921178226,0.471,0.337,1,"Normal","GALNT2"
"ATP6V0A1",0.0053749158751178,1.42284409099004,0.343,0.18,1,"Normal","ATP6V0A1"
"CFAP298-TCP10L",0.0053902892650632,1.13369110364815,0.255,0.101,1,"Normal","CFAP298-TCP10L"
"SHLD2",0.00542097091328188,1.08898883000605,0.451,0.303,1,"Normal","SHLD2"
"CDHR3",0.00546574181243196,2.19677348843613,0.167,0.045,1,"Normal","CDHR3"
"KPNA1",0.0055012440233801,1.3390501070994,0.431,0.303,1,"Normal","KPNA1"
"DENND4C",0.00550747539542645,1.12991497782481,0.52,0.404,1,"Normal","DENND4C"
"NAV3",0.00551362761930922,2.26148428013692,0.196,0.067,1,"Normal","NAV3"
"UNC13B",0.00552204921713601,1.11569887703822,0.451,0.303,1,"Normal","UNC13B"
"CFLAR",0.00552843404116769,0.589642204504317,0.735,0.674,1,"Normal","CFLAR"
"SLC26A3",0.00554756978827198,1.95643732296842,0.167,0.045,1,"Normal","SLC26A3"
"SND1",0.00556164040365398,0.613650743319398,0.569,0.517,1,"Normal","SND1"
"THOC2",0.00557239927669442,1.00575673690799,0.588,0.528,1,"Normal","THOC2"
"RPL26P19",0.00563156943410161,0.866053537013066,0.353,0.169,1,"Normal","RPL26P19"
"ZHX1-C8orf76",0.00563715370589941,1.48535116977989,0.186,0.056,1,"Normal","ZHX1-C8orf76"
"CNBD1",0.00566007480947389,1.85929959428667,0.108,0.011,1,"Normal","CNBD1"
"DENND2A",0.00566007480947389,1.69222401823525,0.108,0.011,1,"Normal","DENND2A"
"RAB6D",0.00566007480947389,1.12040404042686,0.108,0.011,1,"Normal","RAB6D"
"CRACDL",0.00573010055418726,1.90569559569207,0.225,0.09,1,"Normal","CRACDL"
"UBE2Q2P1",0.00576663759840289,0.817762013967269,0.275,0.112,1,"Normal","UBE2Q2P1"
"NUP42",0.00579561335107484,0.954651526110013,0.206,0.067,1,"Normal","NUP42"
"ARNTL2",0.00580022943479462,1.59250329203542,0.324,0.18,1,"Normal","ARNTL2"
"TLK2",0.00580419558072616,1.06322989707434,0.539,0.404,1,"Normal","TLK2"
"PLAUR",0.00580574458507411,0.996893397159566,0.392,0.213,1,"Normal","PLAUR"
"AKAP12",0.00582849986486416,1.1450780822048,0.225,0.079,1,"Normal","AKAP12"
"BABAM2",0.00586081737684899,1.17744480055858,0.461,0.326,1,"Normal","BABAM2"
"SYNJ2BP-COX16",0.00591276920316543,1.66405408321889,0.245,0.101,1,"Normal","SYNJ2BP-COX16"
"VPS53",0.00593116942532088,0.999686294607341,0.48,0.337,1,"Normal","VPS53"
"SV2C",0.00593396441889626,0.764888872672993,0.304,0.146,1,"Normal","SV2C"
"MTCP1",0.00593462531181517,1.86361246022866,0.147,0.034,1,"Normal","MTCP1"
"PIK3IP1-DT",0.00595078038583365,1.54992966584809,0.216,0.079,1,"Normal","PIK3IP1-DT"
"MRPL53",0.00602182557634403,1.12848305837164,0.343,0.18,1,"Normal","MRPL53"
"PRXL2C",0.00604390979579623,1.62801143059488,0.186,0.056,1,"Normal","PRXL2C"
"NSUN5P1",0.00605045675068545,1.86376599107015,0.127,0.022,1,"Normal","NSUN5P1"
"KYAT1",0.0060589762750489,2.10811480964088,0.196,0.067,1,"Normal","KYAT1"
"FBXL7",0.00606975382335047,1.36020931512273,0.333,0.18,1,"Normal","FBXL7"
"TRAK1",0.00611934764279193,0.872152522381284,0.588,0.472,1,"Normal","TRAK1"
"TACR1",0.00612490559457878,2.0694651448655,0.147,0.034,1,"Normal","TACR1"
"LINC00106",0.00612490559457878,1.9504081371189,0.147,0.034,1,"Normal","LINC00106"
"SLC25A12",0.00613029069849514,1.2896393774913,0.441,0.303,1,"Normal","SLC25A12"
"MGC4859",0.00613432603416273,1.53371050002903,0.284,0.135,1,"Normal","MGC4859"
"DPY19L2P2",0.00615497020202071,1.74713845655375,0.127,0.022,1,"Normal","DPY19L2P2"
"NAMPTP1",0.00618377695306637,1.66750663212213,0.216,0.079,1,"Normal","NAMPTP1"
"NFKBIZ",0.00619324751456161,0.809548997825959,0.627,0.562,1,"Normal","NFKBIZ"
"PDSS2",0.00625204890310932,0.976667689289124,0.451,0.315,1,"Normal","PDSS2"
"MROH7-TTC4",0.00626110660773856,2.00303873214746,0.127,0.022,1,"Normal","MROH7-TTC4"
