"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"1771","HLA-DQA1",9.39687010504983e-21,0.218608175524406,0.832,0.808,8.60471395519413e-16,"COPD","HLA-DQA1","DC"
"1772","HLA-DRB1",9.86782186866802e-21,0.152250291160177,0.951,0.94,9.03596448513931e-16,"COPD","HLA-DRB1","DC"
"1773","DDOST",1.29106292914652e-20,0.820875968981016,0.139,0.065,1.18222632421947e-15,"COPD","DDOST","DC"
"1775","NHP2",2.42558534502857e-20,0.711808791672766,0.144,0.069,2.22110850044266e-15,"COPD","NHP2","DC"
"1776","NDUFS7",1.28670579634534e-19,0.76669049757522,0.192,0.109,1.17823649771343e-14,"COPD","NDUFS7","DC"
"1778","FGL2",2.46680748900165e-19,0.481928487049087,0.483,0.386,2.25885561767881e-14,"COPD","FGL2","DC"
"1780","TMEM179B",2.39022116068493e-18,0.787324535477167,0.131,0.064,2.18872551683919e-13,"COPD","TMEM179B","DC"
"1781","SGK1",2.54767618910311e-18,0.28325209861224,0.739,0.673,2.33290708636172e-13,"COPD","SGK1","DC"
"1783","ANKRD12",3.73174286373092e-18,0.59787484111881,0.252,0.161,3.41715694031841e-13,"COPD","ANKRD12","DC"
"1784","MYL6B",3.73278858366149e-18,1.03787456573161,0.194,0.118,3.41811450605883e-13,"COPD","MYL6B","DC"
"1785","PSME1",4.14791872544044e-18,0.425942558121997,0.531,0.449,3.79824917688581e-13,"COPD","PSME1","DC"
"1786","TAPBP",1.80997570681878e-17,0.357967513284372,0.583,0.497,1.65739475473396e-12,"COPD","TAPBP","DC"
"1787","GBP1",2.99357797793666e-17,0.845897000201413,0.155,0.084,2.7412193543966e-12,"COPD","GBP1","DC"
"1788","HNRNPUL1",3.25686732955873e-17,0.386148185506931,0.55,0.45,2.98231341367693e-12,"COPD","HNRNPUL1","DC"
"1789","NEDD9",9.24799679865445e-17,0.548942913456965,0.385,0.293,8.46839066852788e-12,"COPD","NEDD9","DC"
"1790","PGAM1",1.51264725347671e-16,0.625303371864996,0.273,0.19,1.38513109000862e-11,"COPD","PGAM1","DC"
"1791","DDIT4",1.63159328049496e-16,0.884227248387557,0.188,0.114,1.49404996694923e-11,"COPD","DDIT4","DC"
"1792","NAP1L1",2.13514436778474e-16,0.267562611545454,0.724,0.649,1.95515169758048e-11,"COPD","NAP1L1","DC"
"1793","S100A10",2.51157754131275e-16,0.170128849364021,0.84,0.815,2.29985155458008e-11,"COPD","S100A10","DC"
"1794","EEF1B2",3.36329499343089e-16,0.26209702454853,0.71,0.641,3.07976922548467e-11,"COPD","EEF1B2","DC"
"1795","DDX5",3.76947297293592e-16,0.179408635950445,0.888,0.848,3.45170640131742e-11,"COPD","DDX5","DC"
"1796","ACTB",4.77141642204751e-16,0.111663767197535,0.954,0.94,4.3691860176689e-11,"COPD","ACTB","DC"
"1797","ICAM1",8.16872482767808e-16,0.688716796310645,0.18,0.106,7.48010132470482e-11,"COPD","ICAM1","DC"
"1798","RAB8A",8.88593551452829e-16,0.612786431690804,0.193,0.117,8.13685115065356e-11,"COPD","RAB8A","DC"
"1799","PSMC1",9.15164863531491e-16,0.497360936357735,0.233,0.149,8.38016465535786e-11,"COPD","PSMC1","DC"
"1800","HEXIM1",9.50614651575638e-16,0.618169064029841,0.221,0.14,8.70477836447811e-11,"COPD","HEXIM1","DC"
"1801","ALYREF",1.12720895782987e-15,0.672516181477648,0.131,0.068,1.03218524268481e-10,"COPD","ALYREF","DC"
"1802","TPM3",1.1810601838167e-15,0.231345281388279,0.757,0.697,1.08149681032095e-10,"COPD","TPM3","DC"
"1803","RNU5F-1",1.22342705067719e-15,0.77231798535977,0.149,0.083,1.12029215030511e-10,"COPD","RNU5F-1","DC"
"1804","IFT20",2.07940470048023e-15,0.606438008044851,0.114,0.056,1.90411088422974e-10,"COPD","IFT20","DC"
"1805","GAPDH",2.12066429862362e-15,0.669060742353256,0.455,0.404,1.94189229824965e-10,"COPD","GAPDH","DC"
"1806","TYMP",2.42768794558069e-15,0.530448515124997,0.499,0.443,2.22303385176824e-10,"COPD","TYMP","DC"
"1807","PPP6R1",3.13463096247635e-15,0.560350490784137,0.137,0.072,2.87038157233959e-10,"COPD","PPP6R1","DC"
"1808","LMNA",3.34601295618374e-15,0.278191672776954,0.73,0.674,3.06394406397745e-10,"COPD","LMNA","DC"
"1809","MAT2A",3.44479847090077e-15,0.740070607966679,0.168,0.099,3.15440195980384e-10,"COPD","MAT2A","DC"
"1811","ARF6",4.47278529034413e-15,0.281039917655547,0.658,0.581,4.09572949036812e-10,"COPD","ARF6","DC"
"1812","CD1C",5.44268684212916e-15,0.73463159387055,0.174,0.103,4.98386834133767e-10,"COPD","CD1C","DC"
"1815","NCL",6.76373912434046e-15,0.351590425080047,0.543,0.465,6.19355591615856e-10,"COPD","NCL","DC"
"1817","DPYSL2",8.11674841919512e-15,0.332940436622376,0.535,0.452,7.43250652745697e-10,"COPD","DPYSL2","DC"
"1818","PTP4A2",9.50009069404954e-15,0.591860749683272,0.262,0.181,8.69923304854116e-10,"COPD","PTP4A2","DC"
"1819","DDX21",1.00404745506776e-14,0.334267645461483,0.604,0.522,9.19406254605545e-10,"COPD","DDX21","DC"
"1820","TAF10",1.05540393325054e-14,0.637660154376076,0.239,0.162,9.66433381677521e-10,"COPD","TAF10","DC"
"1821","CALM1",1.26787528263816e-14,0.22674489837483,0.758,0.706,1.16099339631176e-09,"COPD","CALM1","DC"
"1822","PEA15",1.33691934724147e-14,0.430468825859812,0.392,0.301,1.22421704626902e-09,"COPD","PEA15","DC"
"1823","PPIA",1.9659133090874e-14,0.169887217274029,0.821,0.782,1.80018681713133e-09,"COPD","PPIA","DC"
"1824","GNAS",2.12433620389066e-14,0.204748176167059,0.791,0.739,1.94525466190268e-09,"COPD","GNAS","DC"
"1825","FOSB",2.45718914847844e-14,0.320185639712462,0.645,0.567,2.25004810326171e-09,"COPD","FOSB","DC"
"1826","HSD17B11",2.50105562839274e-14,0.490341919310586,0.163,0.094,2.29021663891923e-09,"COPD","HSD17B11","DC"
"1827","YWHAZ",3.23604484961565e-14,0.194026433682447,0.815,0.764,2.96324626879305e-09,"COPD","YWHAZ","DC"
"1828","PTMA",3.3802295123412e-14,0.121348910396054,0.933,0.906,3.09527616445083e-09,"COPD","PTMA","DC"
"1830","ZFP36L2",3.5768456994116e-14,0.249965048883956,0.729,0.674,3.2753176069512e-09,"COPD","ZFP36L2","DC"
"1831","BRD2",4.92909753481441e-14,0.31226724068257,0.532,0.434,4.51357461262955e-09,"COPD","BRD2","DC"
"1832","TGFB1",5.37460128473085e-14,0.283122798317068,0.694,0.619,4.92152239642804e-09,"COPD","TGFB1","DC"
"1833","CCT5",6.11600269661283e-14,0.584532085242941,0.164,0.098,5.60042366928837e-09,"COPD","CCT5","DC"
"1834","PPA1",8.27550574157327e-14,0.397172995937976,0.435,0.344,7.57788060755864e-09,"COPD","PPA1","DC"
"1835","LYZ",1.10979294764165e-13,0.592840551267872,0.507,0.457,1.01623740215546e-08,"COPD","LYZ","DC"
"1836","FDPS",1.23595216529734e-13,0.497255612826601,0.13,0.071,1.13176139776278e-08,"COPD","FDPS","DC"
"1837","TXN",1.53345602293617e-13,0.254127211633484,0.74,0.673,1.40418568020266e-08,"COPD","TXN","DC"
"1839","DBI",1.76328569839218e-13,0.251281494316581,0.699,0.628,1.61464071401772e-08,"COPD","DBI","DC"
"1840","ARMCX6",2.07979496797426e-13,0.501120028560417,0.119,0.062,1.90446825217403e-08,"COPD","ARMCX6","DC"
"1841","CD55",3.06768969536954e-13,0.257757858886577,0.729,0.671,2.80908345404989e-08,"COPD","CD55","DC"
"1842","PPP1R14B",5.41161618708637e-13,0.584365190091447,0.239,0.165,4.95541694251499e-08,"COPD","PPP1R14B","DC"
"1843","PSMD7",5.90419163043727e-13,0.497820426949186,0.224,0.152,5.40646827599141e-08,"COPD","PSMD7","DC"
"1844","ILK",6.27620924475864e-13,0.49234583418446,0.129,0.071,5.74712480542549e-08,"COPD","ILK","DC"
"1845","DSTN",6.66264899386409e-13,0.388705912894057,0.473,0.383,6.10098768368135e-08,"COPD","DSTN","DC"
"1846","KIAA0825",9.11176417691066e-13,0.659513355008763,0.202,0.136,8.34364245679709e-08,"COPD","KIAA0825","DC"
"1847","HNRNPH1",9.80682345189334e-13,0.275119937602821,0.667,0.581,8.98010823489873e-08,"COPD","HNRNPH1","DC"
"1848","RBM3",1.04296927869603e-12,0.25367109704045,0.65,0.583,9.55046968501954e-08,"COPD","RBM3","DC"
"1849","CRYBG1",1.25259106964785e-12,0.32615647477369,0.598,0.524,1.14699764247654e-07,"COPD","CRYBG1","DC"
"1850","TSPAN33",1.95350167085258e-12,0.540140041209556,0.164,0.101,1.7888214799997e-07,"COPD","TSPAN33","DC"
"1851","TSC22D3",1.96597175920418e-12,0.204495572705462,0.776,0.694,1.80024033990327e-07,"COPD","TSC22D3","DC"
"1852","HMGN2",2.15453900177233e-12,0.452113064277769,0.371,0.3,1.97291136392292e-07,"COPD","HMGN2","DC"
"1853","YWHAB",2.28183968131312e-12,0.263465099262065,0.624,0.569,2.08948059617842e-07,"COPD","YWHAB","DC"
"1854","CCDC6",3.33548965584271e-12,0.427148460871468,0.363,0.279,3.05430787785517e-07,"COPD","CCDC6","DC"
"1856","BCL3",3.88836297554887e-12,0.477315471686526,0.228,0.156,3.5605739767101e-07,"COPD","BCL3","DC"
"1857","HNRNPAB",3.93497212596152e-12,0.472479218919643,0.279,0.204,3.60325397574296e-07,"COPD","HNRNPAB","DC"
"1858","N4BP2",4.17135789261552e-12,0.498452512025636,0.257,0.182,3.81971242226803e-07,"COPD","N4BP2","DC"
"1859","INTS6",5.57763914887223e-12,0.439924381868344,0.352,0.27,5.1074441686223e-07,"COPD","INTS6","DC"
"1862","PNRC1",7.44844743841276e-12,0.237165001341867,0.706,0.64,6.82054331935456e-07,"COPD","PNRC1","DC"
"1863","OGFRL1",9.39241731265999e-12,0.412055492007357,0.385,0.305,8.60063653320275e-07,"COPD","OGFRL1","DC"
"1864","HNRNPA3",1.02609039805979e-11,0.269199263606988,0.601,0.526,9.39590977503353e-07,"COPD","HNRNPA3","DC"
"1865","ITPRIPL2",1.14716059682725e-11,0.531562820772337,0.14,0.083,1.05045495851471e-06,"COPD","ITPRIPL2","DC"
"1866","ACTG1",1.15737685449168e-11,0.145432803394008,0.844,0.814,1.05980998565804e-06,"COPD","ACTG1","DC"
"1867","IRF1",1.4577564603604e-11,0.553583155613127,0.288,0.219,1.33486759075202e-06,"COPD","IRF1","DC"
"1868","AKAP6",1.71563822737696e-11,0.638154171455897,0.183,0.123,1.57100992480908e-06,"COPD","AKAP6","DC"
"1869","HLA-DQB1",1.7603693541269e-11,0.183414185515756,0.817,0.799,1.611970217574e-06,"COPD","HLA-DQB1","DC"
"1870","SAMHD1",1.78695657014879e-11,0.236115478027249,0.641,0.588,1.63631613128525e-06,"COPD","SAMHD1","DC"
"1871","GBP4",2.28066110885443e-11,0.617465464809465,0.109,0.06,2.08840137737801e-06,"COPD","GBP4","DC"
"1873","KLF4",3.85344445817073e-11,0.230907715929899,0.646,0.576,3.52859909034693e-06,"COPD","KLF4","DC"
"1874","TUBA1C",3.86901620593877e-11,0.447170794978588,0.287,0.215,3.54285813977813e-06,"COPD","TUBA1C","DC"
"1877","HNRNPL",5.13382907766494e-11,0.364342025637288,0.185,0.12,4.70104728641778e-06,"COPD","HNRNPL","DC"
"1878","PMAIP1",5.1903519230315e-11,0.410726505261372,0.26,0.187,4.75280525591995e-06,"COPD","PMAIP1","DC"
"1879","ZBTB7A",5.39947363246151e-11,0.398846757619517,0.302,0.226,4.944298005245e-06,"COPD","ZBTB7A","DC"
"1880","MARCKSL1",5.67927306445487e-11,0.558546357960657,0.156,0.098,5.20051034512132e-06,"COPD","MARCKSL1","DC"
"1881","SFT2D2",5.93779481874707e-11,0.394108491199861,0.326,0.247,5.43723871552669e-06,"COPD","SFT2D2","DC"
"1883","GNG5",9.09993203458049e-11,0.191471499049093,0.697,0.644,8.33280776406536e-06,"COPD","GNG5","DC"
"1884","PRDX1",1.01488630862532e-10,0.578228459227816,0.363,0.309,9.29331392808202e-06,"COPD","PRDX1","DC"
"1885","CDC26",1.05583919188615e-10,0.484015812087888,0.109,0.061,9.66831948010147e-06,"COPD","CDC26","DC"
"1886","KLF6",1.14298322953125e-10,0.143377062596143,0.858,0.831,1.04662974328176e-05,"COPD","KLF6","DC"
"1887","TUBB4B",1.20503688041502e-10,0.450471954280327,0.295,0.227,1.10345227139603e-05,"COPD","TUBB4B","DC"
"1888","MIR12136",1.56014697879121e-10,0.70971917533828,0.117,0.07,1.42862658847911e-05,"COPD","MIR12136","DC"
"1890","MXD4",1.90243372529604e-10,0.467016437407037,0.17,0.11,1.74205856225359e-05,"COPD","MXD4","DC"
"1891","RECQL",1.93927577096018e-10,0.431865395582772,0.148,0.092,1.77579482346824e-05,"COPD","RECQL","DC"
"1892","NRDE2",2.27834313077001e-10,0.617582022154583,0.163,0.107,2.0862788048461e-05,"COPD","NRDE2","DC"
"1893","SCGB1A1",2.42661905393098e-10,0.491918798802824,0.308,0.239,2.2220550676846e-05,"COPD","SCGB1A1","DC"
"1894","TM6SF1",2.7842333076019e-10,0.518606817548979,0.139,0.086,2.54952243977106e-05,"COPD","TM6SF1","DC"
"1895","NUB1",2.8428830669455e-10,0.438595377762782,0.262,0.192,2.60322802440199e-05,"COPD","NUB1","DC"
"1896","GLIPR1",2.96381047235578e-10,0.466131819043584,0.279,0.215,2.71396124953619e-05,"COPD","GLIPR1","DC"
"1897","HLA-A",3.20642465744454e-10,0.13020375412706,0.897,0.88,2.93612305882196e-05,"COPD","HLA-A","DC"
"1898","MRPL3",3.35730241409308e-10,0.464704498649603,0.251,0.184,3.07428182058503e-05,"COPD","MRPL3","DC"
"1899","SOCS1",3.837370670906e-10,0.495477017786873,0.178,0.119,3.51388032334862e-05,"COPD","SOCS1","DC"
"1900","HBP1",4.43855238004921e-10,0.419394767716511,0.251,0.18,4.06438241441106e-05,"COPD","HBP1","DC"
"1901","HLA-DOA",4.996244567663e-10,0.412647395069049,0.274,0.206,4.57506115060901e-05,"COPD","HLA-DOA","DC"
"1902","CST3",5.12381350386341e-10,0.119853252062899,0.892,0.88,4.69187602548773e-05,"COPD","CST3","DC"
"1903","EFHD2",5.33708609663003e-10,0.267910190887577,0.511,0.441,4.88716973868412e-05,"COPD","EFHD2","DC"
"1904","SLC31A2",5.97519070257057e-10,0.364866566239583,0.309,0.239,5.47148212634387e-05,"COPD","SLC31A2","DC"
"1905","PA2G4",6.89578136571828e-10,0.404852374922714,0.298,0.229,6.31446699658823e-05,"COPD","PA2G4","DC"
"1906","HDGF",6.9821348947109e-10,0.431347369749578,0.254,0.189,6.39354092308677e-05,"COPD","HDGF","DC"
"1907","TOMM7",8.94610072398593e-10,0.171329242655652,0.745,0.707,8.19194443295391e-05,"COPD","TOMM7","DC"
"1908","CCDC47",1.26368484861228e-09,0.418799779559662,0.207,0.145,0.000115715621587426,"COPD","CCDC47","DC"
"1909","TBC1D9",1.47137344899597e-09,0.295949805951583,0.558,0.482,0.000134733666724561,"COPD","TBC1D9","DC"
"1910","SLC41A2",1.68380036723797e-09,0.397057027376747,0.336,0.265,0.00015418559962798,"COPD","SLC41A2","DC"
"1911","PTBP1",1.83806321940893e-09,0.316711403971605,0.319,0.245,0.000168311449001276,"COPD","PTBP1","DC"
"1912","SET",1.95845799982224e-09,0.24742342712427,0.553,0.485,0.000179335999043722,"COPD","SET","DC"
"1914","LDHA",2.0906478587402e-09,0.2131494166547,0.663,0.603,0.00019144062442484,"COPD","LDHA","DC"
"1915","ADAMTSL4",2.10155159932854e-09,0.339470802453626,0.166,0.109,0.000192439079950514,"COPD","ADAMTSL4","DC"
"1916","CDC42SE1",2.37011556667194e-09,0.413087096880082,0.246,0.18,0.000217031482440149,"COPD","CDC42SE1","DC"
"1917","TMC6",2.48571050126409e-09,0.450429370454973,0.157,0.103,0.000227616510600752,"COPD","TMC6","DC"
"1918","SOX4",2.89897242933567e-09,0.492023859340604,0.264,0.201,0.000265458905354267,"COPD","SOX4","DC"
"1919","CYP2S1",2.9972888216679e-09,0.453854891013967,0.197,0.138,0.00027446173740013,"COPD","CYP2S1","DC"
"1920","SERPINB9",3.00138055587583e-09,0.25057155353447,0.601,0.539,0.00027483641750155,"COPD","SERPINB9","DC"
"1922","PRMT2",3.73615518735971e-09,0.302459143339362,0.439,0.369,0.000342119730506529,"COPD","PRMT2","DC"
"1923","UBE2S",4.28749167356722e-09,0.430679543901509,0.157,0.104,0.00039260561254855,"COPD","UBE2S","DC"
"1924","GSN",4.48280197586449e-09,0.214461418654675,0.662,0.603,0.000410490176929911,"COPD","GSN","DC"
"1925","SEMA4A",4.49403722150435e-09,0.389142394380975,0.301,0.232,0.000411518988373153,"COPD","SEMA4A","DC"
"1926","SLAMF7",4.75563550336726e-09,0.570357815876633,0.111,0.068,0.00043547354304334,"COPD","SLAMF7","DC"
"1927","BATF3",4.7592747879757e-09,0.462118020036463,0.113,0.068,0.000435806792334935,"COPD","BATF3","DC"
"1928","AXL",5.3640088355294e-09,0.282624311220094,0.473,0.401,0.000491182289069427,"COPD","AXL","DC"
"1930","CAPNS1",5.70634610170045e-09,0.288944256807185,0.464,0.396,0.00052253011253271,"COPD","CAPNS1","DC"
"1931","MYADM",5.71316010772538e-09,0.342499786641566,0.433,0.374,0.000523154071064413,"COPD","MYADM","DC"
"1932","PLEKHO1",6.61914225544107e-09,0.359523357253074,0.357,0.294,0.000606114856330739,"COPD","PLEKHO1","DC"
"1934","BECN1",6.6588187284219e-09,0.367326915706609,0.114,0.069,0.000609748030961594,"COPD","BECN1","DC"
"1935","SMG1P7",6.82203267692424e-09,0.588162893687357,0.189,0.136,0.000624693532225952,"COPD","SMG1P7","DC"
"1936","HSPA8",7.26212556173591e-09,0.29208352748954,0.539,0.495,0.000664992837688157,"COPD","HSPA8","DC"
"1937","ZFAND5",7.60436198439036e-09,0.169481597042668,0.799,0.752,0.000696331426910626,"COPD","ZFAND5","DC"
"1939","GNAI2",7.95590087588263e-09,0.223894045955334,0.62,0.584,0.000728521843204572,"COPD","GNAI2","DC"
"1940","TMA7",8.35637164021687e-09,0.207202649698912,0.657,0.609,0.000765192951094659,"COPD","TMA7","DC"
"1941","ZFP36",8.59409400091396e-09,0.136807783325867,0.868,0.835,0.000786961187663691,"COPD","ZFP36","DC"
"1942","FAU",9.33030715489161e-09,0.100913082771036,0.885,0.869,0.000854376226173425,"COPD","FAU","DC"
"1943","RBM25",9.71869696940704e-09,0.212840706882277,0.596,0.522,0.000889941081488603,"COPD","RBM25","DC"
"1944","BIRC3",9.76477142671449e-09,0.406917040456863,0.286,0.221,0.000894160119544246,"COPD","BIRC3","DC"
"1945","AIDA",9.91534654717588e-09,0.360815419437066,0.165,0.112,0.000907948283324895,"COPD","AIDA","DC"
"1946","SUB1",9.92121591882262e-09,0.195636530732247,0.717,0.662,0.000908485741686587,"COPD","SUB1","DC"
"1947","TRAF5",1.07696746849844e-08,0.427872661105449,0.153,0.102,0.000986179110904024,"COPD","TRAF5","DC"
"1948","HPS5",1.27911784652839e-08,0.388050064986287,0.291,0.225,0.00117128821206605,"COPD","HPS5","DC"
"1949","DEK",1.42481016705137e-08,0.224129276104946,0.545,0.479,0.00130469866996894,"COPD","DEK","DC"
"1951","LAP3",1.79227171424567e-08,0.333088067099002,0.473,0.423,0.00164118320873476,"COPD","LAP3","DC"
"1952","SERBP1",1.8073956243747e-08,0.268180219710418,0.505,0.444,0.00165503217323991,"COPD","SERBP1","DC"
"1953","MTPN",1.8454824309032e-08,0.257971256340218,0.489,0.423,0.00168990826197806,"COPD","MTPN","DC"
"1954","SLC25A19",2.06309075064634e-08,0.346204313824577,0.117,0.073,0.00188917220036685,"COPD","SLC25A19","DC"
"1955","NOLC1",2.25525025677791e-08,0.452682525507257,0.129,0.083,0.00206513266013153,"COPD","NOLC1","DC"
"1956","LSM7",2.31311092863581e-08,0.281629656360707,0.435,0.363,0.00211811567735181,"COPD","LSM7","DC"
"1957","FUS",2.35765128344888e-08,0.216618546813546,0.637,0.588,0.00215890128025414,"COPD","FUS","DC"
"1958","PARP4",2.42483732009346e-08,0.394583618530143,0.176,0.122,0.00222042353400958,"COPD","PARP4","DC"
"1959","COX20",2.51885217622568e-08,0.508257080850484,0.146,0.098,0.00230651293776985,"COPD","COX20","DC"
"1960","SLC25A1",2.54978952134863e-08,0.383156361833998,0.127,0.081,0.00233484226469894,"COPD","SLC25A1","DC"
"1961","FILIP1L",2.67315661829036e-08,0.423389665136048,0.265,0.205,0.00244780951536848,"COPD","FILIP1L","DC"
"1963","FBL",2.72137790667983e-08,0.318657821996014,0.29,0.226,0.00249196574914672,"COPD","FBL","DC"
"1964","PLD4",2.81088024400565e-08,0.495273543177567,0.144,0.098,0.00257392303943598,"COPD","PLD4","DC"
"1965","SPINT2",2.86151853626207e-08,0.277195285209829,0.447,0.381,0.00262029252365518,"COPD","SPINT2","DC"
"1966","CMTM6",2.91555544703437e-08,0.209766143797035,0.616,0.57,0.00266977412284937,"COPD","CMTM6","DC"
"1967","HEBP2",3.1472292499874e-08,0.387577508235445,0.224,0.165,0.00288191782421346,"COPD","HEBP2","DC"
"1969","MCOLN2",3.19600490065069e-08,0.323925140251275,0.199,0.143,0.00292658168752584,"COPD","MCOLN2","DC"
"1970","OS9",3.49252694695863e-08,0.295247986793097,0.257,0.194,0.00319810692533002,"COPD","OS9","DC"
"1972","PCBP2",3.61786263018812e-08,0.245042182739134,0.566,0.511,0.00331287681046326,"COPD","PCBP2","DC"
"1973","HINT1",3.61999080276565e-08,0.194187985663694,0.673,0.615,0.00331482557809251,"COPD","HINT1","DC"
"1974","SLC25A3",3.82831975646106e-08,0.213896574785675,0.624,0.574,0.00350559240099139,"COPD","SLC25A3","DC"
"1975","UBE2Z",3.85766200906405e-08,0.317201678416939,0.281,0.217,0.00353246110169995,"COPD","UBE2Z","DC"
"1976","NCF1",3.88926762594118e-08,0.487850529303046,0.211,0.158,0.00356140236507434,"COPD","NCF1","DC"
"1977","SCAF11",3.95244816844158e-08,0.219909030372808,0.599,0.536,0.00361925678784196,"COPD","SCAF11","DC"
"1978","COTL1",4.1129063768763e-08,0.148390880994489,0.765,0.745,0.00376618836930563,"COPD","COTL1","DC"
"1979","MBD2",4.30344144263046e-08,0.274099449056039,0.379,0.315,0.00394066132901671,"COPD","MBD2","DC"
"1980","CARM1",4.35585205044133e-08,0.420141517600882,0.106,0.065,0.00398865372258913,"COPD","CARM1","DC"
"1981","PPT1",4.44468632493862e-08,0.217210216774236,0.607,0.549,0.0040699992677463,"COPD","PPT1","DC"
"1982","DHRS7",4.61812169913974e-08,0.45273661483481,0.217,0.164,0.00422881403990226,"COPD","DHRS7","DC"
"1984","ERAP2",5.02635730719298e-08,0.455626016001605,0.127,0.083,0.00460263538619661,"COPD","ERAP2","DC"
"1985","ELK3",6.10866666286927e-08,0.324276180739742,0.262,0.2,0.00559370606318939,"COPD","ELK3","DC"
"1987","SVIP",6.59081097256562e-08,0.360357566251272,0.154,0.105,0.00603520560757834,"COPD","SVIP","DC"
"1988","PPP1CA",6.916251750948e-08,0.385718463662661,0.294,0.239,0.00633321172834308,"COPD","PPP1CA","DC"
"1989","COX6C",7.28756474815461e-08,0.177326308753057,0.691,0.644,0.00667322303988518,"COPD","COX6C","DC"
"1990","ODC1",7.84140780061189e-08,0.419445769396258,0.159,0.111,0.00718037712302031,"COPD","ODC1","DC"
"1991","CLPTM1L",8.10819423693087e-08,0.32146150789549,0.175,0.123,0.00742467346275759,"COPD","CLPTM1L","DC"
"1992","MKNK2",8.30958486590827e-08,0.297258882075722,0.27,0.206,0.0076090868617122,"COPD","MKNK2","DC"
"1993","LMO2",8.96374672908665e-08,0.393845998350204,0.161,0.112,0.00820810287982465,"COPD","LMO2","DC"
"1994","CNN2",9.5535850154057e-08,0.395684799978229,0.157,0.109,0.008748217798607,"COPD","CNN2","DC"
"1995","TUBA1A",1.00222044199361e-07,0.237569972163245,0.51,0.444,0.00917733258733552,"COPD","TUBA1A","DC"
"1996","CEBPZ",1.07069798416613e-07,0.477953257227973,0.177,0.127,0.00980438144100927,"COPD","CEBPZ","DC"
"1997","EIF1",1.07163405830398e-07,0.0972567609727095,0.905,0.889,0.00981295307188951,"COPD","EIF1","DC"
"1999","SF3A3",1.1502972317859e-07,0.32381023676563,0.224,0.167,0.0105332717514635,"COPD","SF3A3","DC"
"2000","GLRX5",1.23855902971258e-07,0.390956160506439,0.153,0.106,0.0113414850350781,"COPD","GLRX5","DC"
"2002","CSRNP1",1.51100881726129e-07,0.365171483542964,0.312,0.255,0.0138363077396616,"COPD","CSRNP1","DC"
"2003","PRPF4B",1.54629072967423e-07,0.273162514321718,0.335,0.267,0.0141593842116269,"COPD","PRPF4B","DC"
"2005","SLC38A2",1.55690926969339e-07,0.243283898370857,0.467,0.396,0.0142566181825824,"COPD","SLC38A2","DC"
"2007","IFT57",1.61806692747853e-07,0.4536260013552,0.106,0.067,0.0148166388549209,"COPD","IFT57","DC"
"2008","CLCN7",1.63602712689736e-07,0.328941568052427,0.119,0.076,0.0149811004009991,"COPD","CLCN7","DC"
"2009","UBE2Q2",1.64489390357522e-07,0.351214734382559,0.304,0.243,0.0150622934750383,"COPD","UBE2Q2","DC"
"2010","EIF3L",1.73543819042047e-07,0.223243151829692,0.575,0.521,0.0158914075096802,"COPD","EIF3L","DC"
"2011","CD48",1.76955475808258e-07,0.440464083728236,0.246,0.195,0.0162038129197622,"COPD","CD48","DC"
"2012","AHR",1.77059294598377e-07,0.222875449564204,0.554,0.494,0.0162133196063734,"COPD","AHR","DC"
"2013","KDSR",1.84945595472984e-07,0.322859956452898,0.249,0.191,0.0169354681774611,"COPD","KDSR","DC"
"2014","FOS",2.00815905543151e-07,0.121810517667323,0.847,0.83,0.0183887124705863,"COPD","FOS","DC"
"2015","AKAP9",2.04189970383635e-07,0.267219945248225,0.458,0.398,0.0186976755880294,"COPD","AKAP9","DC"
"2016","SRSF2",2.07360106775014e-07,0.220375954646581,0.549,0.49,0.0189879649773881,"COPD","SRSF2","DC"
"2018","KCTD12",2.17593549066114e-07,0.296063326908755,0.467,0.415,0.0199250412879841,"COPD","KCTD12","DC"
"2019","OGT",2.24049075198631e-07,0.339120961094389,0.291,0.23,0.0205161738159386,"COPD","OGT","DC"
"2020","ECI1",2.3888115442726e-07,0.364098985101746,0.119,0.078,0.0218743473109042,"COPD","ECI1","DC"
"2021","EXOSC6",2.55296208095265e-07,0.409775636017694,0.123,0.081,0.0233774737752834,"COPD","EXOSC6","DC"
"2022","SSBP4",2.55982244968119e-07,0.405495614302186,0.164,0.117,0.0234402941717307,"COPD","SSBP4","DC"
"2024","SF3A1",2.93190515925363e-07,0.374242221003658,0.163,0.115,0.0268474555432855,"COPD","SF3A1","DC"
"2025","GNL3",2.93688139801643e-07,0.313748883169984,0.208,0.154,0.0268930229616364,"COPD","GNL3","DC"
"2026","NET1",2.99462705809585e-07,0.500174146179045,0.146,0.103,0.0274217999709837,"COPD","NET1","DC"
"2027","DAPP1",3.16404540223356e-07,0.311989515136039,0.229,0.173,0.0289731637482527,"COPD","DAPP1","DC"
"2028","PSME2",3.17463539421432e-07,0.313552591223896,0.462,0.415,0.0290701363048205,"COPD","PSME2","DC"
"2029","B2M",3.43279701433565e-07,0.066114977704919,0.991,0.982,0.0314341222602715,"COPD","B2M","DC"
"2031","PALD1",3.51575660826628e-07,0.369090942255672,0.242,0.187,0.0321937832618943,"COPD","PALD1","DC"
