"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"1","AGBL4",5.18977237280356e-74,1.11550245146186,0.956,0.588,4.75227456177622e-69,"Normal","AGBL4","Ciliated"
"2","ULK4",5.50614159023217e-74,1.1100773843702,0.94,0.622,5.0419738541756e-69,"Normal","ULK4","Ciliated"
"3","COX1",1.65448569024462e-73,1.2325355505885,0.924,0.43,1.515012546557e-68,"Normal","COX1","Ciliated"
"4","LOC729732",3.12978113006259e-73,1.32507814635917,0.87,0.396,2.86594058079831e-68,"Normal","LOC729732","Ciliated"
"5","MAPK10",6.64949872296485e-71,0.935464571304785,0.967,0.729,6.08894598061891e-66,"Normal","MAPK10","Ciliated"
"6","CFAP299",6.96126847065063e-71,1.00358146284662,0.973,0.635,6.37443353857478e-66,"Normal","CFAP299","Ciliated"
"7","ND4L",7.34941931558158e-70,1.21300262881613,0.919,0.429,6.72986326727805e-65,"Normal","ND4L","Ciliated"
"8","CFAP54",1.07983582850127e-69,0.963871053605052,0.951,0.697,9.88805668158613e-65,"Normal","CFAP54","Ciliated"
"9","ND2",1.43658279488078e-69,1.21548713609845,0.922,0.426,1.31547886527233e-64,"Normal","ND2","Ciliated"
"10","COX2",3.7598756324941e-68,1.20135994761803,0.924,0.429,3.44291811667485e-63,"Normal","COX2","Ciliated"
"13","DNAH12",6.50363801213094e-67,0.695812587106117,0.992,0.864,5.9553813277083e-62,"Normal","DNAH12","Ciliated"
"14","RFX3",1.03307844287467e-66,0.784332503232156,0.979,0.807,9.45989930140336e-62,"Normal","RFX3","Ciliated"
"15","AQP4-AS1",2.44294400348021e-66,1.17948650403277,0.905,0.502,2.23700382398683e-61,"Normal","AQP4-AS1","Ciliated"
"16","CYTB",1.74963131387337e-64,1.18136411325048,0.918,0.425,1.60213739411385e-59,"Normal","CYTB","Ciliated"
"17","MTATP8P1",1.95923547884322e-64,1.18505367783541,0.91,0.42,1.79407192797673e-59,"Normal","MTATP8P1","Ciliated"
"18","ND3",6.98964892091572e-64,1.17310443950605,0.918,0.426,6.40042151688252e-59,"Normal","ND3","Ciliated"
"19","TMEM232",2.92273398629278e-62,0.833264025525061,0.957,0.771,2.6763475112483e-57,"Normal","TMEM232","Ciliated"
"20","CFAP47",4.34589052725244e-62,1.03838803583078,0.916,0.639,3.97953195580506e-57,"Normal","CFAP47","Ciliated"
"21","MTCO1P12",5.47051901345772e-62,1.14917626170324,0.916,0.429,5.00935426062323e-57,"Normal","MTCO1P12","Ciliated"
"22","ND1",6.16829704733492e-62,1.1514016365729,0.919,0.428,5.64830960624458e-57,"Normal","ND1","Ciliated"
"23","ND5",1.54863872783779e-61,1.19349071459213,0.884,0.421,1.41808848308106e-56,"Normal","ND5","Ciliated"
"24","ANK3",2.00265351828643e-61,0.900007667095311,0.952,0.707,1.83382982669488e-56,"Normal","ANK3","Ciliated"
"25","DCDC1",7.87158237647841e-61,0.946640336570111,0.929,0.688,7.20800798214128e-56,"Normal","DCDC1","Ciliated"
"26","LRBA",8.76979124448568e-61,0.941676964179303,0.905,0.67,8.03049784257554e-56,"Normal","LRBA","Ciliated"
"27","RNLS",1.0979930156106e-60,1.20180871201404,0.865,0.399,1.00543220439462e-55,"Normal","RNLS","Ciliated"
"28","ZBTB20",3.73022757894527e-60,0.997456437770894,0.918,0.613,3.41576939404019e-55,"Normal","ZBTB20","Ciliated"
"29","SDK1",2.21420069440082e-59,1.12437485462097,0.873,0.521,2.02754357586283e-54,"Normal","SDK1","Ciliated"
"30","WWOX",3.01470063743126e-59,1.11528581566898,0.883,0.525,2.76056137369581e-54,"Normal","WWOX","Ciliated"
"31","BCAS3",4.73117525229487e-59,0.9295082357411,0.941,0.689,4.33233717852641e-54,"Normal","BCAS3","Ciliated"
"32","LMNTD1",1.21083529887998e-58,1.17016450569392,0.865,0.476,1.1087618831844e-53,"Normal","LMNTD1","Ciliated"
"33","EXOC4",2.60837300868792e-58,1.04574888502337,0.881,0.608,2.38848716405553e-53,"Normal","EXOC4","Ciliated"
"34","RP1",6.74974011427039e-58,0.76342792724762,0.971,0.781,6.1807370226374e-53,"Normal","RP1","Ciliated"
"35","PDE4D",1.08469474635147e-57,1.04744495248852,0.892,0.584,9.9325497923404e-53,"Normal","PDE4D","Ciliated"
"36","HYDIN",5.23412718225461e-57,0.676971282379299,0.973,0.817,4.79289026079054e-52,"Normal","HYDIN","Ciliated"
"37","PTPRT",8.22448119421756e-56,1.0771431123757,0.864,0.588,7.53115742954502e-51,"Normal","PTPRT","Ciliated"
"38","ND6",9.36171876888017e-56,1.16055953679323,0.846,0.402,8.57252587666357e-51,"Normal","ND6","Ciliated"
"39","FGF14",9.90595371822977e-56,0.902076523674463,0.918,0.714,9.070881819783e-51,"Normal","FGF14","Ciliated"
"40","ANKFN1",1.24215572644635e-55,1.05349667474723,0.883,0.58,1.13744199870693e-50,"Normal","ANKFN1","Ciliated"
"41","MTATP6P1",1.6776519976831e-55,1.12933097241894,0.872,0.415,1.53622593427841e-50,"Normal","MTATP6P1","Ciliated"
"42","RAD51B",2.49965773344365e-55,1.15285137833435,0.827,0.449,2.28893658651435e-50,"Normal","RAD51B","Ciliated"
"43","DNAH7",2.03205756504449e-54,0.729157017298342,0.949,0.791,1.86075511231124e-49,"Normal","DNAH7","Ciliated"
"44","AOPEP",6.36071966179796e-54,1.20915624741248,0.789,0.38,5.82451099430839e-49,"Normal","AOPEP","Ciliated"
"45","DNAH11",1.28568345357052e-53,0.742375100874675,0.956,0.768,1.17730033843452e-48,"Normal","DNAH11","Ciliated"
"46","BTBD9",1.32872726045476e-53,1.0593931411837,0.868,0.552,1.21671555239842e-48,"Normal","BTBD9","Ciliated"
"47","CFAP251",5.18528457936608e-53,1.28758577074021,0.764,0.356,4.74816508932552e-48,"Normal","CFAP251","Ciliated"
"48","MAML2",5.49417031990698e-53,0.997651616144027,0.884,0.612,5.03101176193882e-48,"Normal","MAML2","Ciliated"
"49","KIAA0825",1.19217573148784e-52,1.07986944108548,0.875,0.535,1.09167531732341e-47,"Normal","KIAA0825","Ciliated"
"50","PARD3",1.49010476265339e-52,0.982874700130812,0.878,0.588,1.36448893116171e-47,"Normal","PARD3","Ciliated"
"51","MTND1P23",2.74260875761e-52,1.10301237077432,0.872,0.412,2.51140683934348e-47,"Normal","MTND1P23","Ciliated"
"53","SHANK2",2.05027487005524e-51,0.921156968159328,0.889,0.643,1.87743669850958e-46,"Normal","SHANK2","Ciliated"
"54","DNAH9",2.3040718577622e-51,0.661144336522124,0.975,0.831,2.10983860015284e-46,"Normal","DNAH9","Ciliated"
"55","ESRRG",3.80928838387531e-51,1.13992806745149,0.823,0.494,3.48816537311462e-46,"Normal","ESRRG","Ciliated"
"56","MAGI1",9.62566624973274e-51,0.930807441818379,0.902,0.617,8.81422258488027e-46,"Normal","MAGI1","Ciliated"
"57","NEK10",5.05407439147159e-50,0.782701143533747,0.933,0.743,4.62801592027054e-45,"Normal","NEK10","Ciliated"
"58","DNAH3",3.54397741639117e-49,0.8423658735064,0.918,0.694,3.24522012018939e-44,"Normal","DNAH3","Ciliated"
"59","FOXP1",1.08271408976492e-48,0.722209204365823,0.922,0.766,9.91441291997739e-44,"Normal","FOXP1","Ciliated"
"60","CFAP94",2.43670398749974e-48,1.28410136967275,0.716,0.328,2.23128984135351e-43,"Normal","CFAP94","Ciliated"
"61","EFCAB6",3.89866479660057e-48,1.03795786456702,0.849,0.554,3.57000735424714e-43,"Normal","EFCAB6","Ciliated"
"62","GNA14",6.23350638561431e-48,1.04741600289775,0.827,0.576,5.70802179730703e-43,"Normal","GNA14","Ciliated"
"63","WDR49",1.26886765844895e-47,0.866996301780255,0.886,0.688,1.16190211484171e-42,"Normal","WDR49","Ciliated"
"64","DNAI4",3.35129613619836e-47,1.22092435624236,0.731,0.339,3.06878187191684e-42,"Normal","DNAI4","Ciliated"
"65","DYNC2I1",5.51875205798774e-47,1.19321204542534,0.756,0.371,5.05352125949937e-42,"Normal","DYNC2I1","Ciliated"
"66","DMD",8.72999011592653e-47,0.904720996447131,0.886,0.636,7.99405194915392e-42,"Normal","DMD","Ciliated"
"67","CCDC30",1.92466173441722e-46,0.776124481593429,0.903,0.745,1.76241275020585e-41,"Normal","CCDC30","Ciliated"
"68","SERPINI2",2.34539433956162e-46,1.12076734653778,0.797,0.467,2.14767759673657e-41,"Normal","SERPINI2","Ciliated"
"69","KCNMB2",8.36636417334098e-46,1.19473774135853,0.743,0.415,7.66107967352833e-41,"Normal","KCNMB2","Ciliated"
"70","LDLRAD4",9.9822683053795e-46,1.03962367525182,0.823,0.544,9.140763087236e-41,"Normal","LDLRAD4","Ciliated"
"71","FOXP2",1.67549729142291e-45,1.01479316288407,0.826,0.557,1.53425286975596e-40,"Normal","FOXP2","Ciliated"
"72","CLEC19A",2.39860323249362e-45,1.32270015950504,0.685,0.334,2.19640097999441e-40,"Normal","CLEC19A","Ciliated"
"73","NFIA",7.82833935528519e-45,0.737068816111121,0.9,0.73,7.16841034763465e-40,"Normal","NFIA","Ciliated"
"74","C8orf34",1.26576991207181e-44,0.93521299622653,0.867,0.617,1.15906550848415e-39,"Normal","C8orf34","Ciliated"
"75","SCHLAP1",2.11398425796722e-44,1.08662777093398,0.74,0.37,1.93577538502059e-39,"Normal","SCHLAP1","Ciliated"
"76","ECT2L",4.32044240918101e-44,0.850526745389422,0.868,0.672,3.95622911408705e-39,"Normal","ECT2L","Ciliated"
"77","VWA3A",4.85473822642847e-44,0.926425621375301,0.856,0.621,4.44548379394055e-39,"Normal","VWA3A","Ciliated"
"78","LNC-LBCS",5.73180634196827e-44,1.09123689286945,0.788,0.392,5.24861506734035e-39,"Normal","LNC-LBCS","Ciliated"
"79","H3-3B",8.56946817107536e-44,1.08602941198353,0.742,0.367,7.8470620042537e-39,"Normal","H3-3B","Ciliated"
"80","IGF1R",1.11698372830015e-43,0.84573629348041,0.878,0.648,1.02282200000445e-38,"Normal","IGF1R","Ciliated"
"81","PTRH1",1.50717426700854e-43,0.951953331809482,0.826,0.608,1.38011947629972e-38,"Normal","PTRH1","Ciliated"
"82","GRHL2",2.20663586053195e-43,1.13184712072652,0.764,0.485,2.02061645748911e-38,"Normal","GRHL2","Ciliated"
"83","ATXN1",3.32884914366072e-43,1.04260972365354,0.797,0.535,3.04822716085012e-38,"Normal","ATXN1","Ciliated"
"85","GLIS3",1.35395434346252e-42,0.86456838292992,0.861,0.65,1.23981599230863e-37,"Normal","GLIS3","Ciliated"
"86","FBXL13",5.14168317830819e-42,1.12813811092013,0.767,0.479,4.70823928637681e-37,"Normal","FBXL13","Ciliated"
"87","TBC1D8",6.12409672869493e-42,1.03361295810418,0.797,0.517,5.60783537446595e-37,"Normal","TBC1D8","Ciliated"
"88","SIK3",7.12843178038421e-42,0.991069639167172,0.816,0.56,6.52750498129782e-37,"Normal","SIK3","Ciliated"
"89","DNAAF4-CCPG1",9.53079515131008e-42,1.24721827115413,0.658,0.309,8.72734912005464e-37,"Normal","DNAAF4-CCPG1","Ciliated"
"90","LOC101928626",1.152430715569e-41,1.0041060355467,0.834,0.402,1.05528080624653e-36,"Normal","LOC101928626","Ciliated"
"92","DNAH6",1.56746207090891e-41,0.693574948525015,0.918,0.776,1.43532501833129e-36,"Normal","DNAH6","Ciliated"
"93","EIF4G3",1.09786872312802e-40,0.909448754047175,0.84,0.613,1.00531838976832e-35,"Normal","EIF4G3","Ciliated"
"94","TTLL5",1.66877033551562e-40,0.873950456809919,0.845,0.609,1.52809299623166e-35,"Normal","TTLL5","Ciliated"
"95","SPAG16",1.70805308977541e-40,0.481849810465165,0.965,0.877,1.56406421430734e-35,"Normal","SPAG16","Ciliated"
"96","PACRG",2.77625256800183e-40,0.556503273753652,0.949,0.835,2.54221447651928e-35,"Normal","PACRG","Ciliated"
"97","CIBAR2",4.0561503136498e-40,1.27185957688893,0.632,0.302,3.71421684220912e-35,"Normal","CIBAR2","Ciliated"
"98","SPATA13",5.0605046567801e-40,0.884048183436281,0.832,0.594,4.63390411421354e-35,"Normal","SPATA13","Ciliated"
"99","DOCK4",7.55047929504477e-40,1.09755432533103,0.765,0.499,6.9139738904725e-35,"Normal","DOCK4","Ciliated"
"100","TBC1D5",8.40694512545808e-40,1.08724617787838,0.731,0.444,7.69823965138196e-35,"Normal","TBC1D5","Ciliated"
"101","WDPCP",1.92298984221113e-39,0.961091898860431,0.805,0.54,1.76088179851274e-34,"Normal","WDPCP","Ciliated"
"102","PLCH1",4.54356533346479e-39,0.937916344432259,0.823,0.583,4.16054277585371e-34,"Normal","PLCH1","Ciliated"
"103","ARMC2",7.24324955048745e-39,0.854434253393451,0.83,0.636,6.63264361338135e-34,"Normal","ARMC2","Ciliated"
"104","NAALADL2",8.73155279042468e-39,1.06355235278994,0.762,0.467,7.99548289019188e-34,"Normal","NAALADL2","Ciliated"
"105","AGAP1",9.89647956568058e-39,0.948190704818413,0.808,0.513,9.06220633829371e-34,"Normal","AGAP1","Ciliated"
"106","CRACDL",1.53981708860204e-38,1.22661234855237,0.642,0.297,1.41001050803288e-33,"Normal","CRACDL","Ciliated"
"107","NAV2",5.70173241930994e-38,0.86137761227458,0.838,0.612,5.22107637636211e-33,"Normal","NAV2","Ciliated"
"108","IL6ST",7.83610789484363e-38,0.807609938880318,0.849,0.64,7.17552399930831e-33,"Normal","IL6ST","Ciliated"
"109","FHIT",1.19377302423588e-37,1.1754937536725,0.685,0.403,1.0931379582928e-32,"Normal","FHIT","Ciliated"
"110","KATNIP",1.39212298862209e-37,1.12179159140961,0.683,0.344,1.27476702068125e-32,"Normal","KATNIP","Ciliated"
"111","AADACL2",2.40113839336349e-37,1.32971343507074,0.597,0.266,2.19872242680295e-32,"Normal","AADACL2","Ciliated"
"112","RABGAP1L",4.07761320011435e-37,0.800466205737212,0.846,0.629,3.73387040734471e-32,"Normal","RABGAP1L","Ciliated"
"113","TTC29",4.39495506450717e-37,0.674923543280397,0.884,0.726,4.02446035256922e-32,"Normal","TTC29","Ciliated"
"114","CFAP43",5.46412049001118e-37,0.555953632641457,0.941,0.805,5.00349513270324e-32,"Normal","CFAP43","Ciliated"
"115","PSD3",5.99143400424927e-37,0.873956785544912,0.808,0.586,5.48635611769105e-32,"Normal","PSD3","Ciliated"
"116","JAZF1",8.32980882381813e-37,1.23763625034232,0.659,0.371,7.62760593997026e-32,"Normal","JAZF1","Ciliated"
"117","BBS9",1.23065414688188e-36,0.95998722645063,0.784,0.544,1.12691000229973e-31,"Normal","BBS9","Ciliated"
"118","FAM13A",1.81704417757914e-36,0.811695409967136,0.835,0.667,1.66386735340922e-31,"Normal","FAM13A","Ciliated"
"119","STK33",2.21309500387278e-36,0.511281777389331,0.956,0.84,2.0265310950463e-31,"Normal","STK33","Ciliated"
"120","SPIDR",2.33925954348143e-36,0.925410145596406,0.773,0.51,2.14205996396595e-31,"Normal","SPIDR","Ciliated"
"121","LEKR1",2.55385741804238e-36,1.08661268167335,0.719,0.455,2.33856723770141e-31,"Normal","LEKR1","Ciliated"
"122","CDHR3",3.60104712226911e-36,0.521379467206444,0.954,0.837,3.29747884986182e-31,"Normal","CDHR3","Ciliated"
"123","IQCH",4.10621723532518e-36,1.02058593550112,0.761,0.519,3.76006312238727e-31,"Normal","IQCH","Ciliated"
"124","FTX",4.28917257697897e-36,1.14091573797776,0.697,0.406,3.92759532873965e-31,"Normal","FTX","Ciliated"
"125","SPAG17",4.99391724145648e-36,0.5745101714726,0.921,0.798,4.5729300180017e-31,"Normal","SPAG17","Ciliated"
"126","PATJ",5.29538025614559e-36,0.963570501792866,0.754,0.501,4.84897970055252e-31,"Normal","PATJ","Ciliated"
"127","FOXN3",6.5727957384048e-36,0.945709751976197,0.796,0.52,6.01870905765728e-31,"Normal","FOXN3","Ciliated"
"128","SMYD3",7.5690613411583e-36,0.889535090102951,0.788,0.551,6.93098947009865e-31,"Normal","SMYD3","Ciliated"
"129","PCSK5",1.82785077960711e-35,0.924679946234514,0.775,0.531,1.67376295888623e-30,"Normal","PCSK5","Ciliated"
"130","DNAI2",1.84803120757376e-35,0.673361794671807,0.881,0.731,1.69224217677529e-30,"Normal","DNAI2","Ciliated"
"131","CHN2",2.7296123067145e-35,1.09886517238151,0.705,0.406,2.49950598925847e-30,"Normal","CHN2","Ciliated"
"132","PLEKHA5",4.5517312263899e-35,0.72064228414463,0.872,0.702,4.16802028400524e-30,"Normal","PLEKHA5","Ciliated"
"133","EVA1C",5.88905760330401e-35,0.801138981999185,0.835,0.635,5.39261004734549e-30,"Normal","EVA1C","Ciliated"
"134","AKAP6",8.02076694506191e-35,0.983471451762994,0.764,0.519,7.34461629159319e-30,"Normal","AKAP6","Ciliated"
"135","SYT17",1.10910990853607e-34,1.1278586988826,0.651,0.355,1.01561194324648e-29,"Normal","SYT17","Ciliated"
"136","PRICKLE2",1.53729670034569e-34,0.96321491878927,0.756,0.512,1.40770258850655e-29,"Normal","PRICKLE2","Ciliated"
"137","DRAIC",3.60750090879672e-34,1.22900973024347,0.655,0.388,3.30338858218516e-29,"Normal","DRAIC","Ciliated"
"138","DGKH",4.04900337247954e-34,0.791067536629795,0.815,0.65,3.70767238817951e-29,"Normal","DGKH","Ciliated"
"139","EXT1",4.19020932686792e-34,1.17354928115866,0.661,0.373,3.83697468061295e-29,"Normal","EXT1","Ciliated"
"140","DTX2P1-UPK3BP1-PMS2P11",4.36278434350314e-34,1.06247532587982,0.667,0.334,3.99500162334582e-29,"Normal","DTX2P1-UPK3BP1-PMS2P11","Ciliated"
"141","SYNE1",1.2860887846917e-33,0.573766312901509,0.927,0.781,1.17767150014219e-28,"Normal","SYNE1","Ciliated"
"142","PTPRM",1.60059989267698e-33,0.985673138188469,0.743,0.476,1.46566932172431e-28,"Normal","PTPRM","Ciliated"
"143","KIAA1217",1.64246422225176e-33,0.943161690406946,0.772,0.543,1.50400448831593e-28,"Normal","KIAA1217","Ciliated"
"144","MACF1",1.951093499885e-33,0.677782301580093,0.87,0.7,1.78661631784469e-28,"Normal","MACF1","Ciliated"
"145","TCF12",2.39444543400396e-33,1.08027892137906,0.689,0.424,2.19259368391742e-28,"Normal","TCF12","Ciliated"
"146","NEBL",2.43463267878172e-33,0.885655466394171,0.783,0.56,2.22939314396042e-28,"Normal","NEBL","Ciliated"
"147","NEK11",2.71739180909576e-33,0.622161179773662,0.859,0.727,2.48831567958899e-28,"Normal","NEK11","Ciliated"
"148","NLRC3",2.74723547594922e-33,1.27256707125608,0.572,0.273,2.5156435253267e-28,"Normal","NLRC3","Ciliated"
"149","LOC105371267",4.63931114698384e-33,1.11274489102126,0.623,0.315,4.2482172172931e-28,"Normal","LOC105371267","Ciliated"
"150","PAN3",8.16857434093634e-33,1.02649820096881,0.719,0.465,7.47996352399541e-28,"Normal","PAN3","Ciliated"
"151","PRH1",8.95637581859791e-33,1.21060506493828,0.61,0.32,8.2013533370901e-28,"Normal","PRH1","Ciliated"
"152","LOC100507291",1.29522935331685e-32,1.2185194230645,0.582,0.28,1.18604151883224e-27,"Normal","LOC100507291","Ciliated"
"153","RASAL2",1.53457879872537e-32,0.833248105491952,0.805,0.601,1.40521380599282e-27,"Normal","RASAL2","Ciliated"
"154","STRBP",1.59740744880324e-32,0.744201745220583,0.845,0.691,1.46274600086913e-27,"Normal","STRBP","Ciliated"
"155","ADK",1.73491093986827e-32,0.962339805776841,0.734,0.48,1.58865794763738e-27,"Normal","ADK","Ciliated"
"156","MCF2L2",1.73952199625228e-32,1.27186927342302,0.571,0.278,1.59288029196821e-27,"Normal","MCF2L2","Ciliated"
"157","LRGUK",1.94618389732266e-32,0.920991478811204,0.77,0.494,1.78212059477836e-27,"Normal","LRGUK","Ciliated"
"158","NF1",2.17019249385899e-32,0.968021431190478,0.742,0.521,1.98724526662668e-27,"Normal","NF1","Ciliated"
"159","MCU",5.45316780153184e-32,0.925216632898649,0.758,0.51,4.99346575586271e-27,"Normal","MCU","Ciliated"
"160","TRIM2",1.0637956592245e-31,0.728202442817323,0.845,0.677,9.74117685151873e-27,"Normal","TRIM2","Ciliated"
"161","AFDN",2.4219908724451e-31,0.729393689723674,0.811,0.584,2.21781704189798e-26,"Normal","AFDN","Ciliated"
"162","ARMC9",2.44870364803114e-31,0.763173119148808,0.824,0.581,2.24227793050211e-26,"Normal","ARMC9","Ciliated"
"163","GOLM2",4.95852634675426e-31,1.1085759345212,0.616,0.315,4.54052257572287e-26,"Normal","GOLM2","Ciliated"
"165","RERE",7.2957465176543e-31,0.777639219070432,0.816,0.643,6.68071508621604e-26,"Normal","RERE","Ciliated"
"166","USP54",7.83767382630697e-31,0.975752737901145,0.719,0.488,7.1769579227493e-26,"Normal","USP54","Ciliated"
"167","MACROD2",9.06438708765087e-31,1.0517777938901,0.677,0.403,8.3002592561619e-26,"Normal","MACROD2","Ciliated"
"168","CEP128",1.24243400880414e-30,0.988455174715372,0.689,0.44,1.13769682186195e-25,"Normal","CEP128","Ciliated"
"169","ADGB",1.50394143414892e-30,0.662922062988157,0.846,0.69,1.37715917125017e-25,"Normal","ADGB","Ciliated"
"170","CYP4Z2P",1.98025212808322e-30,1.01863294832946,0.635,0.323,1.8133168736858e-25,"Normal","CYP4Z2P","Ciliated"
"171","KIAA0319",2.83915497466568e-30,1.08736001927613,0.666,0.412,2.59981421030137e-25,"Normal","KIAA0319","Ciliated"
"172","SLC9C1",3.01910062853363e-30,1.21301324017394,0.564,0.274,2.76459044554824e-25,"Normal","SLC9C1","Ciliated"
"173","NCOA2",3.73531099009799e-30,1.05134996479745,0.686,0.437,3.42042427363273e-25,"Normal","NCOA2","Ciliated"
"174","CEP112",3.77874326093054e-30,0.981966349588114,0.705,0.456,3.46019520403409e-25,"Normal","CEP112","Ciliated"
"175","NPIPB5",3.87509469586027e-30,1.03236499731319,0.65,0.353,3.54842421299925e-25,"Normal","NPIPB5","Ciliated"
"176","MARCHF10",4.18785918638553e-30,1.20465872172794,0.566,0.274,3.83482265697323e-25,"Normal","MARCHF10","Ciliated"
"177","CROCC2",4.54401594014009e-30,1.03548355969382,0.666,0.419,4.16095539638628e-25,"Normal","CROCC2","Ciliated"
"179","CFAP91",2.8003420424292e-29,1.04915463607165,0.594,0.294,2.56427320825242e-24,"Normal","CFAP91","Ciliated"
"180","DNAI3",4.45943257614319e-29,1.13449615751034,0.575,0.287,4.08350240997432e-24,"Normal","DNAI3","Ciliated"
"181","DLG1",4.52479488548289e-29,0.887689095169855,0.731,0.531,4.14335467663669e-24,"Normal","DLG1","Ciliated"
"182","EPCAM-DT",5.34232652468232e-29,1.24813226133646,0.537,0.257,4.8919683986516e-24,"Normal","EPCAM-DT","Ciliated"
"183","MIPOL1",5.92398827054296e-29,1.12506935658654,0.632,0.37,5.42459605933619e-24,"Normal","MIPOL1","Ciliated"
"185","SEPTIN9",1.01020307799177e-28,1.02087672441784,0.629,0.335,9.25042958517063e-24,"Normal","SEPTIN9","Ciliated"
"186","MYO1E",1.0556333477839e-28,0.829538136137508,0.77,0.572,9.66643456565716e-24,"Normal","MYO1E","Ciliated"
"187","POLR2J4",1.85808947887312e-28,1.15023674212564,0.591,0.305,1.70145253580412e-23,"Normal","POLR2J4","Ciliated"
"188","BMPR1B",2.10231524911833e-28,1.07546242967469,0.639,0.415,1.92509007361765e-23,"Normal","BMPR1B","Ciliated"
"189","SNHG32",2.66639487713821e-28,1.44534900530615,0.452,0.191,2.44161778899546e-23,"Normal","SNHG32","Ciliated"
"190","PTK2",2.81329140801973e-28,0.817872710447427,0.756,0.566,2.57613094232367e-23,"Normal","PTK2","Ciliated"
"191","TRIM59-IFT80",3.47986492978579e-28,1.09260829849076,0.572,0.293,3.18651231620485e-23,"Normal","TRIM59-IFT80","Ciliated"
"192","C11orf49",5.05862176900419e-28,0.605129207273165,0.861,0.736,4.63217995387714e-23,"Normal","C11orf49","Ciliated"
"193","AKAP13",6.73070392137819e-28,0.683469399683617,0.792,0.638,6.16330558080601e-23,"Normal","AKAP13","Ciliated"
"194","WAKMAR2",8.50290292946479e-28,1.39062229464111,0.487,0.225,7.7861082125109e-23,"Normal","WAKMAR2","Ciliated"
"195","RFX2",8.70409854954437e-28,0.556438637178145,0.873,0.755,7.97034304181778e-23,"Normal","RFX2","Ciliated"
"196","ZBBX",9.26270817735598e-28,0.550073614768965,0.873,0.761,8.48186187800487e-23,"Normal","ZBBX","Ciliated"
"197","DAB1",1.17060908411756e-27,1.15885483103701,0.537,0.261,1.07192673832645e-22,"Normal","DAB1","Ciliated"
"198","MIR1244-2",1.20038242226246e-27,1.04856799573757,0.582,0.297,1.09919018406574e-22,"Normal","MIR1244-2","Ciliated"
"199","NBEA",1.2631240224225e-27,0.725719266145231,0.799,0.627,1.15664266733228e-22,"Normal","NBEA","Ciliated"
"200","H2AJ",1.44020505210767e-27,1.04765030504954,0.59,0.306,1.318795766215e-22,"Normal","H2AJ","Ciliated"
"201","ZSWIM6",1.4747160945343e-27,0.914501304190717,0.71,0.472,1.35039752776506e-22,"Normal","ZSWIM6","Ciliated"
"202","AFF1",1.53003148736288e-27,0.883341010120964,0.719,0.493,1.40104983297819e-22,"Normal","AFF1","Ciliated"
"203","NRXN3",1.70053431672476e-27,1.14894500104953,0.612,0.379,1.55717927382486e-22,"Normal","NRXN3","Ciliated"
"204","MED13L",2.00543342748181e-27,0.961162733067237,0.685,0.489,1.8363753895451e-22,"Normal","MED13L","Ciliated"
"205","EVI5",2.02722743413897e-27,0.74909110791859,0.791,0.634,1.85633216144105e-22,"Normal","EVI5","Ciliated"
"206","CAMK1D",2.20368615834329e-27,0.834776090784277,0.737,0.539,2.01791541519495e-22,"Normal","CAMK1D","Ciliated"
"208","SAMD12",2.31510414787729e-27,1.01379293107702,0.626,0.364,2.11994086821124e-22,"Normal","SAMD12","Ciliated"
"209","STEAP1B",2.32045630011509e-27,0.835233931240857,0.697,0.378,2.12484183401539e-22,"Normal","STEAP1B","Ciliated"
"210","SSBP2",3.26250567437066e-27,0.784489770036334,0.758,0.608,2.98747644602121e-22,"Normal","SSBP2","Ciliated"
"211","FNDC3B",3.8065038997279e-27,0.841769236092084,0.718,0.494,3.48561562098084e-22,"Normal","FNDC3B","Ciliated"
"212","NEDD4L",3.92594984279172e-27,0.515373124569896,0.878,0.761,3.59499227104438e-22,"Normal","NEDD4L","Ciliated"
"213","DYNC2H1",4.03783570424222e-27,0.508404898254532,0.91,0.794,3.69744615437461e-22,"Normal","DYNC2H1","Ciliated"
"214","RBFOX2",5.11965551214057e-27,0.795580678584711,0.758,0.49,4.68806855246712e-22,"Normal","RBFOX2","Ciliated"
"215","GNAQ",6.1495944428627e-27,0.62585731177601,0.816,0.685,5.63118363132937e-22,"Normal","GNAQ","Ciliated"
"216","MYO1D",7.45930112851491e-27,0.809212824608177,0.751,0.565,6.83048204338111e-22,"Normal","MYO1D","Ciliated"
"217","EFNA5",9.50860776985352e-27,1.08606656150047,0.615,0.387,8.70703213485487e-22,"Normal","EFNA5","Ciliated"
"218","MBNL1",1.00498655683232e-26,0.776461591896703,0.765,0.581,9.20266190091356e-22,"Normal","MBNL1","Ciliated"
"219","REV3L",1.03408470842528e-26,0.839265170764553,0.739,0.579,9.4691136750503e-22,"Normal","REV3L","Ciliated"
"220","MARCHF6",1.09444941273594e-26,0.967801419639122,0.628,0.334,1.0021873272423e-21,"Normal","MARCHF6","Ciliated"
"221","ADGRV1",1.13042727462073e-26,1.08907447368702,0.623,0.399,1.0351322553702e-21,"Normal","ADGRV1","Ciliated"
"222","ARMH1",2.53658692187305e-26,0.908333985884365,0.664,0.416,2.32275264435916e-21,"Normal","ARMH1","Ciliated"
"223","PRKCE",2.58617106155171e-26,0.795543311817772,0.762,0.542,2.3681568410629e-21,"Normal","PRKCE","Ciliated"
