"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"POLR2J3",3.06279111188729e-09,1.16727854842913,0.417,0.241,8.30628949543833e-05,"Normal","POLR2J3"
"SLC9C1",3.25430278616747e-09,1.44903643263714,0.241,0.091,8.82566915608618e-05,"Normal","SLC9C1"
"MAGI3",3.264843988729e-09,0.648992144871652,0.806,0.706,8.85425689743304e-05,"Normal","MAGI3"
"LRBA",3.5302892052904e-09,0.926924143203083,0.699,0.607,9.57414432474758e-05,"Normal","LRBA"
"FBXL20",3.84149271353104e-09,1.15183996201557,0.517,0.37,0.000104181282390962,"Normal","FBXL20"
"MRTFA",4.0031992901107e-09,1.12816529868636,0.379,0.205,0.000108566764747802,"Normal","MRTFA"
"SCN1A-AS1",5.00198067801123e-09,1.90111348933499,0.21,0.074,0.000135653715987665,"Normal","SCN1A-AS1"
"LRMDA",5.08205135059359e-09,0.831027090199536,0.643,0.507,0.000137825232628098,"Normal","LRMDA"
"MTCO2P12",5.73294007294699e-09,0.911107006608334,0.436,0.239,0.000155477334778322,"Normal","MTCO2P12"
"AOPEP",6.85662289040113e-09,1.04798236131432,0.382,0.201,0.000185951612787679,"Normal","AOPEP"
"MARCHF6",6.98060190315033e-09,1.11986159608659,0.345,0.169,0.000189313923613437,"Normal","MARCHF6"
"PEBP4",7.48878946381097e-09,0.211677900329017,0.793,0.808,0.000203095970258554,"Normal","PEBP4"
"GUSBP11",8.76223291746731e-09,1.70256349244643,0.144,0.034,0.000237631756721713,"Normal","GUSBP11"
"VTI1A",9.47173482295578e-09,1.30403330580445,0.467,0.321,0.000256873448398561,"Normal","VTI1A"
"WWOX",1.12450502609594e-08,1.3325733279308,0.423,0.268,0.00030496576307722,"Normal","WWOX"
"LOC102724788",2.25287016297492e-08,1.8676090970636,0.169,0.051,0.000610978388198797,"Normal","LOC102724788"
"SMYD3",2.64534336834414e-08,0.875245489589672,0.624,0.518,0.00071741712149493,"Normal","SMYD3"
"TMEM87A",2.6701584591382e-08,0.318957396393388,0.837,0.822,0.000724146974118281,"Normal","TMEM87A"
"LOC100133091",3.22786626554589e-08,1.31946491562675,0.295,0.146,0.000875397331216046,"Normal","LOC100133091"
"MACF1",3.44863242931952e-08,0.41238057291163,0.931,0.871,0.000935269114831454,"Normal","MACF1"
"LINC02615",3.73569411468477e-08,1.99307084369809,0.1,0.015,0.00101312024390251,"Normal","LINC02615"
"MGC27382",4.01545214303124e-08,1.41794043001873,0.229,0.093,0.00108899062119007,"Normal","MGC27382"
"BMS1P1",4.15715316628052e-08,1.88521413683157,0.154,0.044,0.00112741993869528,"Normal","BMS1P1"
"ZNF385B",4.86391473026577e-08,0.633791316932879,0.853,0.808,0.00131909367484808,"Normal","ZNF385B"
"ARMC9",5.22480988711422e-08,0.731978297340946,0.683,0.552,0.00141696844138538,"Normal","ARMC9"
"CUX1",5.4930922657603e-08,0.652749294802369,0.831,0.765,0.00148972662247419,"Normal","CUX1"
"TNRC6B",5.53002424210631e-08,0.718613029146452,0.68,0.596,0.00149974257445923,"Normal","TNRC6B"
"ATP8A1",5.5402677466834e-08,0.775847394751392,0.73,0.653,0.00150252061290054,"Normal","ATP8A1"
"PRKN",5.76818797137601e-08,1.28512338679255,0.279,0.133,0.00156433257783717,"Normal","PRKN"
"CYP2B7P",6.01634043896261e-08,0.677888103822787,0.439,0.245,0.00163163152704666,"Normal","CYP2B7P"
"PTK2",6.28213537385038e-08,0.777983620848264,0.696,0.605,0.00170371511338822,"Normal","PTK2"
"DPYD",6.3477474857762e-08,0.717043989927632,0.793,0.702,0.0017215091181425,"Normal","DPYD"
"TACC2",8.71304608264377e-08,0.617952034794665,0.856,0.786,0.00236297809761299,"Normal","TACC2"
"DAPK1",1.04259702769223e-07,0.746507347687672,0.699,0.586,0.00282752313910134,"Normal","DAPK1"
"EDIL3",1.19034941324507e-07,0.932935185426343,0.351,0.197,0.00322822760872063,"Normal","EDIL3"
"POLR2J4",1.48733427373343e-07,1.30642141902161,0.304,0.159,0.00403365055036505,"Normal","POLR2J4"
"ADGRL2",1.5093905574031e-07,1.26871702952425,0.197,0.074,0.0040934671916772,"Normal","ADGRL2"
"GAB2",1.51759797462634e-07,0.935371741499184,0.574,0.463,0.00411572570718664,"Normal","GAB2"
"PRKCA",1.55404570926549e-07,1.02486635246509,0.53,0.397,0.00421457196352801,"Normal","PRKCA"
"TTC28",1.57558019938028e-07,0.979065952996156,0.549,0.416,0.00427297350071932,"Normal","TTC28"
"SPPL3",1.581684072076e-07,0.914767892535335,0.596,0.497,0.00428952720347011,"Normal","SPPL3"
"NPIPB4",1.86478148787994e-07,0.98019258264446,0.429,0.268,0.00505728739513041,"Normal","NPIPB4"
"FTX",1.88044260634899e-07,0.849058147681765,0.671,0.584,0.00509976034841846,"Normal","FTX"
"ARHGAP32",2.19957772346287e-07,0.936385587198704,0.58,0.465,0.00596525478603131,"Normal","ARHGAP32"
"MTUS1",2.20817015138834e-07,0.402588667240364,0.862,0.841,0.00598855745056517,"Normal","MTUS1"
"NFIA",2.57432873617031e-07,0.552957838503845,0.777,0.708,0.00698157953249389,"Normal","NFIA"
"ZFAND3",2.65175474135296e-07,0.667921975498859,0.755,0.681,0.00719155885854921,"Normal","ZFAND3"
"MBD5",2.75283285050903e-07,0.945858306486334,0.508,0.385,0.00746568269058048,"Normal","MBD5"
"TMEM163",3.26101928316281e-07,0.703807266175392,0.774,0.715,0.00884388429593754,"Normal","TMEM163"
"ZNF609",3.36940853245739e-07,0.868089867969626,0.643,0.545,0.00913783594002444,"Normal","ZNF609"
"DAPK2",3.46840959146014e-07,0.908939787633391,0.517,0.385,0.00940632681203989,"Normal","DAPK2"
"CECR2",3.85026167157525e-07,1.24733511614032,0.408,0.273,0.0104419096533121,"Normal","CECR2"
"TBC1D22A",3.85510199881419e-07,1.18702399816932,0.461,0.342,0.0104550366207841,"Normal","TBC1D22A"
"FHIT",4.10431158618158e-07,1.07579677313438,0.517,0.402,0.0111308930217244,"Normal","FHIT"
"AMBRA1",4.20985354428419e-07,0.938158685861495,0.448,0.307,0.0114171228120987,"Normal","AMBRA1"
"FOXO3",4.924928072326e-07,0.667756794453437,0.727,0.653,0.0133564049321481,"Normal","FOXO3"
"ADCY9",5.5444284560443e-07,1.00311512581835,0.558,0.452,0.0150364899727921,"Normal","ADCY9"
"PWWP3A",5.97730278984397e-07,1.37561942247142,0.107,0.023,0.0162104451660568,"Normal","PWWP3A"
"CHURC1-FNTB",6.55389340317328e-07,1.82525193956003,0.179,0.07,0.0177741589094059,"Normal","CHURC1-FNTB"
"TEX14",6.89695969665386e-07,0.886733903521082,0.37,0.214,0.0187045546973253,"Normal","TEX14"
"RMST",6.92776889863578e-07,1.80509597016845,0.135,0.04,0.0187881092531002,"Normal","RMST"
"PER1",7.88219612740498e-07,0.630858428982676,0.636,0.548,0.0213765158975223,"Normal","PER1"
"SNX29",8.40162747421371e-07,1.10192718559913,0.505,0.385,0.0227852137100676,"Normal","SNX29"
"NEDD4L",8.6828301686876e-07,0.358592316916011,0.953,0.911,0.0235478354174808,"Normal","NEDD4L"
"DLG1",8.81443821940528e-07,0.740968681535727,0.605,0.507,0.0239047564510271,"Normal","DLG1"
"DANT2",8.8231506944557e-07,1.21040850788526,0.404,0.283,0.0239283846833639,"Normal","DANT2"
"SYNJ2BP-COX16",1.0024118428882e-06,1.49499586911714,0.141,0.044,0.0271854091791279,"Normal","SYNJ2BP-COX16"
"ZZZ3",1.02246601333259e-06,1.43882691112861,0.185,0.074,0.0277292782815798,"Normal","ZZZ3"
"ATXN1",1.06270980265702e-06,0.661451026789732,0.727,0.641,0.0288206898480583,"Normal","ATXN1"
"SLC22A3",1.167775676704e-06,0.845617844307628,0.649,0.571,0.0316700763522124,"Normal","SLC22A3"
"ALCAM",1.29464853988628e-06,0.385773549352789,0.915,0.854,0.035110868401716,"Normal","ALCAM"
"COG5",1.29664123358355e-06,1.04769029631521,0.476,0.362,0.035164910254786,"Normal","COG5"
"ANKRD17",1.3090952428609e-06,0.654093348716958,0.721,0.668,0.0355026629863876,"Normal","ANKRD17"
"TTLL5",1.36584033533547e-06,1.06410221693767,0.335,0.201,0.037041589894298,"Normal","TTLL5"
"NHSL1",1.42861136474718e-06,0.680734187757349,0.665,0.594,0.0387439402119435,"Normal","NHSL1"
"H2AC6",1.5088962216486e-06,1.79725958533653,0.172,0.068,0.0409212655311101,"Normal","H2AC6"
"SREBF2",1.57533023707605e-06,0.540096392046447,0.815,0.723,0.0427229560295025,"Normal","SREBF2"
"SPDYE5",1.61713895704118e-06,1.73952354176723,0.157,0.057,0.0438568085149568,"Normal","SPDYE5"
"CADM1",1.77024178432014e-06,0.399266867902992,0.875,0.833,0.0480089571907621,"Normal","CADM1"
"ARHGAP24",1.77830485492661e-06,0.952428335294827,0.505,0.381,0.0482276276656097,"Normal","ARHGAP24"
"JMJD1C",1.97458805231328e-06,0.536899126182689,0.84,0.793,0.0535508279787363,"Normal","JMJD1C"
"TCF12",2.02339683433123e-06,0.928118716547425,0.586,0.524,0.054874522147063,"Normal","TCF12"
"EXOC4",2.03355953687849e-06,0.866723006653932,0.567,0.465,0.0551501346401445,"Normal","EXOC4"
"RALGAPA2",2.07299494813288e-06,0.724453498607252,0.636,0.556,0.0562196229933636,"Normal","RALGAPA2"
"LINC00511",2.1174162180225e-06,1.09221194420743,0.301,0.167,0.0574243278327701,"Normal","LINC00511"
"LPP",2.13363316721879e-06,0.614044840298495,0.79,0.757,0.0578641314949736,"Normal","LPP"
"INSR",2.36415201016225e-06,0.761708274042673,0.611,0.51,0.0641158025156003,"Normal","INSR"
"PDZD2",2.4272296912433e-06,0.705628199970426,0.708,0.611,0.0658264692265183,"Normal","PDZD2"
"PTPRG",2.43411331213831e-06,0.485680951793461,0.79,0.757,0.0660131530251909,"Normal","PTPRG"
"N4BP2L2",2.55876563922612e-06,0.423074884959409,0.79,0.761,0.0693937241358125,"Normal","N4BP2L2"
"ELAPOR2",2.99786912784825e-06,1.26961189435783,0.232,0.114,0.0813022107472446,"Normal","ELAPOR2"
"TOX",3.02406731583621e-06,0.895514202280546,0.574,0.482,0.082012705605478,"Normal","TOX"
"DOCK9",3.27507353712616e-06,0.532460641529424,0.721,0.662,0.0888199943268615,"Normal","DOCK9"
"SCHLAP1",3.30466526894434e-06,0.809445968920621,0.389,0.235,0.0896225220937705,"Normal","SCHLAP1"
"UBE2E2",3.41072993956282e-06,0.844662802494542,0.561,0.452,0.0924989959609437,"Normal","UBE2E2"
"CELSR1",3.41197156860466e-06,0.870372160086266,0.433,0.309,0.0925326689405584,"Normal","CELSR1"
"PRKD1",3.47345973267392e-06,1.04745523495561,0.42,0.298,0.0942002279501167,"Normal","PRKD1"
"CELF2",3.57614890575112e-06,0.418361483299724,0.893,0.86,0.0969851583239705,"Normal","CELF2"
"SDCCAG8",3.63558072593342e-06,0.713676218425656,0.683,0.609,0.0985969492873143,"Normal","SDCCAG8"
"OPHN1",3.63569712841627e-06,1.03642023136348,0.445,0.33,0.0986001061226493,"Normal","OPHN1"
"SIPA1L3",3.73870323415366e-06,1.02623602833682,0.505,0.425,0.101393631710247,"Normal","SIPA1L3"
"NR6A1",3.80329452622329e-06,0.983618769655947,0.442,0.328,0.103145347551176,"Normal","NR6A1"
"ZBTB16",3.92471093294493e-06,0.569830242958645,0.636,0.51,0.106438160501466,"Normal","ZBTB16"
"PTPRK",3.96285476612616e-06,0.456026787626427,0.793,0.736,0.107472621257341,"Normal","PTPRK"
"H2AC19",4.09251478978112e-06,1.44167435974018,0.213,0.101,0.110989001098864,"Normal","H2AC19"
"NBPF15",4.15914413519458e-06,1.21931782393271,0.232,0.114,0.112795988946477,"Normal","NBPF15"
"SPDYE16",4.37007680568952e-06,1.28752519266291,0.26,0.142,0.1185164829703,"Normal","SPDYE16"
"PTPRD",4.56814826028204e-06,1.12669383596573,0.301,0.175,0.123888180818849,"Normal","PTPRD"
"TNRC6A",4.84637393624934e-06,0.918793424370511,0.561,0.488,0.131433661151082,"Normal","TNRC6A"
"FBXO34",4.99265810398552e-06,0.583028309591096,0.639,0.522,0.135400887780087,"Normal","FBXO34"
"ARHGAP27P1-BPTFP1-KPNA2P3",5.57912564155424e-06,1.26165204926726,0.213,0.101,0.151305887398951,"Normal","ARHGAP27P1-BPTFP1-KPNA2P3"
"IARS1",5.7210732834586e-06,1.48926765876438,0.169,0.07,0.155155507447397,"Normal","IARS1"
"TMEM108",5.96568477947058e-06,1.44187502309357,0.276,0.159,0.161789371219242,"Normal","TMEM108"
"SSBP2",6.05756856342147e-06,1.17194381657409,0.42,0.304,0.16428125943999,"Normal","SSBP2"
"DLEU2",6.12157043225944e-06,0.952792678308074,0.329,0.203,0.166016990122876,"Normal","DLEU2"
"HDAC8",6.37925689013324e-06,1.1396268740035,0.408,0.298,0.173005446860414,"Normal","HDAC8"
"CAMKMT",6.48963463895896e-06,1.08881087745304,0.361,0.235,0.175998891408567,"Normal","CAMKMT"
"STEAP1B",6.90695436505862e-06,0.699561375875864,0.376,0.23,0.18731660238039,"Normal","STEAP1B"
"IMMP2L",7.21558809169805e-06,0.930004120347139,0.426,0.311,0.195686749046851,"Normal","IMMP2L"
"KIF13A",7.71313754318875e-06,0.793480910058652,0.583,0.518,0.209180290171279,"Normal","KIF13A"
"DIAPH2",8.21966879574212e-06,0.582204872736666,0.746,0.702,0.222917417740526,"Normal","DIAPH2"
"ANKUB1",8.44565828957302e-06,1.16248587866675,0.216,0.106,0.22904625281322,"Normal","ANKUB1"
"MIR99AHG",8.53480762349899e-06,1.11748570567781,0.339,0.216,0.231463982749293,"Normal","MIR99AHG"
"NOTUM",8.62626128190706e-06,0.982878250397982,0.16,0.066,0.233944205965319,"Normal","NOTUM"
"CERT1",8.68754296131261e-06,0.986639675499777,0.27,0.146,0.235606165110798,"Normal","CERT1"
"EGLN3",8.88703125399994e-06,0.720994752324491,0.373,0.228,0.241016287608478,"Normal","EGLN3"
"CARMIL1",9.14200991307413e-06,0.948094115859961,0.52,0.436,0.24793130884257,"Normal","CARMIL1"
"GCNT2",9.31608835988638e-06,0.59996814499338,0.68,0.592,0.252652316320119,"Normal","GCNT2"
"CYP4Z2P",9.35542277215584e-06,0.868281711772611,0.295,0.165,0.253719065580866,"Normal","CYP4Z2P"
"MLLT10",9.55160505206365e-06,0.865750905140344,0.524,0.44,0.259039529011966,"Normal","MLLT10"
"GUSBP2",9.83517126283411e-06,1.49254993331828,0.125,0.042,0.266729844648061,"Normal","GUSBP2"
"COP1",1.01997388730015e-05,0.945497330387916,0.483,0.385,0.276616918235799,"Normal","COP1"
"P3H2",1.02176320640095e-05,0.505084245322526,0.721,0.704,0.277102181575938,"Normal","P3H2"
"LINC01278",1.02965833336935e-05,1.10330718203257,0.201,0.093,0.279243340009767,"Normal","LINC01278"
"SNTB1",1.03301802093355e-05,0.790414220964223,0.599,0.493,0.28015448727718,"Normal","SNTB1"
"SEPTIN9",1.03433930979651e-05,0.848862334065534,0.304,0.173,0.280512820816813,"Normal","SEPTIN9"
"TULP4",1.08036900460433e-05,0.909750030915295,0.558,0.493,0.292996074048695,"Normal","TULP4"
"NSMCE2",1.09104430721887e-05,0.944892094062117,0.495,0.397,0.295891216117758,"Normal","NSMCE2"
"UTRN",1.10598310484034e-05,0.422035582104977,0.831,0.78,0.2999426180327,"Normal","UTRN"
"HERC2P9",1.12756972335028e-05,1.40096823585672,0.169,0.074,0.305796908972595,"Normal","HERC2P9"
"AHCYL2",1.13262934408181e-05,0.42682672568302,0.815,0.74,0.307169078114988,"Normal","AHCYL2"
"ZNF767P",1.19283140337964e-05,1.5533791590097,0.103,0.03,0.323495876596559,"Normal","ZNF767P"
"NPIPB5",1.26734170810704e-05,0.951752582722763,0.47,0.366,0.34370307123863,"Normal","NPIPB5"
"RAB7A",1.28443712972927e-05,0.416126697429081,0.846,0.803,0.348339349582577,"Normal","RAB7A"
"GLCCI1",1.29928745744165e-05,0.51535515793068,0.58,0.44,0.352366758458176,"Normal","GLCCI1"
"PRH1",1.44281915268836e-05,1.10319507446861,0.332,0.216,0.391292554209082,"Normal","PRH1"
"LRP2BP",1.47876042861662e-05,1.08312583765471,0.32,0.203,0.401039828240828,"Normal","LRP2BP"
"MGST1",1.51557240313173e-05,0.10126330950862,0.928,0.928,0.411023235729326,"Normal","MGST1"
"AKAP13",1.62818371223907e-05,0.26944894998675,0.981,0.939,0.441563422759236,"Normal","AKAP13"
"PPP1R9A",1.63745346403429e-05,0.558783245453558,0.705,0.664,0.4440773794461,"Normal","PPP1R9A"
"ERC1",1.64614076781167e-05,0.887374440759669,0.583,0.524,0.446433376230524,"Normal","ERC1"
"CDC42BPA",1.73176703113551e-05,0.74781318505777,0.555,0.474,0.46965521884395,"Normal","CDC42BPA"
"GS1-124K5.11",1.74834828655292e-05,1.09877319121007,0.266,0.15,0.474152055313153,"Normal","GS1-124K5.11"
"STPG2",1.85734812326667e-05,1.48505851898761,0.125,0.044,0.503712811029921,"Normal","STPG2"
"RCOR1",1.9478495023206e-05,0.598071939626393,0.687,0.638,0.528256785029346,"Normal","RCOR1"
"AGBL1",2.00671706684389e-05,0.625831273992394,0.467,0.323,0.544221668528064,"Normal","AGBL1"
"PID1",2.02415298406048e-05,0.618279508649625,0.671,0.655,0.548950289277202,"Normal","PID1"
"LINC01265",2.06255868720934e-05,1.36635297796137,0.113,0.036,0.559365915971172,"Normal","LINC01265"
"PRR5-ARHGAP8",2.06854725713655e-05,1.27177414776058,0.251,0.14,0.560990016135434,"Normal","PRR5-ARHGAP8"
"GYPA",2.07291646503619e-05,1.6205290835212,0.163,0.072,0.562174945317815,"Normal","GYPA"
"MAGI2",2.12571750209092e-05,1.08352244324719,0.392,0.283,0.576494586567059,"Normal","MAGI2"
"LRIG2",2.14893575802144e-05,1.2747279254426,0.279,0.169,0.582791377575414,"Normal","LRIG2"
"ZNF254",2.20527983111154e-05,1.02655576426756,0.426,0.328,0.598071890197451,"Normal","ZNF254"
"RPS6KA2",2.24652762227435e-05,0.56050405449826,0.734,0.691,0.609258291160804,"Normal","RPS6KA2"
"AR",2.2543737018137e-05,0.817083896408694,0.119,0.04,0.611386147931877,"Normal","AR"
"SPRING1",2.35568189225802e-05,0.885999725154713,0.248,0.131,0.638860929180374,"Normal","SPRING1"
"FGD4",2.55483647829946e-05,0.674390740881521,0.696,0.626,0.692871652914813,"Normal","FGD4"
"VSTM4",2.66321241203389e-05,1.02517629056409,0.219,0.116,0.722263206143592,"Normal","VSTM4"
"GUSBP1",2.68618141954975e-05,1.33779084798314,0.201,0.101,0.728492400981891,"Normal","GUSBP1"
"DIP2C",2.6924145409107e-05,1.21469859260277,0.266,0.159,0.730182823494982,"Normal","DIP2C"
"CHKA",2.74940682464535e-05,0.764596239755493,0.586,0.497,0.745639130843819,"Normal","CHKA"
"DGKD",2.79035368822709e-05,0.73276214540491,0.624,0.539,0.756743920247187,"Normal","DGKD"
"LHFPL3",2.85757248360178e-05,0.788860726745229,0.317,0.192,0.774973657552803,"Normal","LHFPL3"
"APBB2",2.95752355586789e-05,1.08050835603128,0.367,0.264,0.802080388351373,"Normal","APBB2"
"EFNA5",2.96295281455526e-05,0.720319643646451,0.577,0.484,0.803552803307387,"Normal","EFNA5"
"PAFAH1B1",2.98361962808791e-05,0.425993305119505,0.749,0.715,0.809157643137442,"Normal","PAFAH1B1"
"GPM6A",2.98399529413914e-05,0.778348718191154,0.232,0.125,0.809259523770535,"Normal","GPM6A"
"CAMK2D",2.98812010334046e-05,0.687130391087043,0.668,0.617,0.810378172025933,"Normal","CAMK2D"
"SAMD12",3.02505044919511e-05,1.1144445678654,0.423,0.334,0.820393681821713,"Normal","SAMD12"
"KIAA1217",3.03508571679433e-05,0.737986593156103,0.58,0.499,0.823115246394622,"Normal","KIAA1217"
"ARL15",3.15960976153416e-05,1.20312245348124,0.348,0.243,0.856886167328065,"Normal","ARL15"
"CSF3R",3.32654669466583e-05,0.443865188576378,0.752,0.691,0.902159463593374,"Normal","CSF3R"
"SIK3",3.40571892150559e-05,0.468963127926151,0.646,0.55,0.923630971512317,"Normal","SIK3"
